,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
0,128563007,"£360,000",Reduced on 01/06/2023,"Chessing Court, Fortis Green, London, N2",*BACK ON THE MARKET AS OF 21ST AUGUST 2023* Bright and spacious one bedroom flat situated on the second floor in this modern purpose built block ideally located to shopping and transport facilities. The property is being offered for sale chain free.,[],[],Apartment,1,1,,Leasehold,"['Reception Room', 'Kitchen/Diner', 'Double Bedroom', 'Family Bathroom', 'Lift', 'Garage', 'Chain Free']","[['East Finchley ', '0.3 miles'], ['Highgate ', '1.0 miles'], ['Finchley Central ', '1.6 miles']]","['underground', 'underground', 'underground']",£0 per year,£1440,156 years left,Band: C
1,133278977,"£550,000",Reduced on 06/07/2023,"Muswell Hill Road, Muswell Hill","An exceptional split level, two double bedroom, period conversion featuring a recently refurbished kitchen and bathroom, large reception room and a spacious landing and hallway.",[],[],Flat,1,2,,Share of Freehold,"['Two double bedrooms', 'Large reception room', 'Refurbished kitchen', 'New contemporary bathroom', 'Walking distance to tube', 'Split level', 'Close to Muswell Hill', 'EPC - D']","[['Highgate ', '0.5 miles'], ['East Finchley ', '0.8 miles'], ['Archway ', '1.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
2,135361100,"£550,000",Reduced on 28/06/2023,"Northwood Road, Highgate","Located on this popular tree lined road in Highgate is this well presented period conversion with an open plan reception and kitchen, providing two bedrooms and a separate study.",[],[],Flat,1,2,,Share of Freehold,"['Two Bedrooms', 'Birght Reception Room', 'Fitted Kitchen', 'Bathroom', 'Separate Study', 'Great Transport Links', 'Shared Freehold', 'EPC Rating C']","[['Highgate ', '0.3 miles'], ['Archway ', '0.7 miles'], ['Upper Holloway ', '0.9 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
3,137985692,"£550,000",Added on 28/07/2023,"Princes Avenue, London","This well laid out, two double bedroom ground floor flat situated in the heart of Muswell Hill boasts a separate kitchen, a spacious reception room and two private patios. This flat is offered on a chain free basis ideal for first time buyers.",[],[],Flat,1,2,,Share of Freehold,"['Ground Floor', 'Heart of Muswell Hill', 'Private Patio', 'Spacious Reception Room', 'Wooden Floors Throughout', 'Ample Storage Space']","[['Highgate ', '0.9 miles'], ['East Finchley ', '0.9 miles'], ['Alexandra Palace ', '1.2 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
4,138336368,"£550,000",Added on 05/08/2023,"Muswell Hill Broadway, Muswell Hill","A spacious 2 bedroom Edwardian mansion flat situated at the heart of Muswell Hill, providing a generous reception room, kitchen /diner and small study space.",[],[],Flat,1,2,,Leasehold,"['2 Double bedrooms ', 'Spacious reception ', 'Kitch/Diner ', 'Family bathroom', 'Study space', 'Great transport links', 'Schools close by', 'EPC - D']","[['Highgate ', '1.0 miles'], ['East Finchley ', '1.0 miles'], ['Alexandra Palace ', '1.1 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
5,139124261,"£550,000",Added on 25/08/2023,"Fortis Green Road, London, N10","A bright and spacious two bedroom apartment within the centre of sunny Muswell Hill. The reception room boasts a large reception room overlooking the charming highstreet, a great sized kitchen/diner, two great sized double bedrooms with built in storage in the main bedroom and an abun...",[],[],Apartment,1,2,,Leasehold,"['Two Bedrooms', 'Bright and Spacious', 'Modern Bathroom', 'Large Reception Room', 'Excellent Location', 'Leasehold 999 Years', 'Service Charge Est: £1,000.00 PA', 'EPC Rating D']","[['East Finchley ', '0.8 miles'], ['Highgate ', '0.9 miles'], ['Alexandra Palace ', '1.3 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£1000,998 years left,Band: TBC
6,129242114,"£550,000",Reduced on 20/03/2023,"Fortis Green Road, London","Offered with no onward chain and situated on the ground floor of Muswell Hill's most popular mansion block is this three bedroom flat in need of cosmetic work with an eat-in kitchen diner, original floor boards and delightful views out onto a landscaped communal garden area..",[],[],Flat,1,3,,Leasehold,"['Three Bedrooms', 'Ground Floor', 'Kitchen Diner', 'Chain Free', 'Cosmetic Work Needed', 'Communal Gardens']","[['East Finchley ', '0.7 miles'], ['Highgate ', '0.9 miles'], ['Alexandra Palace ', '1.4 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
7,135009719,"£550,000",Added on 20/05/2023,"Kitchener Road, East Finchley, N2",Situated in this residential turning off East Finchley High Road within walking distance to local shops and amenities and conveniently located in the catchment area for a number of popular schools including the Archer Academy is this well presented three bedroom first floor maisonette. The proper...,[],[],Apartment,1,3,776 sq. ft.(72 sq. m.),Leasehold,"['Three Bedrooms', 'First Floor Maisonette', 'Modern Kitchen Diner', 'Own Garden', 'Close to Shops', 'Catchment for Popular Schools']","[['East Finchley ', '0.3 miles'], ['Highgate ', '1.3 miles'], ['Finchley Central ', '1.3 miles']]","['underground', 'underground', 'underground']",£250 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1515,105 years left,Band: D
8,139226063,"£550,000",Added on 29/08/2023,"Fortis Green Road, Muswell Hill, N10",Chain Free | 859 Square Foot | Top Floor | Period Building | Central Muswell Hill | Leasehold 999 Years | 0.1 miles to Ofsted rated Fortismere School | 0.9 miles of Highgate Station (Northern Line),[],[],Apartment,1,2,899 sq. ft.(84 sq. m.),Leasehold,"['Chain Free', '859 Square Foot', 'Top Floor', 'Period Building', 'Central Muswell Hill', 'Leasehold 999 Years', '0.1 miles to Ofsted rated Fortismere School', '0.9 miles of Highgate Station (Northern Line)']","[['East Finchley ', '0.8 miles'], ['Highgate ', '0.9 miles'], ['Alexandra Palace ', '1.3 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
9,136348346,"£550,000",Added on 21/06/2023,"Kitchener Road, London, N2","We offer this well presented 2 double bedroom (originally a 3 bed) first floor purpose built maisonette with direct access to own rear garden. The property is located in a highly popular residential Road, minutes from shops and amenities and within 0.5 miles from East Finchley tube (...",[],[],Maisonette,1,2,,Freehold,"['Spacious lounge/ diner', '2 double bedrooms', 'Own private garden', 'Loft storage space', '120 year lease plus freehold', 'Within 0.5 miles of East Finchley tube', 'Gas central heating', 'Chain free']","[['East Finchley ', '0.3 miles'], ['Highgate ', '1.3 miles'], ['Finchley Central ', '1.3 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
