,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band,sold_under_offer
0,134907146,"£825,000",Added on 17/05/2023,"Pitshanger Lane, London","Located in the sought after Brentham conservation area, this end of terrace three bedroom house benefits from neutral decor throughout, wood floors in the reception room and patio garden with access to larger communal gardens.",Semi-Detached,1,3,,Freehold,"['3 Bedrooms', 'Reception Room', 'Kitchen', 'Utility Room', 'Bathroom', 'Garden']","[['Hanger Lane ', '0.7 miles'], ['Ealing Broadway ', '0.9 miles'], ['Perivale ', '0.9 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Band: F,False
1,139266413,"£335,000",Reduced today,"Wordsworth Avenue, Greenford","A charming two-bedroom ground floor maisonette on Wordsworth Avenue in a sought-after area of Greenford. Nestled in a serene residential neighborhood, this property offers the perfect blend of tranquility and convenience",Maisonette,1,2,,Leasehold,"['Ground Floor', 'Two Bedrooms', 'Private Rear Garden', 'Separate Reception Room', 'Greenford UB6', 'Costons Primary School']","[['South Greenford ', '0.5 miles'], ['Greenford ', '0.6 miles'], ['Castle Bar Park ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
2,140349449,"£290,000",Added today,"Peterborough Road, Harrow, HA1","Situated within a few minutes’ walk of Harrow on the Hill station, central Harrows shops, restaurants and leisure facilities is this ground floor one bed purpose built flat. Initially, the flat would make an ideal investment as it is currently let at a monthly rent of £129...",Apartment,,1,,Leasehold,"['CURRENTLY LET - INVESTMENT PURCHASE', 'MONTHLY RENT OF £1295.00', 'GROUND FLOOR', 'ONE BEDROOM', 'CLOSE TO STATION & SHOPS', '110 YEAR LEASE', 'COUNCIL TAX BAND C']","[['Harrow-on-the-Hill ', '0.2 miles'], ['Northwick Park ', '0.7 miles'], ['Kenton ', '0.8 miles']]","['nationalrail', 'underground', 'underground']",£0 per year,£0,110 years left,Band: TBC,False
3,140343755,"£425,000",Added yesterday,"Talbot Road, Wembley, HA0","Presented in good condition throughout, this light and airy two bedroom first floor flat offers a generous living space with a large kitchen, access to a well kept communal garden and a separate garage.",Flat,1,2,718 sq. ft.(67 sq. m.),Leasehold,"['Bright and spacious two bedroom first floor flat', 'Large reception room with space to dine', 'Generous separate fitted kitchen', 'Two spacious double bedrooms with storage space', 'Good size bathroom with storage space', 'Offered chain free', 'Communal garden and separate garage to the rear']","[['Wembley Central ', '0.3 miles'], ['Sudbury Town ', '0.6 miles'], ['Sudbury & Harrow Road ', '0.6 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
4,140343758,"£775,000",Added yesterday,"Bowrons Avenue, Wembley, HA0","Enviably located just a short distance to Wembley Central, this generously sized 5 bedroom house features spacious accommodation, many original features, large rear garden and off street parking.",Semi-Detached,2,5,"1,455 sq. ft.(135 sq. m.)",Freehold,"['Great 5 bedroom house with off street parking', '2 large reception rooms', 'Impressive entrance hall', 'High ceilings and wooden flooring', 'Fitted kitchen with space to dine', 'Garden with patio area', 'double bedrooms', '2 modern bathrooms']","[['Alperton ', '0.3 miles'], ['Wembley Central ', '0.5 miles'], ['Sudbury Town ', '0.8 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
5,140343761,"£930,000",Added yesterday,"District road, Sudbury, Wembley, HA0","A great 3 bedroom corner plot house offering spacious accommodation over 2 floors, fantastic wraparound garden, integrated garage and off street parking.",End of Terrace,1,3,"1,323 sq. ft.(123 sq. m.)",Leasehold,"['3 bedroom end of terrace house', 'Bay fronted reception room', 'Attractive dining room with sliding doors to garden', 'Fitted kitchen and separate utility room', 'Large garden with outbuilding', '3 good sized bedrooms', 'Moments from Sudbury Town Station']","[['Sudbury & Harrow Road ', '0.1 miles'], ['Sudbury Town ', '0.2 miles'], ['Sudbury Hill ', '0.8 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
6,140343563,"£950,000",Added yesterday,"Lansdowne Road, Harrow on the Hill, Harrow, HA1","Located a stones throw away from local amenities in Harrow Town Centre, this impeccable 2 double bedroom flat located in a period house offers beautiful interiors, off street parking and an amazing wraparound garden.",Flat,1,2,"1,320 sq. ft.(123 sq. m.)",Share of Freehold,"['Substantial and luxurious two double bedroom ground floor flat with original period features throughout', 'Fabulous reception room with feature fireplace', 'Incredible main bedroom with direct access to the garden', 'Open plan kitchen/diner with vaulted ceiling', 'Driveway providing off-street parking space', 'Lovely views across green open spaces', 'Separate utility room', 'Wrap around private garden with patio area ideal for entertaining']","[['Harrow-on-the-Hill ', '0.1 miles'], ['West Harrow ', '0.6 miles'], ['Northwick Park ', '0.9 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,87 years left,Ask agent,False
7,140339189,"£870,000",Added yesterday,"Sandhurst Road, London, NW9","Spacious 5-bed, 3-bath double-fronted, semi-detached house on Sandhurst Road, near Queensbury Underground Station. Through lounge, fitted kitchen, downstairs bedroom & shower room. 4 double bedrooms, office, 2 family bathrooms upstairs. Private driveway, secluded garden with patio. Close to schoo...",Semi-Detached,3,5,,Freehold,"['Chain Free', 'Double Fronted Corner House', 'Five Double Bedrooms and Three Bathrooms', 'Office Room', 'East Facing Garden with Side Access', ""Five Minutes' Walk to Queensbury Station"", 'Council Tax Band E', 'Log Cabin', 'Large Driveway for up to 3 Cars']","[['Queensbury ', '0.2 miles'], ['Kingsbury ', '0.6 miles'], ['Burnt Oak ', '1.0 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: E,False
8,140278013,"£530,000",Added yesterday,"Tadworth Road, Neasden","VIEWINGS AVAILABLE IMMEDIATELY! DANIELS ARE DELIGHTED TO OFFER THIS CHAIN FREE, THREE BEDROOM HOUSE TO THE MARKET IN NEASDEN. The property comprises three bedrooms, two reception rooms, kitchen and a bathroom. Added benefits include off street parking and potential to extend (stpp). Neasden Under...",Terraced,1,3,,Freehold,"['No Upper Chain', 'Off Street Parking', 'Close to Amenities', 'Potential to Extend (Stpp)', 'Three Bedrooms', 'Two Reception Rooms']","[['Dollis Hill ', '1.0 miles'], ['Neasden ', '1.0 miles'], ['Hendon ', '1.0 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D,False
9,140331467,"£485,000",Added yesterday,"Olympic Way, Greenford","Brian Cox and Company are pleased to bring to the market this THREE DOUBLE BEDROOM TOWN HOUSE in Greenford. Set over three floors this family home comprises fitted kitchen/dining room, utility room and downstairs shower room on the ground floor, a lounge and double bedroom on the first floor as w...",Terraced,2,3,,Freehold,"['Three Bedroom', 'End of Terrace', 'Town House', 'Off Street Parking', 'Chain Free', 'Private Rear Garden', 'EPC Rating - D', 'Council Tax Band - D']","[['Greenford ', '0.5 miles'], ['Northolt ', '0.8 miles'], ['South Greenford ', '1.0 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D,False
