,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
20,140077646,"£1,300,000",Added yesterday,"Birchwood Road, Petts Wood, Orpington","GUIDE PRICE £1,300,000 to £1,400,000 Pullen Estate Agents are delighted to bring to the market, this superb Fredrick Love-built house in the ever popular Birchwood Road. Birchwood Road remains one of the most sought after roads in the area with its access to Petts Wood mainline station servin...",Detached,2,4,,Freehold,"['Birchwood Road', 'Potential to extend, STPP', 'National Trust Woodlands', 'Carriage driveway', 'Two garages', '190ft long garden']","[['Petts Wood ', '0.5 miles'], ['St. Mary Cray ', '1.1 miles'], ['Chislehurst ', '1.3 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: G
21,140077643,"£775,000",Added yesterday,"Vale Road, Bromley","GUIDE PRICE £775,000 to £800,000 Situated in an enviable private road, is this modern three bedroom semi detached house which is ideally situated for Chislehurst station, serving an array of London termini. The location is also conveniently placed for the local pub, coffee shop and post ...",Semi-Detached,1,3,,Freehold,"['Private Road', '0.3 miles to Chislehurst station', 'Modern interior', 'Garage', 'Convenient for a number of popular schools']","[['Chislehurst ', '0.1 miles'], ['Bickley ', '0.6 miles'], ['Elmstead Woods ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: F
22,140062109,"£1,050,000",Added on 16/09/2023,"Hill End, Orpington, BR6 0SJ","Linay & Shipp are pleased to offer this spacious, extended 5 bedroom family home, ideally located within a cul-de-sac, a short walk of Orpington mainline station, Orpington High Street and favoure...",Detached,2,5,,Freehold,"['Offered chain free', 'Short walk Orpington station & High St', 'St Olaves & Newstead Grammar Sch closeby', 'Spacious extended detached family home', 'Cul-de-sac position', 'Master bedroom with en-suite', '4 further bedrooms', 'Superb dual aspect kitchen/dining room', 'Spacious lounge/family room', ""80' x 45' rear garden with Summerhouse""]","[['Orpington ', '0.3 miles'], ['Chelsfield ', '1.3 miles'], ['Petts Wood ', '1.4 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: F
23,139268681,"£500,000",Reduced on 16/09/2023,"Cornford Close, Bromley, BR2","Offered to the market chain free is this three bedroom mid terrace split level townhouse, built in the 1960's and situated about 0.9 of a mile from Bromley South Station and High Street. Off the hallway is the white suite cloakroom and to the ground floor at the rear are the kitchen and the di...",Town House,1,3,,Freehold,"['Split Level Townhouse.', 'Three Bedrooms.', 'Two Reception Rooms.', 'White Suite Shower Room.', ""45' Westerly Facing Garden."", 'Garage & Parking 2 Cars.', '0.9 Bromley South Station.', 'Chain Free.']","[['Bromley South ', '0.8 miles'], ['Hayes ', '0.9 miles'], ['Shortlands ', '1.3 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: E
24,138584843,"£725,000",Reduced on 16/09/2023,"Hunters Grove, Farnborough, Orpington, Kent, BR6","Guide Price £725,000 to £750,000. 4 bed detached family home close to Darrick Wood schools and PRU Hospital. Situated at the end of a quiet cul-de-sac with garage and off road parking.",Detached,2,4,,Freehold,"['4 bed detached family home', 'Situated in a leafy cul-de-sac', 'Close to Darrick Wood schools', 'Garage and off road parking']","[['Orpington ', '1.2 miles'], ['Chelsfield ', '1.8 miles'], ['Petts Wood ', '1.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: F
25,138998438,"£700,000",Added on 23/08/2023,"Inglewood Court, 9 Oaklands Road, Bromley","Stunning penthouse apartment with 19'8 private South West facing balcony offering sweeping views over Shortlands Valley & golf course. Offered 'Chain Free, with an extended lease the flat has been remodelled with new bath and shower rooms, modern fitted kitchen with integrated appliances, modern ...",Penthouse,2,3,,Leasehold,"['PENTHOUSE APARTMENT', 'MASTER WITH EN SUITE & DRESSING ROOM', 'MODERNISED THROUGHOUT', 'CHAIN FREE & EXTENDED LEASE', 'PRIVATE SOUTH WEST FACING BALCONY', 'CLOSE TO SHORTLANDS & BROMLEY', 'GARAGE EN BLOC & PARKING SPACE', 'FITTED KITCHEN WITH APPLIANCES', ""17' x 16'3 MAIN RECEPTION"", 'FAMILY SHOWER ROOM']","[['Ravensbourne ', '0.5 miles'], ['Shortlands ', '0.5 miles'], ['Bromley North ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,£2300,991 years left,Band: E
26,140051285,"£800,000",Added on 16/09/2023,"Cecil Way, Bromley",This four bedroom extended semi detached house boasts living space with an open plan kitchen diner with a separate living room and downstairs w.c.,Semi-Detached,1,4,,Freehold,"['Semi detached house', 'Open plan kitchen diner', 'Good condition throughout', 'Downstairs wc', 'Walking distance to shops', 'Garage to side', 'Potential to extend STPP', 'EPC Rating D']","[['Hayes ', '0.2 miles'], ['West Wickham ', '1.2 miles'], ['Bromley South ', '1.5 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
27,140051078,"£600,000",Added on 16/09/2023,"Woodside Avenue, Chislehurst","Located on a popular tree lined road within a quarter of a mile of the ever popular Edgebury Primary school, is this fantastic three bedroom family home. The property is presented in excellent decorative order, having been much improved and modernised by the current vendors. The ground floor...",Terraced,1,3,,Freehold,[],"[['New Eltham ', '1.0 miles'], ['Elmstead Woods ', '1.4 miles'], ['Chislehurst ', '1.4 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
28,139470488,"£205,000",Reduced on 16/09/2023,"Heath Court, New Eltham, London","Located within a popular residential development is this well presented, one bedroom purpose built flat. Comprising lounge, fitted kitchen, bedroom, bathroom and parking. Would make a great first time purchase or buy to let investment. Offered chain free. ",Flat,1,1,,Leasehold,"['Close to Station', 'Chain Free', 'First Floor Flat ', 'Off Street Parking', 'Great First Purchase', 'Double Glazing', 'One Bedroom']","[['New Eltham ', '0.2 miles'], ['Mottingham ', '1.0 miles'], ['Falconwood ', '1.3 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,£1680,123 years left,Band: B
29,140049788,"£600,000",Added on 16/09/2023,"Lockesley Drive, Orpington, Kent, BR5","Introducing a splendid 5-bedroom semi-detached family residence nestled in the heart of Orpington. This exceptional home has been thoughtfully extended, offering a spacious and comfortable living environment for your family.",Semi-Detached,3,5,,Freehold,"['Driveway to Front ', '4 Double Bedrooms ', '3 Bathrooms ', 'Close to Excellent Schools', 'South Facing Rear Garden', 'Close to Poverest Park ']","[['St. Mary Cray ', '0.7 miles'], ['Orpington ', '1.0 miles'], ['Petts Wood ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
