,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
0,139627598,"£1,100,000",Added on 07/09/2023,"Russell Road, London, SW19","A wonderful example of these highly sought after four double bedroom period family houses located in this popular location providing convenient access to Wimbledon Town, South Park Gardens and Wimbledon mainline station and within close proximity to outstanding local Schools. Russell ...",Terraced,2,4,,Freehold,"['Four Bedrooms', 'Family Bathroom', 'En Suite Shower Room', 'Two Reception Rooms', 'Kitchen', 'Utility', 'WC', 'Garden']","[['Merton Park Tram Stop0.2 miles'], ['South Wimbledon ', '0.3 miles'], ['Dundonald Road Tram Stop0.3 miles']]","['tramlink', 'underground', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: E
1,132724313,"£519,000",Reduced today,"Cardinal Avenue, Morden","A Crouch built ‘Exhibition` style three bedroom house in a sought after location. Gas central heating and double glazing. Two reception rooms, kitchen, three bedrooms, bathroom. Approximately 50` rear garden. Off street parking. No onward chain.",Terraced,1,3,861 sq. ft.(80 sq. m.),Freehold,"['GAS CENTRAL HEATING', 'DOUBLE GLAZING', 'SOUGHT AFTER LOCATION', 'THREE BEDROOMS', 'OFF STREET PARKING', 'NO ONWARD CHAIN']","[['St. Helier ', '0.6 miles'], ['Morden South ', '0.8 miles'], ['South Merton ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
2,140056988,"£395,000",Added today,"Woodfield Avenue, London, SW16","Accessed via specious and well maintained communal entrance and situated on the first floor. Accommodation comprises of a bright and airy reception room with ample space for a dining area, a separate Kitchen and fully tiled three piece bathroom. There are a few steps up to...",Apartment,1,1,,Share of Freehold,"['Share of Freehold with 984 Years Remaining on Lease', 'Streatham Hill Location', 'Double Bedroom', 'No Onward Chain', 'Communal Garden', 'Good Decorative Order', 'Lounge Diner']","[['Streatham Hill ', '0.3 miles'], ['Streatham ', '0.8 miles'], ['Balham ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£900,983 years left,Band: TBC
3,140056871,"£545,000",Added today,"Norfolk House Road, Streatham","A large period conversion with charming original features, great ceiling height, two double bedrooms and positioned in prime Streatham Hill moments from Tooting Bec Common.
",Flat,1,2,,Share of Freehold,"['Victorian conversion', 'Great location', 'Two double bedrooms ', 'Perfect for new families', 'Big private garden', 'Original features', 'EPC rating C']","[['Streatham Hill ', '0.2 miles'], ['Streatham ', '0.6 miles'], ['Tulse Hill ', '1.1 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
4,140055380,"£500,000",Added today,"Hatch Road, London","Benson and Partners are thrilled to offer for sale this spacious 4 bed terraced family home offering superb living space, arranged over 3 floors. The property boasts 3 double bedrooms and 1 single bedroom, double reception room leading onto a good size rear garden, separate kitchen and a family ...",Terraced,,4,,Freehold,"['Four Bedrooms', 'Private Garden', 'Close Transport links', 'Chain Free']","[['Norbury ', '0.3 miles'], ['Streatham Common ', '0.9 miles'], ['Mitcham Eastfields ', '1.2 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
5,136958402,"£450,000",Reduced today,"Shap Crescent, Carshalton, SM5"," A well-presented, three double bedroom end terrace house situated in a sought after location in Carshalton, close to schools and transport links. This property already benefits from a ground floor rear extension - with the ground floor accommodation now comprising an enclosed por...",End of Terrace,1,3,,Freehold,"['Three bedroom family home', 'Driveway', 'Sought after location', 'Two Reception room', 'Close to schools', 'Private Garden']","[['Hackbridge ', '0.7 miles'], ['Mitcham Junction ', '0.8 miles'], ['Carshalton ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
6,140053190,"£700,000",Added today,"Woodside, Wimbledon",A spacious three double bedroom split level flat arranged over the upper floors of this handsome converted Victorian house ideally located close to Wimbledon Village and Town.,Flat,2,3,,Share of Freehold,"['No onward chain', 'Three double bedrooms', 'Two modern bathrooms', 'Split level', 'Superb transport links', 'Recently decorated', 'Enviable location']","[['Wimbledon ', '0.4 miles'], ['Wimbledon Park ', '0.5 miles'], ['Haydons Road ', '0.6 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
7,140053184,"£500,000",Added today,"Charlmont Road, Tooting","A spacious three bedroom double fronted ground floor period flat for sale, located conveniently within reach of both Tooting Broadway underground and Tooting City Thameslink stations.
",Flat,1,3,,Leasehold,"['Three double bedrooms', 'Bathroom', 'Through reception', 'Kitchen/breakfast room', '838 sq ft', 'No onward chain', 'EPC Rating C']","[['Tooting Broadway ', '0.3 miles'], ['Tooting ', '0.4 miles'], ['Colliers Wood ', '0.6 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
8,140042726,"£880,000",Added yesterday,"Victory Road, London, SW19","Stunning 3-Bedroom Terraced Home in SW19 1HN Discover the perfect blend of modern elegance and urban convenience at this remarkable 3-bedroom terraced house on Victory Road. Boasting 3 bedrooms, 2 bathrooms, an open-plan kitchen/lounge, and a versatile outdoor summer house, this property i...",Terraced,2,3,,Freehold,"['garden', 'sought-after-location', 'close-to-local-amenities']","[['South Wimbledon ', '0.2 miles'], ['Colliers Wood ', '0.4 miles'], ['Haydons Road ', '0.6 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
9,140042657,"£750,000",Added yesterday,"Richmond Road, Raynes Park",Offered with no onward chain and spanning over 1500 square feet is this incredibly spacious split level maisonette forming part of a period property set around the corner to Raynes Park.,Flat,2,3,,Share of Freehold,"['No onward chain', 'Share of the freehold', 'Three large bedrooms', 'Spacious front reception', 'Two bathrooms', 'Modern fitted kitchen', 'West Wimbledon location', 'EPC Rating - C']","[['Raynes Park ', '0.2 miles'], ['Wimbledon Chase ', '0.9 miles'], ['Motspur Park ', '1.1 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
10,140042234,"£1,250,000",Added yesterday,"Birdhurst Road, London, SW18","An excellent opportunity to acquire a grand and imposing five bedroom period house in the fabled residential enclave “ The Tonsley’s”. The property comprises a core of five bedrooms, two bathrooms, a double reception, an open-plan kitchen/dining room and a separate utility room....",House,,5,,Freehold,[],"[['Wandsworth Town ', '0.2 miles'], ['Clapham Junction ', '0.7 miles'], ['Imperial Wharf ', '1.1 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
11,140042063,"£550,000",Added yesterday,"Gorringe Park Avenue, Mitcham, CR4","Andrews Property group are delighted welcome to the market this three bedroom family home located on the borders of Mitcham and Tooting. Accommodation briefly comprises an entrance hall, two reception rooms, kitchen and breakfast room, family bathroom and three well proportioned bedrooms. Outsi...",Terraced,,3,,Ask agent,"['Three Bedrooms', 'Chain Free', '0.4 Miles of Tooting Station', '0.5 Miles of Mitcham Eastfields Station', 'North Mitcham', 'Freehold', 'Council Tax Band D']","[['Tooting ', '0.3 miles'], ['Mitcham Eastfields ', '0.6 miles'], ['Streatham Common ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
12,140040839,"£350,000",Added yesterday,"Garratt Lane, Earlsfield, SW18","PLEASE QUOTE JW0326 - WELL PRESENTED 1 BED SECOND FLOOR APARTMENT (469 SQ.FT), PERIOD APPEAL AND MODERN INTERIORS, LIGHT AND SPACIOUS ACCOMMODATION, NEUTRAL DECOR, GAS CENTRAL HEATING, LONG LEASE, NO CHAIN, IDEAL EARLSFIELD LOCATION CLOSE TO TRANSPORT LINKS AND AMENITIES.",Flat,1,1,469 sq. ft.(44 sq. m.),Leasehold,"['WELL PRESENTED 1 BED SECOND FLOOR FLAT (469 SQ.FT)', 'CONVENIENT EARLSFIELD LOCATION', 'PERIOD APPEAL AND MODERN INTERIORS', 'BRIGHT AND SPACIOUS RECEPTION', 'SEPARATE WELL EQUIPPED KITCHEN', 'STYLISH BATHROOM', 'GAS CENTRAL HEATING', '108 YEAR LEASE AND NO CHAIN', 'CLOSE TO EARLSFIELD STATION AND AMENITIES', 'PLEASE QUOTE JW0326']","[['Earlsfield ', '0.1 miles'], ['Wimbledon Park ', '0.8 miles'], ['Southfields ', '0.9 miles']]","['nationalrail', 'underground', 'underground']",£75 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1103.63,108 years left,Band: C
13,140039633,"£900,000",Added yesterday,"Leigham Court Road, Streatham Common, London, SW16","A fantastic 3 bedroom house boasting a spacious reception room with space to dine, a bright and modern kitchen extension with built-in Smeg appliances whilst also benefiting from a glorious mature garden and garage.",Semi-Detached,2,3,"1,570 sq. ft.(146 sq. m.)",Freehold,"['Fantastic 3 bedroom semi-detached house', 'Generously sized reception room', 'Beautiful South-east facing mature private garden', '3 large and well presented bedrooms', 'Off street parking', 'Stylish kitchen with Smeg appliances', 'Garage', 'OFSTED outstanding rated schools - Dunraven and St Julians Farm Road']","[['West Norwood ', '0.6 miles'], ['Streatham ', '0.8 miles'], ['Norbury ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
14,137673758,"£265,000",Reduced yesterday,"West Hill, Wandsworth, London, SW18","Benefiting from a private entrance, this fantastic 1 bedroom flat offers well proportioned and versatile living space with neutral decor and wood floors.",Flat,1,1,511 sq. ft.(47 sq. m.),Leasehold,"['Lower ground floor of residential development', 'Versatile double reception room', 'Separate kitchen with good storage', 'Generous bedroom with fitted wardrobe', 'En suite bathroom', 'Guest cloakroom', 'Off-street parking']","[['East Putney ', '0.4 miles'], ['Wandsworth Town ', '0.7 miles'], ['Putney ', '0.7 miles']]","['underground', 'nationalrail', 'nationalrail']",Ask agent,£1440,90 years left,Ask agent
15,133472879,"£850,000",Reduced yesterday,"Gatton Road, London, SW17","A bright and spacious four-bedroom family house with open plan living and entertaining space and a private, low-maintenance garden. Conveniently located for the Northern Line at Tooting Broadway.",Terraced,1,4,,Freehold,"['Four Bedrooms', 'Open-Plan Kitchen/Family Room', 'Double Reception Room', 'Principal Bedroom with Adjacent Bathroom', 'Family Bathroom', 'Ground Floor WC', 'Low Maintenance Garden', 'Quiet Residential Road', 'Great Tooting location', 'Close to Transport (Northern Line)']","[['Tooting Broadway ', '0.2 miles'], ['Tooting Bec ', '0.5 miles'], ['Tooting ', '0.9 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
16,140039285,"£825,000",Added yesterday,"Harbut Road, Clapham Junction, London, SW11","This bright and spacious 2 bedroom split-level flat features an attractive west-facing reception room, a charming kitchen, spacious main bedroom and private terrace.",Flat,2,2,836 sq. ft.(78 sq. m.),Leasehold,"['Stunning 2 bedroom split-level flat', 'Excellent condition throughout', 'Set within a charming period converted property', 'Large bay-fronted reception room with high ceilings', 'Spacious main bedroom with en-suite bathroom', 'Excellent location in Clapham Junction']","[['Wandsworth Town ', '0.4 miles'], ['Clapham Junction ', '0.4 miles'], ['Imperial Wharf ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,£900,148 years left,Ask agent
17,140038922,"£799,950",Added yesterday,"Dahomey Road, Furzedown, SW16",Presented to the market with an 89 foot private garden is this mid-terrace family house enviably located in the heart of the popular neighbourhood of Furzedown. The ground floor offers a cosy front sitting room with a handsome feature fireplace and a dining room which leads through to a wonderful...,Terraced,2,3,,Freehold,[],"[['Streatham Common ', '0.3 miles'], ['Streatham ', '0.6 miles'], ['Tooting ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: E
18,138820511,"£900,000",Reduced yesterday,"Graham Road, London","We are delighted to offer this well presented three bedroom end terrace house to the market. Situated on the highly sought-after Graham Road, this residence enjoys a prime location that effortlessly marries tranquility with urban convenience. Within walking distance, residents can relish the vibr...",House,2,3,,Freehold,"['Three bedrooms', 'End terrace', 'Period property', 'Extended into loft and at the rear', 'Two bathrooms', 'Spacious separate kitchen/dining', 'Separate Living room', 'Large private garden with Patio', 'Close to Wimbledon Town centre', 'Close to Wimbledon Station and transport links']","[['Dundonald Road Tram Stop0.1 miles'], ['Wimbledon ', '0.3 miles'], ['Merton Park Tram Stop0.3 miles']]","['tramlink', 'nationalrail', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
19,140036465,"£305,000",Added yesterday,"Kingston Road, Wimbledon","Located on Kingston Road in Wimbledon, presenting this superb one double bedroom ground floor flat. Property comprises spacious open plan living room, modern fitted kitchen, stylish bathroom, large double bedroom and a patio rear garden. This property is being sold with NO ONWAR...",Flat,1,1,,Leasehold,"['Ground Floor Flat', 'One Double Bedroom', 'Modern Interiors', 'Spacious Open Plan Living Room / Kitchen', 'Stylish Bathroo', 'Private Rear Patio Garden', 'Leasehold With Long Lease Remaining', 'NO ONWARD CHAIN', 'an option to also purchase the shop next door as a PAIR for £425,000', 'EPC: B']","[['Merton Park Tram Stop0.1 miles'], ['Dundonald Road Tram Stop0.3 miles'], ['South Wimbledon ', '0.4 miles']]","['tramlink', 'tramlink', 'underground']",£200 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£400,986 years left,Band: C
20,140033417,"£525,000",Added yesterday,"Barnard Mews, Clapham Junction","Orlando Reid are pleased to present to the market a charming, refurbished, split level, two-bedroom, two-bath apartment in the heart of Clapham Junction. This property is ready to move straight in to, and being sold on a chain-free basis. With plenty of natural light throughout, this apartment ha...",Apartment,2,2,674 sq. ft.(63 sq. m.),Leasehold,"['Newly Refurbished', 'Split Level', 'Two Bathrooms', 'Mews Development', 'Central Location']","[['Clapham Junction ', '0.2 miles'], ['Wandsworth Town ', '0.9 miles'], ['Clapham South ', '1.0 miles']]","['nationalrail', 'nationalrail', 'underground']",Ask agent,Ask agent,97 years left,Ask agent
21,140031026,"£1,899,950",Added yesterday,"Tantallon Road, London, SW12","An exceptional five bedroom Victorian family home located within the heart of the Nightingale Triangle. This beautiful Victorian house has been thoughtfully upgraded with character and flair to an exceptional standard by the current owners, working alongside a leading interior designer. The gro...",Terraced,2,5,,Freehold,"['5 bedrooms', '2 reception rooms', '2 bathrooms', 'Close to Wandsworth Common', 'Utility room', 'Period', 'Garden', 'Terraced']","[['Wandsworth Common ', '0.3 miles'], ['Balham ', '0.3 miles'], ['Clapham South ', '0.6 miles']]","['nationalrail', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Band: G
22,140030831,"£450,000",Added yesterday,"Station Road, London",No summary available.,Flat,1,1,,Ask agent,[],"[['South Wimbledon ', '0.3 miles'], ['Colliers Wood ', '0.4 miles'], ['Morden Road Tram Stop0.5 miles']]","['underground', 'underground', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
23,140030825,"£395,000",Added yesterday,"Lansdell Road, Mitcham, CR4","First floor maisonette with three bedrooms presented immaculately throughout, family bathroom, modern kitchen/lounge/diner and large private garden. This property is located within walking distance to Mitcham Eastfield’s tram stop and local amenities. Ideal purchase for first-time buyers an...",Maisonette,,3,,Leasehold,"['First Floor', 'Three Bedroom Maisonette', 'Large Garden', 'Modern Decor', 'Within walking distance to Mitcham Eastfields Tram Stop']","[['Mitcham Eastfields ', '0.2 miles'], ['Tooting ', '0.8 miles'], ['Mitcham Tram Stop0.9 miles']]","['nationalrail', 'nationalrail', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
24,140028908,"£450,000",Added yesterday,"Balham Hill, Balham, London, SW12","A light and airy second floor one bedroom, split level Victorian conversion flat located within close proximity of the transport links and amenities local to Balham (Zone 3) and Clapham South (Zone 2) ",Flat,1,1,,Leasehold,"['Immaculately presented split-level conversion', 'Arranged over the upper floors of a Victorian Mansion Block', 'Period features combined beautifully with modern décor', 'Bright and spacious reception with space for an office set-up', 'Amazing sunsets', 'Working fire place', 'Contemporary kitchen and bathroom', 'Generous double bedroom', 'A five minute walk from Balham and Clapham South stations', 'Council tax band (C) - £810 PA']","[['Clapham South ', '0.3 miles'], ['Balham ', '0.4 miles'], ['Wandsworth Common ', '0.7 miles']]","['underground', 'nationalrail', 'nationalrail']",£0 per year,£0,161 years left,Band: C
25,125086016,"£350,000",Added on 18/07/2022,"Martin Way, Morden","A spacious TWO DOUBLE BEDROOM FIRST FLOOR FLAT which is ideally located for transport links being so close to Morden's Northern line tube and South Merton train station. A well presented property, including fitted kitchen, modern bathroom suite and large reception room.",Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Close To Transport Links', 'Large Reception Room', 'Long Lease', 'Local Shops Close By', 'Good Order Throughout']","[['South Merton ', '0.0 miles'], ['Morden ', '0.5 miles'], ['Morden South ', '0.5 miles']]","['nationalrail', 'underground', 'nationalrail']",£200 per year,£2300,Ask agent,Band: B
26,140028641,"£1,425,000",Added yesterday,"Cottenham Park Road, Wimbledon, London, SW20","A well designed four double bedroom house in a popular West Wimbledon location, close to Hollymount Primary School.",End of Terrace,3,4,,Freehold,"['Four double bedrooms', 'Three bathrooms', 'Three reception rooms', 'Utility room', 'Kitchen/breakfast room', 'Two reception rooms', 'Driveway parking', 'Store room', 'Hollymount Primary School 600m', 'EPC Rating = C']","[['Raynes Park ', '0.5 miles'], ['Wimbledon Chase ', '1.0 miles'], ['New Malden ', '1.2 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: G
27,140028362,"£350,000",Added yesterday,London Road Norbury SW16,"Developed within recent years, The Acorn Group are delighted to offer this exceptional three-bedroom apartment within 'The Old Police Station' at 1516 London Road. Offered chain free, the property is in excellent condition and will be ideal as both a residential or investment purchase.",Flat,1,1,,Leasehold,"['•\tClose to Norbury Station ', '•\tChain Free ', '•\tClose to Streatham Common', '•\tModern Flat Throughout', '•\tOld Police Station Conversion ', '•\tOne Bedroom', '•\tCommunal Grounds', '•\tEPC Rating C']","[['Norbury ', '0.1 miles'], ['Streatham Common ', '0.7 miles'], ['Streatham ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
28,140028110,"£1,995,000",Added yesterday,"Queens Road, Wimbledon","One of the largest semi detached houses on Queens Road. The house is arranged over four floors, with a full height basement, five bedrooms, four bathrooms, south facing garden and two off street parking spaces.",Semi-Detached,5,5,,Ask agent,"['Five Double Bedrooms', 'Four Bathrooms', 'Over 2,500 Square Feet', 'South Facing Garden', 'Two Car Off Street Parking', 'Semi Detached']","[['Haydons Road ', '0.1 miles'], ['Colliers Wood ', '0.7 miles'], ['South Wimbledon ', '0.7 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
29,139082564,"£1,050,000",Reduced yesterday,"Palmerston Road, London, SW19","CHAIN FREE & Planning Granted - Pretty period terraced house in a wonderful location within central Wimbledon. With close proximity to Wimbledon High Street, the house is also conveniently located for St Mary's Primary School, as well as the various transport connections.",Terraced,2,4,"1,197 sq. ft.(111 sq. m.)",Freehold,"['Attractive Period House', '4 Bedrooms', 'Double Reception Room', 'Separate Kitchen', 'Excellent Location', 'South-West Facing Garden', 'Planning Granted For Rear Extension']","[['Merton Park Tram Stop0.3 miles'], ['Dundonald Road Tram Stop0.3 miles'], ['Wimbledon ', '0.4 miles']]","['tramlink', 'tramlink', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: E
30,136896587,"£350,000",Reduced yesterday,"North Road, Wimbledon","A well presented, two double bedroom, two bathroom ground floor maisonette with its own front door. There's beautiful communal gardens, an allocated parking space and no onward chain.",Flat,2,2,,Leasehold,"['Two Double Bedrooms', 'Two Bathrooms', 'Own Front Door', 'Allocated Parking Space', 'Well Presented', 'No Onward Chain']","[['Colliers Wood ', '0.3 miles'], ['Haydons Road ', '0.4 miles'], ['South Wimbledon ', '0.5 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
31,138784613,"£650,000",Reduced yesterday,"Augustus Road, Southfields, London, SW19","A three bedroom end of terrace freehold house offering spacious and well proportioned accommodation and giving a buyer the opportunity to finish to their own taste. The property further comprises a kitchen, living room, dining area leading the southerly aspect rear garden. The bedrooms are servic...",End of Terrace,2,4,,Freehold,"['Three Bedrooms', 'Family Bathroom', 'En Suite Shower', 'Reception Room', 'Kitchen', 'Garden', 'Off Street Parking']","[['Southfields ', '0.5 miles'], ['Wimbledon Park ', '1.0 miles'], ['East Putney ', '1.1 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: E
32,140027102,"£500,000",Added yesterday,"Fairmile Avenue, Streatham","A spacious 2 double bedroom ground floor garden maisonette, sold with direct access to the full rear garden, allocated parking space, large cellar, share of freehold and no onward chain.",Flat,1,2,,Share of Freehold,"['Victorian Maisonette', 'Ground Floor Garden Flat', '2 Large Bedrooms', 'Lounge / Kitchen / Diner', 'Allocated Parking Space', 'Share Of Freehold', 'No Onward Chain ', 'EPC RATING - BAND D']","[['Streatham ', '0.2 miles'], ['Streatham Common ', '0.4 miles'], ['Streatham Hill ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
33,140027090,"£1,350,000",Added yesterday,"Magdalen Road, Wandsworth Common",An outstanding opportunity to purchase this wonderful home coming to market for the first time in eighty years located in an enviable spot minutes from Wandsworth Common and Bellevue Road,Terraced,1,3,,Freehold,"['1201 sq ft', 'Semi detached', 'Off street parking', 'Two reception rooms', 'Side access', 'Three bedrooms', ""88' garden""]","[['Wandsworth Common ', '0.6 miles'], ['Earlsfield ', '0.6 miles'], ['Wandsworth Town ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
34,140026643,"£385,000",Added yesterday,"Elm Grove, London, SW19","Winkworth Wimbledon are pleased to present this modern one bedroom flat for sale in Ashcombe House, Wimbledon.",Apartment,1,1,,Leasehold,"['Chain free', 'Leasehold - 110 years left', 'Modern developement with a lift', 'One bedroom flat', 'Thirs floor', 'Communal Garden', 'Bike Storage']","[['Dundonald Road Tram Stop0.3 miles'], ['Wimbledon ', '0.5 miles'], ['Wimbledon Chase ', '0.5 miles']]","['tramlink', 'nationalrail', 'nationalrail']",£0 per year,£0,109 years left,Band: C
35,140026538,"£575,000",Added yesterday,"St. James Terrace, Boundaries Road, London, SW12","A beautifully presented one-bedroom apartment, having a large private garden, positioned in a peaceful area within the ‘Boundaries Triangle’ of Balham, moments from Wandsworth Common. ",Apartment,,1,,Leasehold,"['Large private garden', ""'Boundaries Triangle' location"", 'Near Wandsworth Common', 'Good proportions']","[['Balham ', '0.3 miles'], ['Wandsworth Common ', '0.3 miles'], ['Tooting Bec ', '0.5 miles']]","['nationalrail', 'nationalrail', 'underground']",£0 per year,£0,148 years left,Band: C
36,135523790,"£375,000",Reduced yesterday,"Garratt Lane, Earlsfield",This spacious flat in fantastic condition is ideally located for Tooting and Earlsfield offering light and airy accommodation,Flat,1,2,,Leasehold,"['Two double bedrooms', '671 sq.ft', 'First floor', 'Double glazing', 'Lovely reception room', 'Fantastic bathroom', 'Chain free']","[['Earlsfield ', '0.5 miles'], ['Wimbledon Park ', '0.6 miles'], ['Haydons Road ', '0.7 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
37,140025572,"£525,000",Added yesterday,"Woodland Way, Mitcham","Share of Freehold & No Onward Chain, Brand New 3 Bedroom Built to a Very High Spec, Spacious Private Garden, Drive way, 0.4 Miles Tooting Train Station, 1.1 Mile Tooting Broadway Tube Station & 0.7 Streatham Common Station.",House,2,3,,Commonhold,"['Share of Freehold & No Onward Chain', 'Three Double Bedrooms', '0.4 Tooting Train Station', 'Private Garden', 'Stunning Condition', 'Driveway']","[['Tooting ', '0.3 miles'], ['Mitcham Eastfields ', '0.6 miles'], ['Streatham Common ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
38,140025539,"£390,000",Added yesterday,"Glen Albyn Road, London","OPEN HOUSE - Saturday 23rd September, contact us for details. A spacious two bedroom flat on third floor situated just off Inner Park Road in Southfields. Comprising of two generous bedrooms, a bright and spacious reception room, a kitchen, a bathroom, and a balcony. Offered to the market ...",Flat,1,2,,Leasehold,"['Two Bedrooms', 'Third Floor', 'Balcony', 'No Chain', 'Excellent Transport Links ']","[['Southfields ', '0.7 miles'], ['Wimbledon Park ', '0.9 miles'], ['East Putney ', '1.3 miles']]","['underground', 'underground', 'underground']",£0 per year,Ask agent,100 years left,Band: C
39,140024246,"£615,000",Added yesterday,"West Hill, 
West Hill, SW15","This expansive flat is located on the top floor of this beautiful period conversion, measuring over 900 sq. ft. of living accommodation.",Flat,1,3,,Leasehold,"['Period conversion', 'Large reception room', 'Eat in kitchen', 'Top floor', 'Large communal gardens', 'EPC rating C', 'Permit parking available']","[['East Putney ', '0.5 miles'], ['Southfields ', '0.6 miles'], ['Putney ', '0.6 miles']]","['underground', 'underground', 'nationalrail']",£35 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2003.66,95 years left,Band: E
40,140023826,"£400,000",Added yesterday,"Rectory Lane, London, SW17","A beautifully presented one double bedroom, ground floor flat, with large communal gardens and off street parking. ",Apartment,1,1,,Leasehold,"['One double bedroom', 'Good condition', 'Large communal gardens', 'Off street parking']","[['Tooting ', '0.4 miles'], ['Tooting Broadway ', '0.5 miles'], ['Tooting Bec ', '0.8 miles']]","['nationalrail', 'underground', 'underground']",£0 per year,£0,Ask agent,Band: C
41,140022413,"£670,000",Added yesterday,"Tooting Bec Road, Tooting Bec, SW17","Time 2 Move proudly presents this unique three bedroom mid terraced house with a parking space located opposite Tooting Bec Common. The property offers substantial space, consisting of a spacious reception which overlooks the rear garden, a modern fitted kitchen/ breakfast room, on the first floo...",Terraced,1,3,826 sq. ft.(77 sq. m.),Freehold,"['Large reception', 'Three good size bedrooms', 'Large kitchen/ breakfast room', 'Double glazed and gas central heating', 'Rear garden', 'Off road parking', 'Wandsworth Borough', 'Opposite Tooting Bec common', 'Close to Amenities', 'Minutes away from Tooting Bec underground station']","[['Tooting Bec ', '0.4 miles'], ['Tooting Broadway ', '0.7 miles'], ['Balham ', '0.7 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: C
42,140022377,"£825,000",Added yesterday,"Dornton Road, Balham, London, SW12",Situated in a sought-after residential street right between the Heaver Estate and Tooting Bec Common is this fantastic and rarely available three double bedroom ground-floor Victorian conversion flat which is currently comfortably accommodating a family. The property still holds on to...,Maisonette,1,3,,Share of Freehold,"['Three Double Bedrooms', 'Ground Floor', 'Victorian', 'Extensive Garden', 'Extension Potential STPP', '960 years remaining on lease']","[['Balham ', '0.4 miles'], ['Tooting Bec ', '0.7 miles'], ['Streatham Hill ', '0.8 miles']]","['nationalrail', 'underground', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC
43,140019716,"£600,000",Added yesterday,"Astonville Street, Southfields, London","An excellent opportunity to acquire this ideally positioned first floor conversion flat on the ever popular Southfields Grid. Offering easy access to both Southfields Underground Station and Earlsfield Station, the property is in an ideal location for those who commute to the City.",Maisonette,1,2,,Leasehold,"['End of Terrace Conversion Flat', 'Two Bedrooms', 'Southfields Grid', 'Potential for Further Extension (STPP)', 'Easy Access to Southfields & Earlsfield', 'No Chain']","[['Southfields ', '0.4 miles'], ['Wimbledon Park ', '0.5 miles'], ['Earlsfield ', '0.5 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£0,58 years left,Band: C
