,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
0,89656219,"£1,200,000",Added on 03/02/2023,"Outram Road, Croydon","An incredibly unique opportunity to acquire this most iconic and substantial Victorian detached family home of five double bedrooms, four reception rooms, four bathrooms, cellar and conservatory set on one of Addiscombe's premier tree-lined roads.",Detached,1,5,,Freehold,"['VICTORIAN DETACHED FAMILY HOME ', 'FIVE DOUBLE BEDROOMS', 'FOUR RECEPTION ROOMS', 'HIGHLY SOUGHT AFTER ROAD CLOSE TO EAST CROYDON ', 'FOUR BATHROOMS, CELLAR & UTILITY ROOM', 'SPACIOUS MATURE REAR GARDEN', 'ORIGINAL PERIOD FEATURES THROUGHOUT', 'CHAIN FREE']","[['Addiscombe Tram Stop0.2 miles'], ['Sandilands Tram Stop0.2 miles'], ['Lebanon Road Tram Stop0.4 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: G
1,138362849,"£350,000",Reduced today,"Gipsy Hill , Crystal Palace, London, SE19","*Guide Price £350,000-£375,000* A generously proportioned one bedroom garden flat moments from central Crystal Palace and available for sale with no onward chain.",Apartment,1,1,,Leasehold,"['Generously proportioned', 'Private entrance', 'No onward chain', 'Characterful features', 'Central location', 'Utility room and separate study', 'Low maintenance courtyard garden', 'Ease of access to transport links']","[['Gipsy Hill ', '0.3 miles'], ['Crystal Palace ', '0.4 miles'], ['Sydenham Hill ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
2,136777847,"£350,000",Reduced yesterday,"Parker Road, Croydon, Surrey, ., CR0","IDEAL FIRST PURCHASE/INVESTMENT LOVELY TWO BED COTTAGE WITH UPSTAIRS BATHROOM. The property briefly comprises entrance lobby, through lounge/dining room, fitted kitchen, two double bedrooms and upstairs bathroom. Outside there is a private rear garden enjoying a sunny aspect. Othe...",Terraced,1,2,,Freehold,"['Charming mid-terraced cottage', 'Close to rail and bus links', 'Two double bedrooms', 'Upstairs bathroom', 'Through lounge/dining room', 'Private garden', 'Gas central heating', 'Double glazed']","[['South Croydon ', '0.4 miles'], ['George Street Tram Stop0.5 miles'], ['Church Street Tram Stop0.5 miles']]","['nationalrail', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: TBC
3,140063660,"£675,000",Added yesterday,"Eden Park Avenue, Beckenham, BR3","Well presented extended three bedroom circa 1920's/30's style terraced house with delightful large private garden (100ft+) and off street parking to rear, ideally situated in a popular residential location close to transport links and amenities, and within the catchment area for excellent primary...",Terraced,1,3,,Freehold,"['Beautiful Three Bedroom Terraced Family Home', 'Sought After Residential Area', 'Extended Accommodation With Stylish Interiors', 'Double Length Through Reception', 'Full Width Extended  Kitchen/Diner And Separate Utility', 'First Floor Family Bathroom', 'Delightful 100Ft Well Stocked Private Garden With Workshop/Outbuilding', 'Off Street Parking To Rear', 'Close To Eden Park And Beckenham Stations, And Tramlink', 'Easy Access Shops, Schools And Amenities']","[['Eden Park ', '0.4 miles'], ['Elmers End ', '0.9 miles'], ['Clock House ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: E
4,140061956,"£350,000",Added yesterday,"Seymour Terrace, Anerley",Set within a beautiful period building on the lower floor is this beautiful one bedroom conversion flat with private garden. Offering great open plan living and has an extra study room/ walk in wardrobe.,Flat,1,1,,Share of Freehold,"['Own Private Entrance', 'Private 36ft Garden', 'One Bedroom & Study', 'Open Plan Living', 'Three Piece Bathroom', 'Shared Freehold', 'Fitted Kitchen', 'EPC Rating D']","[['Anerley ', '0.3 miles'], ['Birkbeck ', '0.6 miles'], ['Penge West ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
5,100516703,"£240,000",Reduced yesterday,"Woodstock Road, South Croydon, Surrey, CR0",Northwood are pleased to present this chain free wonderful and completely refurbished immaculate one bedroom apartment in the heart of Croydon. The property is close to local amenities and public transport and would suit any first time buyer or investors looking for rental properties in the area.,Apartment,1,1,560 sq. ft.(52 sq. m.),Leasehold,"['Chain Free', 'Double bedroom', 'Large living room', 'Balcony', 'Large fitted kitchen', 'Good size bathroom', 'Double Glazing', 'Secure video entryphone', 'Great location']","[['George Street Tram Stop0.3 miles'], ['East Croydon ', '0.4 miles'], ['Wellesley Road Tram Stop0.4 miles']]","['tramlink', 'nationalrail', 'tramlink']",Ask agent,Ask agent,113 years left,Ask agent
6,137981429,"£260,000",Reduced yesterday,"London Road, Croydon, CR0","This LARGE two bedroom and two bathroom property is not only one of the biggest in the area but is also being sold with NO CHAIN. This property benefits from a balcony, great transport links, two bathrooms, RESIDENT PARKING, ready to move straight into plus so much more!",Apartment,,2,,Ask agent,"['Two Bedrooms', 'Lift', 'Residents Parking', 'Modern Interior']","[['West Croydon ', '0.6 miles'], ['Ampere Way Tram Stop0.7 miles'], ['Waddon Marsh Tram Stop0.7 miles']]","['nationalrail', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: D
7,140055998,"£400,000",Added yesterday,"Alderton Road, Croydon, CR0","This spacious house boasts natural light throughout as well as being in a great location for local schools and transport. The property also benefits further from having three bedroom, NO chain as well as a spacious garage with rear access. ",House,1,3,,Ask agent,"['3 Bedrooms', '1 Reception Rooms', '1 Bathroom', 'Garden']","[['Blackhorse Lane Tram Stop0.2 miles'], ['Woodside Tram Stop0.4 miles'], ['Addiscombe Tram Stop0.4 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: D
8,140055650,"£685,000",Added yesterday,"The Grange, Shirley, Croydon, CR0","A 3 bedroom Gower 'D' semi-detached family home refurbished and retaining much of its original charm and character, and set within a cul-de-sac.  Modern fitted kitchen, 3 double bedrooms (en suite to master bedroom), family bathroom, separate WC, cloakroom, lounge, dining room, kitchen/br...",Semi-Detached,2,3,,Freehold,"[""1930's 3 Bedroom Semi"", 'Halls Adjoining Gower D', 'South Side of Shirley', '2 Reception Rooms', 'Master Bedroom with En-Suite', 'Double Glazing & Central Heating.', 'Modern Fitted Kitchen', 'Lovely Garden, Garage & Drive']","[['West Wickham ', '1.1 miles'], ['Addington Village Tram Stop1.2 miles'], ['Eden Park ', '1.3 miles']]","['nationalrail', 'tramlink', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: F
9,140055380,"£500,000",Added yesterday,"Hatch Road, London","Benson and Partners are thrilled to offer for sale this spacious 4 bed terraced family home offering superb living space, arranged over 3 floors. The property boasts 3 double bedrooms and 1 single bedroom, double reception room leading onto a good size rear garden, separate kitchen and a family ...",Terraced,,4,,Freehold,"['Four Bedrooms', 'Private Garden', 'Close Transport links', 'Chain Free']","[['Norbury ', '0.3 miles'], ['Streatham Common ', '0.9 miles'], ['Mitcham Eastfields ', '1.2 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
10,140054525,"£270,000",Added yesterday,"Whitehorse Road, Croydon, CR0","This Beautifully spacious ground floor split level garden flat is situated in a great location for local transport links including East and West Croydon Stations along with plenty of bus stops. Croydon offers an array of shops, restaurants and amenities making it a vibrant, lively area to live in!",Apartment,1,1,,Leasehold,"['One Bedroom Split Level Victorian Conversion', 'Period Maisonette', 'Own Private Entrance', 'New Lease', 'No Service Charge', 'Hugh Garden with potential to extend into (sttp)', 'Double Glazed throughout', 'New Carpets', 'Front and Rear Garden', 'Easy Access to East and West Croydon Station']","[['Selhurst ', '0.3 miles'], ['Thornton Heath ', '0.6 miles'], ['West Croydon ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£0,110 years left,Band: TBC
11,140053187,"£900,000",Added yesterday,"Clock House Road, Beckenham","A rarely available, wonderful, three bedroom semi detached Victorian house which has been newly renovated with full planning permission granted for a loft and 5.5m kitchen extension. ",Semi-Detached,1,3,,Freehold,"['Three double bedrooms ', 'Semi detached ', 'Two receptions', 'WC/cloakroom', 'Close to Balgowan School', 'Close to transport links', 'Chain free !', 'EPC Rating D']","[['Clock House ', '0.1 miles'], ['Beckenham Road Tram Stop0.2 miles'], ['Avenue Road Tram Stop0.4 miles']]","['nationalrail', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
12,140053181,"£1,250,000",Added yesterday,"Forest Ridge, Beckenham","Kinleigh Folkard & Hayward present this charming and well situated home. Within close proximity to Harris Beckenham & the Langley Schools this would be the ideal purchase for any family. In brilliant condition through out with a ground floor office/4th bedroom, driveway.",Semi-Detached,2,4,,Freehold,"['Semi-Detached House', ""South facing 150' Garden"", 'Driveway', 'Office/4th bedroom', 'Openplan Kitchen Diner', 'Near Beckenham Highstreet', 'Close to Local Schools', 'EPC Rating X']","[['Beckenham Junction ', '0.6 miles'], ['Clock House ', '0.7 miles'], ['Beckenham Road Tram Stop0.8 miles']]","['nationalrail', 'nationalrail', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
13,137722082,"£780,000",Reduced yesterday,"Knighton Park Road, Sydenham",CHAIN FREE- Three double bedroom Victorian terraced house offering 1350sqft located on a quiet residential road close the High Street and both Sydenham Overground and Lower Sydenham stations.,Terraced,1,3,,Freehold,"['Double reception room', 'Dining room', 'Kitchen', 'Private rear garden', 'Three double bedrooms', 'Bathroom & WC', 'Chain free', 'EPC rating D']","[['Sydenham ', '0.4 miles'], ['Penge East ', '0.5 miles'], ['Lower Sydenham ', '0.5 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
14,135558317,"£350,000",Reduced yesterday,"The Avenue, Beckenham, BR3","Please contact our Park Langley office to view this two bedroom second floor flat (EPC rating C) in a modern purpose built block.  This location enjoys easy access to both central Beckenham and stations, with relatively little traffic on this unmade section of the road.  The block ha...",Flat,1,2,,Leasehold,"['Well presented modern two bedroom flat', 'Second floor with easy access to Beckenham', ""5.6m (18'6) living room with dining area"", 'Balcony overlooking attractive rear gardens', 'Open plan fitted kitchen off living room', 'Updated bathroom with shower over bath', 'Separate wc converted to storage room', 'Gas central heating and garage to rear']","[['Ravensbourne ', '0.4 miles'], ['Beckenham Junction ', '0.5 miles'], ['Shortlands ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
15,140049926,"£1,150,000",Added yesterday,"Cromwell Road, Beckenham","Please Quote Ref TH0310 For All Enquiries - Presenting a truly unique 5 bedroom period family home with preserved period features, seamlessly blending contemporary living with charm and character. Thoughtfully designed shaker style kitchen, elegant living room, and well-kept south-facing garde...",Semi-Detached,2,5,"2,202 sq. ft.(205 sq. m.)",Freehold,"['Guide Price; £1,150,000-£1,200,000', 'Open House; Saturday 23rd September; 0900-1200 ( by appointment)', '5 Bedroom Period Family Home', 'Catchment Area for Balgowan\xa0School', 'South Facing Garden', 'Large Shaker Style Kitchen', 'Stylish Decor Throughout', '0.4 Miles to Clock House Station, 0.8 Miles to Kent House Station & 1 Miles to Beckenham Junction Station', 'Short walk to wonderful local parks', 'Please Quote Ref TH0310 For All Enquiries']","[['Clock House ', '0.3 miles'], ['Avenue Road Tram Stop0.4 miles'], ['Beckenham Road Tram Stop0.4 miles']]","['nationalrail', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
16,140049887,"£275,000",Added yesterday,"High Street, Croydon","Positioned on 14th Floor of the popular residential development, Leon House. Offered to the market, this very spacious and bright one-bedroom apartment spans just over 530 SQ FT. The large windows provide vast amount of natural light through-out the property. The accommodation comprises a spaciou...",Apartment,1,1,,Ask agent,"['Luxury 1 bedroom apartment', 'Ample bright reception room', 'Open-plan modern kitchen', 'Onsite concierge with out of hours service', 'Lift access and residents sky garden', '0.5 miles to East Croydon Train Station']","[['Sandilands Tram Stop0.1 miles'], ['Lebanon Road Tram Stop0.4 miles'], ['Addiscombe Tram Stop0.5 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: TBC
17,138243281,"£620,000",Reduced yesterday,"Wickham Road, Shirley, Croydon, CR0","Guide Price £620,000 to £635,000. This is an extremely spacious detached family home, which is conveniently situated on the Wickham Road for local amenities and offered to the market with no onward chain. Extended to the side of the property to provide an extra reception room/stu...",Detached,2,3,,Freehold,[],"[['Addiscombe Tram Stop1.0 miles'], ['Coombe Lane Tram Stop1.0 miles'], ['Woodside Tram Stop1.1 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: F
18,138614306,"£425,000",Reduced yesterday,"Victoria Crescent, Crystal Palace, SE19","A fantastic top floor flat in a grand period building that comes with a share of the freehold, a huge communal garden and a large loft space that could be converted into living space. Chain free sale.",Flat,1,2,732 sq. ft.(68 sq. m.),Share of Freehold,"['Chain Free Sale', 'Large 68sqm Top Floor Flat', 'Huge Communal Garden', 'Huge Loft Space on Lease Demise', 'Share of Freehold Property', 'Close to Gipsy Hill and Crystal Palace BR', 'Close to Palace Triangle', 'Close to Overground Service', 'Local Shops Nearby']","[['Gipsy Hill ', '0.2 miles'], ['Crystal Palace ', '0.6 miles'], ['Sydenham Hill ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
19,140049005,"£345,000",Added yesterday,"Chalkhurst Court, South Croydon","A stunning first floor apartment located in Chalkhurst Court eight flats that have been architecturally designed to express individuality. No two flats are the same. Each flat is extremely light, spacious and contemporary with superior energy efficiency credentials. This large one/ two ...",Flat,,1,,Share of Freehold,"['A stunning Apartment', 'Two private balconys', 'One / Two Bedrooms', 'Open plan living', 'Easy parking with the turn table', 'Walking distance to South Croydon and Sanderstead Station', 'Share of freehold - no ground rent', 'Lower ground floor storage is available for each apartment']","[['South Croydon ', '0.5 miles'], ['Sanderstead ', '0.6 miles'], ['Lloyd Park Tram Stop0.6 miles']]","['nationalrail', 'nationalrail', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: C
20,140044784,"£1,000,000",Added yesterday,"Selsdon Road, West Norwood, London, SE27"," A well presented four double bedroom, semi-detached Victorian family house situated on a desirable residential road. Further accommodation comprises two reception rooms, kitchen/breakfast room, family bathroom, shower room, separate W.C, cellar and private rear garden. Subject to the usual ...",Semi-Detached,2,4,,Freehold,[],"[['West Norwood ', '0.3 miles'], ['Tulse Hill ', '0.6 miles'], ['Streatham Hill ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
21,140042906,"£415,000",Added yesterday,"Chiltern Close, Croydon, CR0","Bairstoweves are please to present this spacious two double bedroom first floor maisonette with its own private garden. Situated in the desirable Park Hill area close to East Croydon Station. The bright accommodation comprises reception room, kitchen, bathroom and two double bedrooms. The propert...",Maisonette,1,2,,Leasehold,[],"[['Lloyd Park Tram Stop0.4 miles'], ['Sandilands Tram Stop0.5 miles'], ['Lebanon Road Tram Stop0.5 miles']]","['tramlink', 'tramlink', 'tramlink']",£0 per year,£0,Ask agent,Band: TBC
22,134726429,"£425,000",Reduced on 15/09/2023,"Grange Road, London","A well presented three bedroom house with a family friendly layout. Overlooking Grangewood Park and offered to the market with no onward chain, viewings of this lovely home are highly advised",Terraced,1,3,,Freehold,"['Mid terreced three bedroom house', 'Sought after, Thornton Heath North location', 'Easy access to Crystal Palace and Thornton Heath', 'Potential for loft extension STOPP', 'Family friendly layout', 'Chain free']","[['Thornton Heath ', '0.5 miles'], ['Norwood Junction ', '0.8 miles'], ['Selhurst ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
23,132424412,"£500,000",Added on 15/09/2023,"Waddon Road, Croydon, CR0","A charming three double bedroom end-of-terrace house for sale for sale situated close to Waddon Station and the open spaces of Wandle Park. The spacious accommodation comprises reception room, dining room opening on to a conservatory, modern galley kitchen, three double bedrooms, bathroom a...",Semi-Detached,1,3,,Freehold,"['Chain free', 'Light and power connected outbuilding', 'Two reception rooms', 'End-of-terrace', 'Scope to add value (STPP)']","[['Wandle Park Tram Stop0.2 miles'], ['Waddon ', '0.3 miles'], ['Waddon Marsh Tram Stop0.4 miles']]","['tramlink', 'nationalrail', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
24,140039633,"£900,000",Added on 15/09/2023,"Leigham Court Road, Streatham Common, London, SW16","A fantastic 3 bedroom house boasting a spacious reception room with space to dine, a bright and modern kitchen extension with built-in Smeg appliances whilst also benefiting from a glorious mature garden and garage.",Semi-Detached,2,3,"1,570 sq. ft.(146 sq. m.)",Freehold,"['Fantastic 3 bedroom semi-detached house', 'Generously sized reception room', 'Beautiful South-east facing mature private garden', '3 large and well presented bedrooms', 'Off street parking', 'Stylish kitchen with Smeg appliances', 'Garage', 'OFSTED outstanding rated schools - Dunraven and St Julians Farm Road']","[['West Norwood ', '0.6 miles'], ['Streatham ', '0.8 miles'], ['Norbury ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
25,140039156,"£450,000",Added on 15/09/2023,"Lawn Road, Beckenham","Sought after location - this 2 bedroom, 2 bathroom ground floor flat is one to be viewed. Benefitting from direct access onto a communal garden with own private decking area and its close proximity to mainline stations.",Flat,2,2,,Leasehold,"['Bathroom plus en suite', 'Parking', 'Chain free', 'Direct access to garden', 'Private decking area', 'Energy Efficient', 'EPC Rating C']","[['New Beckenham ', '0.2 miles'], ['Beckenham Junction ', '0.4 miles'], ['Clock House ', '0.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
26,140039387,"£450,000",Added on 15/09/2023,"St. Johns Road, Croydon, CR0","Three double bedroom semi detached family house in need of modernisation with two reception rooms, utility room, cellar, private garden and within 0.2 miles from both Wandle Park & Reeves Corner tram stop. The property has an entrance hallway with two receptions to the front & side of the proper...",Semi-Detached,1,3,,Freehold,"['No Onward Chain', 'Three Double Bedroom Semi-Detached House', '0.2 Miles To Wandle Park & Reeves Corner Tram Stop', 'In Need Of Modernisation Throughout', 'Close To Great Primary & Secondary Schools', 'Private Rear Garden', 'Cellar', 'Two Reception Rooms', 'Double Glazed & Central Heating', 'Utility Room']","[['Church Street Tram Stop0.2 miles'], ['Reeves Corner Tram Stop0.2 miles'], ['Wandle Park Tram Stop0.3 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: C
27,139978142,"£600,000",Added on 15/09/2023,"Woodmere Avenue, Shirley, Surrey","OPEN HOUSE SATURDAY 23RD SEPTEMBER 2023 - by appointment only. Chain Free! Thi delightful detached bungalow is nicely positioned at the end of a quiet cul-de-sac. Whetehr you like entertain family or just need space to spread out, there is ample room to be used. Parking will definitely not be an ...",Detached Bungalow,2,3,,Freehold,"['OPEN HOUSE SATURDAY 23RD SEPTEMBER 2023 - by appointment only', 'Delightful detached bungalow set at the end of a cul-de-sac', 'Spacious lounge, perfect for entertaining guests', 'En-suite shower room to bedroom 1', 'Ample parking on the driveway and 2 single garages', 'Situated close to local amenities', 'Offered with no onward chain', 'EPC energy rating E']","[['Woodside Tram Stop0.6 miles'], ['Arena Tram Stop0.7 miles'], ['Blackhorse Lane Tram Stop0.7 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: E
28,140039165,"£550,000",Added on 15/09/2023,"Woodmere Avenue, Surrey, CR0",A truly enchanting 3-bedroom bungalow nestled in a cosy close in Shirley.,Bungalow,1,3,,Freehold,"['Close to public transport', 'Double Glazing', 'Fitted Kitchen', 'Shops and amenities nearby', 'Spacious Throughout', 'Close to Local Park', 'Freehold', 'Private Garden', 'Private Garage']","[['Woodside Tram Stop0.6 miles'], ['Arena Tram Stop0.7 miles'], ['Blackhorse Lane Tram Stop0.7 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
29,140039156,"£450,000",Added on 15/09/2023,"Lawn Road, Beckenham","Sought after location - this 2 bedroom, 2 bathroom ground floor flat is one to be viewed. Benefitting from direct access onto a communal garden with own private decking area and its close proximity to mainline stations.",Flat,2,2,,Leasehold,"['Bathroom plus en suite', 'Parking', 'Chain free', 'Direct access to garden', 'Private decking area', 'Energy Efficient', 'EPC Rating C']","[['New Beckenham ', '0.2 miles'], ['Beckenham Junction ', '0.4 miles'], ['Clock House ', '0.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
30,138799388,"£680,000",Reduced on 15/09/2023,"Marlow Road, Penge","Guide price £680,000-£700,000. Holding an abundance of charm, this beautiful 4 bedroom Victorian terraced home is certainly one to be viewed. A Characterful house featuring a pretty garden, off street parking - this makes for the perfect future property.",Terraced,1,4,,Freehold,"['Close to stations & Tram', 'Nearby to amenities', 'Off street parking', 'Downstairs wc', 'Sunny garden', 'EPC Rating C']","[['Harrington Rd Tram Stop0.2 miles'], ['Birkbeck ', '0.3 miles'], ['Norwood Junction ', '0.6 miles']]","['tramlink', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
31,140043590,"£300,000",Added on 15/09/2023,"Clarke Close, Croydon",Oaks Estate Agents are delighted to present to the market an exceptional two double bedroom flat.,Apartment,2,2,,Leasehold,"['701 sq. ft. of living space', 'Two well-proportioned bedrooms', 'Immaculate condition throughout', 'Popular residential development', 'Excellent transport links into The City', 'EPC: TBC']","[['Thornton Heath ', '0.5 miles'], ['Selhurst ', '0.6 miles'], ['West Croydon ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC
32,140034662,"£229,950",Added on 15/09/2023,"Burnham Gardens, CR0","An ideal first time buy or investment opportunity to purchase a modern purpose built flat situated just a short distance from East Croydon Station and local amenities. This property is situated on a very well maintained and spacious development, offered with no onward chain...",Flat,1,2,,Share of Freehold,"['IDEAL INVESTMENT OR 1ST TIME BUY', 'CLOSE TO EAST CROYDON', 'VERY WELL MAINTAINED DEVELOPMENT ', 'SHARE OF REEHOLD', 'TWO BEDROOMS', 'LOUNGE AND KITCHEN', 'BATHROOM/WC & STORAGE', 'LOFT ACCESS', 'OFF STREET PARKING', 'NO ONWARD CHAIN']","[['Addiscombe Tram Stop0.3 miles'], ['Blackhorse Lane Tram Stop0.4 miles'], ['Sandilands Tram Stop0.5 miles']]","['tramlink', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Ask agent
33,135583541,"£1,400,000",Reduced on 15/09/2023,"South Croxted Road, West Dulwich, London, SE21","A stylish Victorian home conveniently located for access to West Dulwich and Dulwich Village. This desirable family home marries traditional Victorian features, high ceilings and a feeling of space with modern family living. To the front is a spacious family reception room with feature fireplac...",Semi-Detached,1,5,,Freehold,"['5 bedrooms', '2 reception rooms', '1 bathroom', 'Period', 'Garden', 'Semi-Detached', 'Town/City', 'Village']","[['West Dulwich ', '0.5 miles'], ['Sydenham Hill ', '0.4 miles'], ['West Norwood ', '0.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: F
34,139976468,"£500,000",Added on 15/09/2023,"Richmond Road, Croydon, Surrey","This beautifully presented large 3 bedroom end of terrace house has been vastly extended almost doubling the downstairs foot print. It boasts a spacious front porch, cloakroom, well kept rear garden with powered shed and driveway for 3 cars. It is set in a popular residential location in the Lond...",End of Terrace,1,3,,Freehold,"['Large driveway and well kept rear garden', 'Cloakroom and front porch', 'Vastly extended property for spacious living', 'Popular residential location close to Beddington Park', 'Borough of Sutton and Catchment for excellent local schools', 'Well connected via Waddon train station']","[['Waddon ', '0.4 miles'], ['Waddon Marsh Tram Stop0.5 miles'], ['Wandle Park Tram Stop0.5 miles']]","['nationalrail', 'tramlink', 'tramlink']",Ask agent,Ask agent,Ask agent,Band: C
35,137694227,"£230,000",Reduced on 15/09/2023,"Whitestone Way, Croydon","** Allocated Parking Space ** Private Terrace ** Over 500 SQFT ** A well-presented one double bedroom podium level apartment situated within this superbly designed & recently built development, conveniently located moments from the local tram stop and approximately 0.4 miles from Waddon trai...",Flat,1,1,,Leasehold,"['One Double Bedroom', 'Podium Level Flat', 'Gated Underground Parking Space', 'Over 500 SQFT', 'Private Terrace', '0.4 Miles from Waddon Train Station', '0.2 Miles from Wandle Park Tram Stop', 'Concierge', ""23' Lounge/ Kitchen"", 'EPC EER C']","[['Wandle Park Tram Stop0.1 miles'], ['Waddon Marsh Tram Stop0.2 miles'], ['Waddon ', '0.4 miles']]","['tramlink', 'tramlink', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: C
36,134583239,"£425,000",Reduced on 15/09/2023,"Grange Road, London, SE25","This bright, and very well-presented, three bedroom 1930’s style home is positioned directly opposite the lovely Grangewood Park. Affording a variety of features, including a warm and comforting ambiance, the property represents an ideal family home. Presenting generou...",Terraced,1,3,,Freehold,"['Three bedrooms', 'Well-presented house', 'Sizeable accommodation', 'Open-plan kitchen/diner', 'Opposite Grangewood Park', 'No onward chain']","[['Thornton Heath ', '0.5 miles'], ['Norwood Junction ', '0.8 miles'], ['Selhurst ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
37,129397295,"£425,000",Reduced on 15/09/2023,"Grange Road, London","1930's style family house in a superb position, literally overlooking Grangewood Park. This is an attractively styled property which simply must be viewed internally to be appreciated and in our opinion offers opportunity and potential. A stand out feature is the open plan kitchen/dining/family r...",Terraced,1,3,876 sq. ft.(81 sq. m.),Freehold,"[""1930's style three bedroom terraced house"", 'Situated in the sought after Grangewood Park area', 'Open plan kitchen/dining room leading to garden', 'Early viewing advised', 'EPC rating D', 'Selhurst & Thornton BR Stations are local', 'Views from the rear of the property', 'Offers opportunity & potential', 'Double glazing', 'Gas central heating with radiators']","[['Thornton Heath ', '0.5 miles'], ['Norwood Junction ', '0.8 miles'], ['Selhurst ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
38,140031296,"£395,000",Added on 15/09/2023,"Windsor Court, 203 High Street, West Wickham","Spacious two bedroom ground floor flat in the heart of West Wickham. This well presented two bedroom flat comprises; entrance hall, generous master bedroom with a fitted wardrobe and an en suite, a family bathroom, second double bedroom, lounge with patio doors out onto a private balcony and a fi...",Flat,2,2,,Leasehold,[],"[['West Wickham ', '0.5 miles'], ['Eden Park ', '0.9 miles'], ['Hayes ', '1.5 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£75 per year,£1600,103 years left,Band: TBC
39,136886987,"£600,000",Reduced on 15/09/2023,"Limpsfield Avenue, Thornton Heath","Oaks Estate Agents are excited to present to the market this exquisite, five bedroom, three bathroom house on the desirable Limpsfield Avenue.",Terraced,3,5,,Ask agent,"['Five well-proportioned bedrooms', '1,753 sq. ft. of family living space', 'Refurbished to a high standard', 'Arranged over three floors', 'Excellent transport links', 'EPC rating: C']","[['Therapia Lane Tram Stop0.6 miles'], ['Ampere Way Tram Stop0.7 miles'], ['Thornton Heath ', '0.9 miles']]","['tramlink', 'tramlink', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
