,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
17,86307756,"£325,000",Reduced yesterday,"Wandsworth Road, London, SW8","Guide price £325,000-£360,000. We are delighted to offer to the market this upper floor one double bedroom apartment. The property further comprises of a decent size reception, fitted kitchn and a three piece bathroom suite and potential to extend into loft space stpp Wand...",Flat,1,1,,Leasehold,"['LOFT SPACE DEMISED WITH LEASE', 'POTENTIAL TO EXTEND INTO LOFT SPACE', 'CHAIN FREE', 'ONE DOUBLE BEDROOM', 'IDEAL FIRST TIME PURCHASE', 'GAS CENTRAL HEATING', 'LONG LEASE', 'CLOSE PROXIMITY TO TUBE AND TRAIN LINES', 'IDEAL RENTAL INVESTMENT £1500-£1600 PER MONTH', 'CLOSE PROXIMITY TO CLAPHAM COMMON']","[['Wandsworth Road ', '0.5 miles'], ['Clapham Common ', '0.5 miles'], ['Queenstown Road (Battersea) ', '0.6 miles']]","['nationalrail', 'underground', 'nationalrail']",£125 per year,£1812,Ask agent,Band: C
18,139981805,"£495,000",Added yesterday,"Swan Court, Chelsea Manor Street, Chelsea, SW3","This is a charming, well-proportioned maisonette with its own street entrance on the southern side of this well run portered block. There is a bedroom and bathroom on the 1st floor and a separate kitchen and reception room on the ground floor. Swan Court has been upgraded and now has security ga...",Flat,1,1,,Leasehold,"['Bedroom', 'Bathroom', 'Reception room', 'Kitchen/Breakfast room', 'Communal central heating & hot water', '24 Hour Porterage', '661 sqft', 'Leasehold approx 18yrs']","[['South Kensington ', '0.6 miles'], ['Sloane Square ', '0.5 miles'], ['Gloucester Road ', '0.9 miles']]","['underground', 'underground', 'underground']",£90 per year,£3871.5,18 years left,Band: F
19,139980389,"£980,000",Added yesterday,"Swan Court, Chelsea Manor Street, London, SW3","An immaculate two bedroom duplex flat in the well run, newly renovated and gated Swan Court. The property has a study/dining room, seperate kitchen and a westerly aspect. Swan Court is in the heart of Chelsea just off Kings Road.",Flat,1,2,,Leasehold,"['2/3 Bedrooms', 'Shower Room', 'Reception', 'Kitchen', 'Approx 108yrs', '749sqft', '24hr Porterage', 'Communal Hot Water & Heating']","[['South Kensington ', '0.5 miles'], ['Sloane Square ', '0.6 miles'], ['Gloucester Road ', '0.8 miles']]","['underground', 'underground', 'underground']",£75 per year,£6246.32,108 years left,Band: TBC
20,134573420,"£475,000",Reduced yesterday,"Upper Tooting Road, Tooting Bec, SW17","Presented in immaculate condition throughout, this wonderful 2 bedroom split level apartment boasts a large reception room, modern kitchen and is located just moments from Tooting Bec underground.",Maisonette,1,2,830 sq. ft.(77 sq. m.),Leasehold,"['Fully renovated split level apartment', '2 large bedrooms', 'Triple aspect reception room', 'Modern Kitchen', 'Neutral but stylish 3-piece bathroom', 'Short walk from Tooting Bec underground station', 'Close to Tooting Commons', 'No onward chain']","[['Tooting Bec ', '0.2 miles'], ['Tooting Broadway ', '0.5 miles'], ['Balham ', '0.8 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,998 years left,Ask agent
21,137673071,"£1,280,000",Reduced yesterday,"Monck Street, Westminster, London, SW1P","Offering a contemporary and stylish living space, this bright 3 bedroom lateral apartment is located within a modern apartment block in the heart of Westminster.",Flat,3,3,"1,333 sq. ft.(124 sq. m.)",Leasehold,"['Set within a secure residential development with concierge', 'Arranged over the 4th floor and accessed via lift', 'Three bedroom with fitted storage in each', 'Light reception room with ample dining space', 'Well equipped modern kitchen', 'Private balcony accessed from the living space', 'Enviable location moments from Victoria Street', 'Secure underground parking']","[[""St. James's Park "", '0.3 miles'], ['Westminster ', '0.4 miles'], ['Pimlico ', '0.5 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
22,139978373,"£450,000",Added yesterday,"Brixton Hill, Brixton Hill, SW2","A luxury 1 bedroom 1st floor apartment in an exclusive gated development; set back from Brixton Hill with a recreation area, sleek fixtures, fittings; and design.",Flat,1,1,554 sq. ft.(51 sq. m.),Leasehold,"['Luxury 1 bedroom apartment', 'Spacious with key design features', 'Gated and secure exclusive mews development', 'Recreation area', 'Sleek fixtures and fittings', 'Flooded with natural light', 'Balcony with al fresco seating space.']","[['Streatham Hill ', '0.6 miles'], ['Tulse Hill ', '1.0 miles'], ['Clapham South ', '1.1 miles']]","['nationalrail', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
23,138316862,"£625,000",Reduced yesterday,"Falcon Road, Clapham Junction, London, SW11","Boasting modern interiors throughout, this amazing 2 bedroom apartment offers bright and spacious accommodation, with contemporary open plan reception room and a private balcony.",Flat,1,2,682 sq. ft.(63 sq. m.),Leasehold,"['Amazing 2 bedroom apartment', 'Contemporary open plan reception room', 'Sleek white kitchen', 'Lovely private balcony', 'Comfortable double bedrooms', 'Stylish bathroom', 'Set in a modern development', 'Excellent location close to Clapham Junction Station']","[['Clapham Junction ', '0.4 miles'], ['Imperial Wharf ', '0.7 miles'], ['Wandsworth Town ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,£2556,119 years left,Ask agent
24,139978139,"£550,000",Added yesterday,"Cobden Walk, Peckham",A well-presented two bedroom apartment in a sought-after development with a sunny balcony and communal gardens. Well situated for transport links and local amenities.,Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Modern building', 'Private balcony', 'Good storage', 'Open plan living area', 'Forth floor', '749 Sqft', 'EPC Rating -']","[['Queens Road Peckham ', '0.3 miles'], ['Peckham Rye ', '0.4 miles'], ['Nunhead ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
25,138841511,"£1,100,000",Added on 19/08/2023,"Howden Street, Peckham Rye, London, SE15","A charming Victorian home, situated in a popular residential street just off Bellenden Road.",Terraced,1,3,,Freehold,"['Three Double Bedrooms & Loft Room', 'Victorian Terraced House', 'Double Reception', 'Kitchen-Diner', 'Bathroom & Downstairs Cloakroom', 'Front & Rear Garden', 'Potential to Extend into Side Return STPP', 'Chain Free']","[['Peckham Rye ', '0.3 miles'], ['East Dulwich ', '0.5 miles'], ['Nunhead ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
26,139978139,"£550,000",Added yesterday,"Cobden Walk, Peckham",A well-presented two bedroom apartment in a sought-after development with a sunny balcony and communal gardens. Well situated for transport links and local amenities.,Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Modern building', 'Private balcony', 'Good storage', 'Open plan living area', 'Forth floor', '749 Sqft', 'EPC Rating -']","[['Queens Road Peckham ', '0.3 miles'], ['Peckham Rye ', '0.4 miles'], ['Nunhead ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
27,137603954,"£900,000",Reduced yesterday,"Foxbourne Road, Balham","A larger than average three bedroom, two bathroom, extended premium garden flat presented to a high standard, with larger than average rear garden and a cellar.",Flat,2,3,,Share of Freehold,"['Period conversion', 'Three good size bedrooms', 'Two bathrooms', 'Stuning reception', 'High spec throughout', 'Large private garden', 'Must be seen!', 'EPC rating: C']","[['Balham ', '0.2 miles'], ['Tooting Bec ', '0.4 miles'], ['Wandsworth Common ', '0.7 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
28,139976714,"£615,000",Added yesterday,"St. George Wharf, Vauxhall, London, SW8",1 Bedroom apartment situated in St George Wharf. Comprising an open-plan reception room with ample space for dining and a fully integrated kitchen. The reception room leads directly on to a private balcony. The property offers a double bedroom with fitted wardrobes and a modern family bathroom. A...,Apartment,1,1,,Ask agent,"['Double bedroom', 'Large reception room', 'Balcony', '24 hour concierge', 'Short walk to Vauxhall Station', 'Managed by Vesper']","[['Vauxhall ', '0.2 miles'], ['Nine Elms ', '0.3 miles'], ['Pimlico ', '0.4 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: TBC
29,139976741,"£679,250",Added yesterday,London,"Development One Clapham at The Heart of London’s Most-Loved Commons Rated as London’s best place to live. One Clapham lies at the heart of a vibrant student community, with one of London’s best-connected stations on your doorstep. Surrounding by 600 acres of parks commons and wide-op...",Flat,2,2,,Leasehold,[],"[['Clapham Junction ', '0.1 miles'], ['Wandsworth Town ', '0.7 miles'], ['Imperial Wharf ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,999 years left,Ask agent
30,137634002,"£450,000",Reduced yesterday,"Sunnyhill Road, Streatham, SW16","This modern two double bedroom flat is situated close to both Streatham Common and Tooting Bec greenery. Sunnyhill Road is a popular residential road and is very accessible from Streatham and Streatham Hill station, as well as having access to the local amenities on Streatham High Street. This ...",Flat,1,2,,Leasehold,"['Two Double Bedroom Flat', 'Spacious Open Plan Kitchen & Living Room', 'Three Piece Bathroom', 'Direct Access To The Communal Gardens', 'Share Of Freehold', 'Close To Streatham High Road ', 'Close To Streatham Hill Station', 'Garden', 'Driveway Parking ']","[['Streatham ', '0.4 miles'], ['Streatham Hill ', '0.6 miles'], ['Streatham Common ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£0,964 years left,Band: C
31,139975799,"£300,000",Added yesterday,"Eagle Court, Rosendale Road, West Dulwich",Oaks are proud to present a fabulous one-bedroom maisonette. Eagle Court is situated a short walk from West Dulwich Station with easy access into London Victoria in 13 minutes. ,Maisonette,1,1,,Leasehold,"['Communal garden', 'Excellent transport links', 'Free parking', 'Close to local amenities', 'Private entrance', 'EPC rating: C']","[['West Dulwich ', '0.2 miles'], ['Tulse Hill ', '0.6 miles'], ['West Norwood ', '0.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£0,Ask agent,Band: B
32,139975784,"£500,000",Added yesterday,York Grove London SE15,"Utterly unique one bedroom split level apartment situated in Peckham's most desirable school conversion - Assembly Apartments. Flooded with natural light, boasting double height ceilings and oozing period charm; this property is sure to impress.",Flat,1,1,,Leasehold,"['One Bedroom Apartment', 'Split Level ', 'School Conversion', 'Off-Street Parking Space', 'Double Height Ceilings', 'Communal Gardens', 'Close Transport Links', 'Energy Efficiency Rating D']","[['Queens Road Peckham ', '0.2 miles'], ['Nunhead ', '0.5 miles'], ['New Cross Gate ', '0.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
33,138019580,"£800,000",Reduced yesterday,"Jeffreys Road, London, SW4","An incredible flat boasting over 1,000 square feet of laterally arranged accommodation and generous private garden, located moments form Clapham High Street and the Old Town ",Apartment,1,2,,Leasehold,"['Spacious two bedroom Victorian flat', 'Own front door & cellar storage', '1,214 square feet', 'Huge private garden']","[['Stockwell ', '0.2 miles'], ['Clapham North ', '0.4 miles'], ['Clapham High Street ', '0.4 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£0,111 years left,Band: D
34,134536079,"£2,000,000",Reduced yesterday,"Nova Building, 79 Buckingham Palace Road, SW1W 0AJ","A spacious 2-Bedroom apartment situated within the development of Nova Building, right in the heart of Westminster and Belgravia. The apartment offers highly-specified finishes benefiting from two double bedrooms with fitted wardrobes, two bathrooms (1 of which is Ensuite), spacious Living A...",Apartment,2,2,"1,119 sq. ft.(104 sq. m.)",Leasehold,"['Two Double Bedroom Apartment', 'Immaculate finishes', 'Level 4', 'Internal Area of 1119 sq.ft (approx.)', '24-Hour Concierge', ""Residents' Gym"", ""Residents' Business Lounge"", 'Private Cinema Room', 'Rooftop terrace', 'Heart of Westminster an Belgravia']","[['Victoria ', '0.2 miles'], [""St. James's Park "", '0.4 miles'], ['Green Park ', '0.5 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,999 years left,Band: G
35,138403544,"£270,000",Reduced yesterday,"Flat 13 Sassoon House, St. Mary's Road, London, SE15 2EF","Guide Price £270,000 For sale by unconditional online auction, registration is now open. Town and Country Property Auctions are delighted to offer for sale by auction, this TWO BEDROOM FLAT ideally situated within short distance of QUEENS ROAD STATION which offers services into LONDO...",Apartment,,2,,Leasehold,[],"[['Queens Road Peckham ', '0.2 miles'], ['Nunhead ', '0.3 miles'], ['Peckham Rye ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: C
36,138549368,"£340,000",Added yesterday,"Kingswood Road, London, SW2",A superb one double bedroom top floor apartment located in this attractive period converted house,Apartment,1,1,,Leasehold,"['Attractive period house conversion', 'Presented in excellent\xa0condition', 'Loft style kitchen-reception', 'One double bedroom', 'Well- appointed bathroom', 'Located between Clapham, Brixton & Streatham', 'Closest open spaces Brockwell Park & Clapham Common', 'Multiple bus routes']","[['Streatham Hill ', '0.7 miles'], ['Clapham South ', '0.9 miles'], ['Clapham Common ', '1.0 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: C
37,138549407,"£375,000",Added yesterday,"Bonsor House, London, SW8",A fifth floor two double bedroom apartment with a balcony located in a low-rise purpose-built block with a lift and entry phone system,Apartment,1,2,,Leasehold,"['Two double bedroom', 'Balcony', 'Lift', '16ft 4 Reception room', 'Internal area 645 sqft', 'Close to Battersea Park', 'Walking distance to Battersea Power Station', 'Close to Battersea Power Station Tube Stop', 'Queens Town Road Overground']","[['Queenstown Road (Battersea) ', '0.3 miles'], ['Battersea Power Underground ', '0.3 miles'], ['Wandsworth Road ', '0.4 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
38,138549374,"£315,000",Added yesterday,"Bath Terrace, LONDON, SE1",A charming third floor one bedroom flat forming part of a Victorian mansion block,Apartment,1,1,,Leasehold,"['Third floor', 'Immaculate throughout', 'Fantastic location', 'Ideal pied a tere', 'Internal area 269 sqft']","[['Elephant & Castle (Bakerloo) ', '0.2 miles'], ['Elephant & Castle ', '0.2 miles'], ['Elephant & Castle (Northern) ', '0.2 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
39,139302116,"£750,000",Added yesterday,"Kingsmead Road, London, SW2","An exclusive brand new boutique development of three two bedroom houses situated on a quiet residential road located between Streatham Hill, West Norwood and Tulse Hill built to the highest standards",End of Terrace,2,2,,Ask agent,"['New build', '10 year insurance from ICW', 'Boutique development', 'Two bedrooms', 'Two bathrooms plus guest wc', 'Lawned gardens', 'Quiet location', 'Bespoke built in wardrobes', 'Stone worktops']","[['Tulse Hill ', '0.4 miles'], ['Streatham Hill ', '0.6 miles'], ['West Norwood ', '0.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
40,139849169,"£715,000",Added yesterday,"Park View Mews, London, SW9","A superb split level two-bedroom maisonette forming part of a small, gated development within the Stockwell Park conservation area",Maisonette,2,2,,Ask agent,"['Small gated terrace', 'Own private front door entrance', 'Two double bedrooms both with en-suite bathrooms', 'Private patio', 'Communal Garden', 'Approximate area of 823 sq ft.', 'Securely allocated parking', 'Stockwell, Brixton and Clapham North Tube stations all within ten minute walk', 'Bordering Slade Gardens & many local cafes pubs and shops']","[['Stockwell ', '0.3 miles'], ['Brixton ', '0.5 miles'], ['Brixton Underground ', '0.5 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
41,138549353,"£595,000",Added yesterday,"Walworth, London, SE17","This grade II listed building has been converted and refurbished into 6 stunning apartments, which manage to preserve the special architectural and historic interest of the building",Apartment,1,3,,Leasehold,"['Three Bedrooms', 'Open Plan Kitchen- Reception Room', 'Bathroom', '941Sqft', 'Newly Refurbished', 'Upper Floor', 'Historic Building', 'Exposed Brick', 'Just off Walworth High Street', 'Closest to Elephant & Castle Train and Underground']","[['Kennington ', '0.6 miles'], ['Elephant & Castle ', '0.8 miles'], ['Elephant & Castle (Northern) ', '0.8 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Band: C
42,139878872,"£500,000",Added yesterday,"Hackford Road, London, SW9","A beautifully presented larger than average one bedroom ground Victorian purpose built flat boasting a 15’4 ft reception room, 14 ft kitchen diner with direct access to a thoughtfully designed private garden",Flat,1,1,,Share of Freehold,"['Period property', 'Larger than average one bedroom flat', 'Beautifully presented', 'Well-designed private garden', 'Popular residential road', 'Internal area 640 sq.ft', 'Victorian features', 'Viewing highly recommended', 'EPC Rating D']","[['Stockwell ', '0.4 miles'], ['Oval ', '0.5 miles'], ['Nine Elms ', '0.6 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: B
