,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band,sold_under_offer
0,140867711,"£460,000",Reduced on 28/09/2023,"North Hill, Highgate, London, N6",A charming ground floor 1 bedroom apartment within an attractive Victorian property (built 1877) known as Springfield Cottages. This well proportioned apartment enjoys direct access to a patio area with communal gardens beyond. Highgate Station is approx 0.5 miles & Highgate Village ...,Apartment,1,1,,Leasehold,['Charming Living Room with Bay Window * Fitted Double Bedroom * 14 x 10 Kitchen Diner with Door to Gardens * Modern Bathroom WC * Patio Area leading to Communal Gardens * Brick Built (truncated)'],"[['Highgate ', '0.4 miles'], ['East Finchley ', '0.6 miles'], ['Archway ', '1.3 miles']]","['underground', 'underground', 'underground']",£0 per year,£0,91 years left,Band: C,False
1,139860578,"£550,000",Reduced on 18/10/2023,"Bishops Court, East Finchley","A 2 double bedroom 2 bathroom garden level apartment in this purpose built block on the corner of the Bishops Avenue, just a 2 minute walk to East Finchley Northern line tube station, as well as the multiple coffee shops, supermarkets and restaurants. Features include a good size re...",Apartment,2,2,,Share of Freehold,['SOLE AGENTS'],"[['East Finchley ', '0.1 miles'], ['Highgate ', '0.9 miles'], ['Golders Green ', '1.6 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
2,133278977,"£550,000",Reduced on 06/07/2023,"Muswell Hill Road, Muswell Hill","An exceptional split level, two double bedroom, period conversion featuring a recently refurbished kitchen and bathroom, large reception room and a spacious landing and hallway.",Flat,1,2,,Share of Freehold,"['Two double bedrooms', 'Large reception room', 'Refurbished kitchen', 'New contemporary bathroom', 'Walking distance to tube', 'Split level', 'Close to Muswell Hill', 'EPC - D']","[['Highgate ', '0.5 miles'], ['East Finchley ', '0.8 miles'], ['Archway ', '1.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,True
3,86153508,"£550,000",Reduced on 04/10/2023,"Creighton Avenue, East Finchley N2","An exquisite first-floor conversion nestled in the heart of London's desirable East Finchley area. This meticulously designed property showcases a harmonious blend of contemporary style and classic charm, offering the perfect urban retreat. Step inside to discover a modern kitchen, replete with s...",Apartment,2,2,810 sq. ft.(75 sq. m.),Share of Freehold,"['Two Bedrooms', 'Two Bathrooms', 'First Floor', 'Allocated Parking', 'Modern Kitchen', 'Catchment for Popular Schools']","[['East Finchley ', '0.8 miles'], ['Highgate ', '1.3 miles'], ['Finchley Central ', '1.8 miles']]","['underground', 'underground', 'underground']",£0 per year,£0,970 years left,Band: D,False
4,141085097,"£550,000",Added on 20/10/2023,"Kitchener Road, London, N2",*Recently back onto the market due to changed circumstances of the previous buyer* Purplebricks are proud to bring to market three bedroom purpose built maisonette with a private mature rear garden Situated on the first floor of a stunning Edwardian building and benefiting from 786sq ft of amp...,Apartment,1,3,,Leasehold,"['KITCHEN/DINER', 'FIRST FLOOR FLAT', 'OWN FRONT DOOR', 'PRIVATE REAR GARDEN', 'PERIOD CONVERSION', 'ORIGINAL FEATURES', 'EAST FINCHLEY TUBE 0.3 MILES', 'CLOSE TO LOCAL AMENITIES']","[['East Finchley ', '0.3 miles'], ['Highgate ', '1.3 miles'], ['Finchley Central ', '1.3 miles']]","['underground', 'underground', 'underground']",£250 per year,£1515,105 years left,Band: D,False
5,139124261,"£550,000",Added on 25/08/2023,"Fortis Green Road, London, N10","A bright and spacious two bedroom apartment within the centre of sunny Muswell Hill. The reception room boasts a large reception room overlooking the charming highstreet, a great sized kitchen/diner, two great sized double bedrooms with built in storage in the main bedroom and an abun...",Apartment,1,2,,Leasehold,"['Two Bedrooms', 'Bright and Spacious', 'Modern Bathroom', 'Large Reception Room', 'Excellent Location', 'Leasehold 999 Years', 'Service Charge Est: £1,000.00 PA', 'EPC Rating D']","[['East Finchley ', '0.8 miles'], ['Highgate ', '0.9 miles'], ['Alexandra Palace ', '1.3 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£1000,998 years left,Band: TBC,False
6,139573766,"£550,000",Added on 06/09/2023,"Tetherdown, London, N10",Set on the top floor of this impressive Edwardian corner residence is a truly outstanding two bedroom converted flat which boasts a fitted kitchen/breakfast room and a stylish contemporary bathroom suite. The property also benefits from a 16’ 7 x 14’5 reception room with original per...,Apartment,1,2,,Share of Freehold,"['RECEPTION ROOM', 'KITCHEN/BREAKFAST ROOM', '2 BEDROOMS', 'BATHROOM/WC', 'UTILITY CUPBOARD', 'GAS CH', 'SHARED FREEHOLD', 'SOLE SELLING AGENT']","[['East Finchley ', '0.7 miles'], ['Highgate ', '1.0 miles'], ['Alexandra Palace ', '1.3 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC,False
7,139524869,"£550,000",Added on 05/09/2023,"Northwood Road, Highgate","Conveniently situated between Highgate Village and Crouch End Broadway is this substantial, one bedroom apartment with a private, southerly orientated, terrace. Arranged over the upper floors of a handsome Victorian house, this elegant and charming home offers 580 sq ft of bright and well-propor...",Apartment,1,1,,Share of Freehold,"['1 Bathroom', '1 Bedroom', '1 Reception', 'Flat/Apartment', 'Roof Terrace', 'Share of Freehold']","[['Highgate ', '0.4 miles'], ['Archway ', '0.6 miles'], ['Upper Holloway ', '0.9 miles']]","['underground', 'underground', 'overground']",£0 per year,£840,88 years left,Band: C,False
8,129242114,"£550,000",Reduced on 20/03/2023,"Fortis Green Road, London","Offered with no onward chain and situated on the ground floor of Muswell Hill's most popular mansion block is this three bedroom flat in need of cosmetic work with an eat-in kitchen diner, original floor boards and delightful views out onto a landscaped communal garden area..",Flat,1,3,,Leasehold,"['Three Bedrooms', 'Ground Floor', 'Kitchen Diner', 'Chain Free', 'Cosmetic Work Needed', 'Communal Gardens']","[['East Finchley ', '0.7 miles'], ['Highgate ', '0.9 miles'], ['Alexandra Palace ', '1.4 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
9,134982371,"£550,000",Reduced on 13/09/2023,"Muswell Hill Place, London, N10","Situated within moments’ walk of Muswell Hill Broadways bustling promenades and excellent bus services to Highgate tube station(Northern Line), Crouch End Broadway and Finsbury Park tube Station (Victoria and Piccadilly Lines) is a well presented split level ground and garden level flat. T...",Apartment,1,2,,Share of Freehold,"['RECEPTION ROOM', '2 BEDROOMS', 'KITCHEN/BREAKFAST ROOM', 'SEPARATE WC', 'BATHROOM', 'GAS CH', 'SOUTH-EAST FACING GARDEN', 'SHARED FREEHOLD', 'SOLE SELLING AGENT']","[['Highgate ', '0.9 miles'], ['East Finchley ', '1.1 miles'], ['Alexandra Palace ', '1.1 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC,True
10,136348346,"£550,000",Added on 21/06/2023,"Kitchener Road, London, N2","We offer this well presented 2 double bedroom (originally a 3 bed) first floor purpose built maisonette with direct access to own rear garden. The property is located in a highly popular residential Road, minutes from shops and amenities and within 0.5 miles from East Finchley tube (...",Maisonette,1,2,,Freehold,"['Spacious lounge/ diner', '2 double bedrooms', 'Own private garden', 'Loft storage space', '120 year lease plus freehold', 'Within 0.5 miles of East Finchley tube', 'Gas central heating', 'Chain free']","[['East Finchley ', '0.3 miles'], ['Highgate ', '1.3 miles'], ['Finchley Central ', '1.3 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,True
11,136984064,"£550,000",Added on 06/07/2023,"Archway Road, Highgate, N6","A large two bedroom garden flat with within an period property. The property comprises of a reception room which leads onto a private garden, a separate kitchen, two double bedrooms and a three piece bathroom. Situated directly opposite Highgate Woods the property is ideally located moments from...",Flat,1,2,,Share of Freehold,[],"[['Highgate ', '0.1 miles'], ['East Finchley ', '1.1 miles'], ['Archway ', '0.9 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
12,139226063,"£550,000",Added on 29/08/2023,"Fortis Green Road, Muswell Hill, N10",Chain Free | 859 Square Foot | Top Floor | Period Building | Central Muswell Hill | Leasehold 999 Years | 0.1 miles to Ofsted rated Fortismere School | 0.9 miles of Highgate Station (Northern Line),Apartment,1,2,899 sq. ft.(84 sq. m.),Leasehold,"['Chain Free', '859 Square Foot', 'Top Floor', 'Period Building', 'Central Muswell Hill', 'Leasehold 999 Years', '0.1 miles to Ofsted rated Fortismere School', '0.9 miles of Highgate Station (Northern Line)']","[['East Finchley ', '0.8 miles'], ['Highgate ', '0.9 miles'], ['Alexandra Palace ', '1.3 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
13,138360038,"£550,000",Added on 06/07/2023,"Archway Road, Highgate, N6","A large two bedroom garden flat with within an period property. The property comprises of a reception room which leads onto a private garden, a separate kitchen, two double bedrooms and a three piece bathroom. Situated directly opposite Highgate Woods the property is ideally located moments from...",Flat,1,2,,Share of Freehold,[],"[['Highgate ', '0.1 miles'], ['East Finchley ', '1.1 miles'], ['Archway ', '0.9 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,True
14,133272386,"£550,000",Reduced on 01/08/2023,"The Copse, Fortis Green, London, N2","We are delighted to offer this well-proportioned three double bedroom first and second floor apartment set within this small but popular purpose built block which is set back off Fortis Green. The apartment benefits from a 22’11 x 11’6 reception room with door to balcony, 11’1 ...",Apartment,1,3,,Leasehold,"['RECEPTION ROOM', 'KITCHEN', '3 BEDROOMS', 'BATHROOM/WC', 'SEPARATE WC', 'GAS CH', 'BALCONY', 'COMMUNAL GARDENS', 'LEASEHOLD', 'SOLE AGENTS']","[['East Finchley ', '0.5 miles'], ['Highgate ', '1.0 miles'], ['Alexandra Palace ', '1.6 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£0,92 years left,Band: TBC,True
15,140846651,"£535,000",Reduced on 14/09/2023,"Flat 11, 18B High Road, East Finchley, London, N2 9PJ","FOR SALE BY AUCTION ON 24th October at 12:00 £535,000 PLUS LONG LEASEHOLD VACANT GROUND FLOOR TWO BEDROOM DUPLEX FLAT",Apartment,,2,,Freehold,"['LONG LEASEHOLD VACANT GROUND FLOOR TWO BEDROOM DUPLEX FLAT', 'Long leasehold - 125 years from 01.01.2022']","[['East Finchley ', '0.1 miles'], ['Highgate ', '1.0 miles'], ['Finchley Central ', '1.6 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
16,141132047,"£525,000",Added on 21/10/2023,"Muswell Hill Road, Muswell Hill","A delightful first floor 2 bedroom period conversion providing generous accommodation & new decor throughout. The property is split level, offers plenty of natural light & period character.",Flat,1,2,,Share of Freehold,"['Two bedrooms', 'Stylish kitchen', 'Open plan reception', 'Contemporary bathroom', 'Split level', 'Close to Broadway', 'New carpets', 'EPC - D']","[['Highgate ', '0.7 miles'], ['East Finchley ', '0.8 miles'], ['Alexandra Palace ', '1.4 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
17,123836303,"£525,000",Reduced on 21/06/2022,"Whittington Court, Aylmer Road, London, N2","An impressive large (1043 sq ft) 2 double bedroom (originally 3) 2 bathroom apartment situated on the top floor of this popular lift serviced purpose-built block, conveniently situated equidistant from both Highgate and East Finchley tube stations. ",Apartment,2,2,,Leasehold,"['Two Double Bedrooms', 'Two Bathrooms', 'Two Balconies', 'Off Street Parking', '1043 sq ft', 'Communal Gardens', 'Lift', 'Ample Storage', 'Close to both East Finchley and Highgate Tube', 'Views over Highgate Golf Course']","[['East Finchley ', '0.5 miles'], ['Highgate ', '0.6 miles'], ['Archway ', '1.5 miles']]","['underground', 'underground', 'underground']",£50 per year,£3000,90 years left,Band: E,False
18,135361100,"£525,000",Reduced on 20/09/2023,"Northwood Road, Highgate","Located on this popular tree lined road in Highgate is this well presented period conversion with an open plan reception and kitchen, providing two bedrooms and a separate study.",Flat,1,2,,Share of Freehold,"['Two Bedrooms', 'Birght Reception Room', 'Fitted Kitchen', 'Bathroom', 'Separate Study', 'Great Transport Links', 'Shared Freehold', 'EPC Rating C']","[['Highgate ', '0.3 miles'], ['Archway ', '0.7 miles'], ['Upper Holloway ', '0.9 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,False
19,138255050,"£525,000",Reduced on 21/08/2023,"Stanhope Road, Highgate",A well-proportioned and well presented two double bedroom apartment with balcony and large reception room in this architect-designed block of just 11 flats.,Flat,1,2,,Share of Freehold,"['Spacious Reception Room', 'Fitted Kitchen', 'Two Double Bedrooms', 'Generous Storage', 'Bathroom', 'Balcony']","[['Highgate ', '0.4 miles'], ['Archway ', '0.8 miles'], ['Crouch Hill ', '0.9 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,False
20,139253972,"£522,500",Reduced on 02/08/2023,"Muswell Hill Road, London, N10","A stylish and beautifully presented two bedroom flat on the top floor of an attractive period property, moments from Muswell Hill Broadway. Chain Free",Flat,1,2,703 sq. ft.(65 sq. m.),Leasehold,"['2 bedroooms', ' Central Muswell Hill location', ' Period features', ' 703 sq ft', ' Close to shops and transport links', ' EPC:D', ' Chain Free']","[['Highgate ', '0.7 miles'], ['East Finchley ', '0.8 miles'], ['Alexandra Palace ', '1.4 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
21,133626629,"£520,000",Added on 14/04/2023,"Kitchener Road, London, N2","A spacious three bedroom first floor purpose built maisonette situated in this highly popular residential road, minutes from shops and bus routes at East Finchley High Road, and within 0.5 mile of East Finchley tube (Zone 3). Offered chain free, with a new 125 year lease, the property has the ...",Maisonette,1,3,,Leasehold,"['Three Bedrooms', 'Gas Central Heating', 'Chain Free', 'New 125 Year Lease', 'Own Rear Garden', 'Close to Shops and Tube Station', 'Good Size Kitchen', 'Part Double Glazed']","[['East Finchley ', '0.2 miles'], ['Highgate ', '1.2 miles'], ['Finchley Central ', '1.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,True
22,134614412,"£500,000",Added on 10/05/2023,"North Hill, Highgate, N6","A spacious two bedroom third floor flat, with lift access, situated in a sought after 1920`s, Art Deco purpose built block within close walking distance to Highgate Underground Station. The accommodation comprises a reception room with balcony, separate kitchen, two double bedrooms and bathroom.",Apartment,1,2,638 sq. ft.(59 sq. m.),Share of Freehold,"['Purpose Built Art-Deco Apartment', 'Third Floor With Lift Access', 'South-West Facing Balcony', 'Wooden Floors', 'Close To Highgate Underground Station', 'Chain Free']","[['Highgate ', '0.3 miles'], ['East Finchley ', '0.8 miles'], ['Archway ', '1.2 miles']]","['underground', 'underground', 'underground']",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£7100,995 years left,Band: D,True
