,id,price,price_change_date,price_change_value
40,135749798,"£499,950","['10/07/2023', '06/06/2023']","['Price changed from £540,000 to £499,950', 'Initial entry found: £540,000']"
41,86452749,"£489,950",['09/10/2023'],"['Initial entry found: £489,950']"
42,136692854,"£485,000","['18/09/2023', '28/06/2023']","['Price changed from £499,999 to £485,000', 'Initial entry found: £499,999']"
43,140785067,"£485,000",['04/10/2023'],"['Initial entry found: £485,000']"
44,125662502,"£475,000","['27/09/2022', '03/08/2022']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
45,138303785,"£475,000",['04/08/2023'],"['Initial entry found: £475,000']"
46,136939904,"£475,000",['04/07/2023'],"['Initial entry found: £475,000']"
47,137645693,"£475,000",['20/07/2023'],"['Initial entry found: £475,000']"
48,129991319,"£475,000","['26/01/2023', '14/12/2022']","['Price changed from £499,000 to £475,000', 'Initial entry found: £499,000']"
49,138997922,"£475,000",['24/08/2023'],"['Initial entry found: £475,000']"
50,141063356,"£400,000",['19/10/2023'],"['Initial entry found: £400,000']"
51,139776875,"£475,000",['13/09/2023'],"['Initial entry found: £475,000']"
52,115722530,"£475,000",['02/11/2021'],"['Initial entry found: £475,000']"
53,137971526,"£459,950","['04/09/2023', '03/08/2023', '27/07/2023']","['Price changed from £500,000 to £459,950', 'Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
54,133568120,"£450,000",['13/04/2023'],"['Initial entry found: £450,000']"
55,136999919,"£450,000",['04/08/2023'],"['Initial entry found: £450,000']"
56,138222011,"£450,000","['11/10/2023', '03/08/2023']","['Price changed from £499,950 to £450,000', 'Initial entry found: £499,950']"
57,86426103,"£450,000",['09/10/2023'],"['Initial entry found: £450,000']"
58,137962844,"£450,000",['27/07/2023'],"['Initial entry found: £450,000']"
59,133590824,"£450,000","['16/05/2023', '13/04/2023']","['Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
60,134907950,"£450,000",['17/05/2023'],"['Initial entry found: £450,000']"
61,134960333,"£450,000","['09/06/2023', '18/05/2023']","['Price changed from £500,000 to £450,000', 'Initial entry found: £500,000']"
62,135734588,"£450,000",['05/06/2023'],"['Initial entry found: £450,000']"
63,136593089,"£450,000","['14/10/2023', '09/09/2023', '26/06/2023']","['Price changed from £495,000 to £450,000', 'Price changed from £525,000 to £495,000', 'Initial entry found: £525,000']"
64,141175460,"£450,000",['23/10/2023'],"['Initial entry found: £450,000']"
65,132242660,"£449,000","['17/05/2023', '01/04/2023', '04/03/2023']","['Price changed from £455,000 to £449,000', 'Price changed from £475,000 to £455,000', 'Initial entry found: £475,000']"
66,133493819,"£435,000",['11/04/2023'],"['Initial entry found: £435,000']"
67,131130560,"£425,000",['27/01/2023'],"['Initial entry found: £425,000']"
68,138105521,"£425,000","['18/09/2023', '31/07/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
69,136008125,"£425,000",['12/06/2023'],"['Initial entry found: £425,000']"
70,131936549,"£425,000",['23/02/2023'],"['Initial entry found: £425,000']"
71,135344270,"£425,000","['21/07/2023', '30/06/2023', '26/05/2023']","['Price changed from £450,000 to £425,000', 'Price changed from £465,000 to £450,000', 'Initial entry found: £465,000']"
72,132438293,"£425,000","['25/05/2023', '10/03/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
73,137228114,"£425,000","['01/09/2023', '12/07/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
74,139497491,"£420,000",['05/09/2023'],"['Initial entry found: £420,000']"
75,132566921,"£420,000","['15/06/2023', '14/03/2023']","['Price changed from £445,000 to £420,000', 'Initial entry found: £445,000']"
76,131700677,"£419,950",['15/02/2023'],"['Initial entry found: £419,950']"
77,133510196,"£415,000",['12/04/2023'],"['Initial entry found: £415,000']"
78,86346342,"£410,000",['06/10/2023'],"['Initial entry found: £410,000']"
79,139508966,"£400,000",['05/09/2023'],"['Initial entry found: £400,000']"
80,86170101,"£400,000","['04/09/2023', '15/06/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
81,136112261,"£400,000",['15/06/2023'],"['Initial entry found: £400,000']"
82,140972249,"£400,000",['17/10/2023'],"['Initial entry found: £400,000']"
83,131941817,"£400,000",['25/02/2023'],"['Initial entry found: £400,000']"
84,133156799,"£400,000","['22/05/2023', '31/03/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
85,139506452,"£400,000","['09/10/2023', '05/09/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
86,141063356,"£400,000",['19/10/2023'],"['Initial entry found: £400,000']"
87,137845691,"£400,000",['25/07/2023'],"['Initial entry found: £400,000']"
88,140143757,"£400,000",['19/09/2023'],"['Initial entry found: £400,000']"
89,128169239,"£400,000","['29/11/2022', '18/10/2022']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
90,136575914,"£400,000","['20/07/2023', '26/06/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
91,135465272,"£400,000","['20/07/2023', '30/05/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
92,130021460,"£399,950","['10/10/2023', '17/08/2023', '15/12/2022']","['Price changed from £425,000 to £399,950', 'Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
93,135725459,"£399,950","['02/08/2023', '05/06/2023']","['Price changed from £430,000 to £399,950', 'Initial entry found: £430,000']"
94,140086469,"£399,950","['10/10/2023', '18/09/2023']","['Price changed from £425,000 to £399,950', 'Initial entry found: £425,000']"
95,132056786,"£399,950","['05/07/2023', '27/02/2023']","['Price changed from £415,000 to £399,950', 'Initial entry found: £415,000']"
96,136628555,"£399,000","['16/09/2023', '27/06/2023']","['Price changed from £400,000 to £399,000', 'Initial entry found: £400,000']"
97,138953369,"£395,000",['28/08/2023'],"['Initial entry found: £395,000']"
98,121388936,"£390,000","['23/03/2023', '22/03/2022']","['Price changed from £450,000 to £390,000', 'Initial entry found: £450,000']"
99,133265822,"£390,000",['04/04/2023'],"['Initial entry found: £390,000']"
100,132828632,"£390,000",['22/03/2023'],"['Initial entry found: £390,000']"
101,136339643,"£389,950","['05/09/2023', '21/06/2023']","['Price changed from £399,000 to £389,950', 'Initial entry found: £399,000']"
102,140458871,"£385,000",['26/09/2023'],"['Initial entry found: £385,000']"
103,125703293,"£385,000","['03/04/2023', '24/10/2022', '04/08/2022']","['Price changed from £400,000 to £385,000', 'Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
104,132079019,"£385,000",['28/02/2023'],"['Initial entry found: £385,000']"
105,138447863,"£385,000","['13/09/2023', '09/08/2023']","['Price changed from £400,000 to £385,000', 'Initial entry found: £400,000']"
106,135170324,"£380,000","['25/07/2023', '23/05/2023']","['Price changed from £400,000 to £380,000', 'Initial entry found: £400,000']"
107,138817502,"£380,000","['28/09/2023', '18/08/2023']","['Price changed from £395,000 to £380,000', 'Initial entry found: £395,000']"
108,132917762,"£379,995",['24/03/2023'],"['Initial entry found: £379,995']"
109,140940038,"£375,000",['16/10/2023'],"['Initial entry found: £375,000']"
110,129381656,"£375,000",['23/11/2022'],"['Initial entry found: £375,000']"
111,128896574,"£375,000","['18/04/2023', '03/02/2023', '09/11/2022']","['Price changed from £385,000 to £375,000', 'Price changed from £399,000 to £385,000', 'Initial entry found: £399,000']"
112,138523211,"£375,000",['10/08/2023'],"['Initial entry found: £375,000']"
113,136008755,"£375,000","['18/07/2023', '12/06/2023']","['Price changed from £395,000 to £375,000', 'Initial entry found: £395,000']"
114,136802183,"£375,000","['11/07/2023', '30/06/2023']","['Price changed from £425,000 to £375,000', 'Initial entry found: £425,000']"
115,139505579,"£360,000",['05/09/2023'],"['Initial entry found: £360,000']"
116,135621290,"£355,000","['09/10/2023', '02/06/2023']","['Price changed from £375,000 to £355,000', 'Initial entry found: £375,000']"
117,138908291,"£355,000","['18/10/2023', '21/08/2023']","['Price changed from £365,000 to £355,000', 'Initial entry found: £365,000']"
118,133888253,"£350,000","['21/06/2023', '11/05/2023', '20/04/2023']","['Price changed from £360,000 to £350,000', 'Price changed from £380,000 to £360,000', 'Initial entry found: £380,000']"
119,131749001,"£350,000","['21/06/2023', '07/03/2023', '15/02/2023']","['Price changed from £380,000 to £350,000', 'Price changed from £400,000 to £380,000', 'Initial entry found: £400,000']"
120,136471478,"£350,000",['23/06/2023'],"['Initial entry found: £350,000']"
121,135780158,"£350,000","['20/06/2023', '07/06/2023']","['Price changed from £380,000 to £350,000', 'Initial entry found: £380,000']"
122,131259242,"£350,000","['15/06/2023', '29/03/2023', '31/01/2023']","['Price changed from £375,000 to £350,000', 'Price changed from £390,000 to £375,000', 'Initial entry found: £390,000']"
123,134682806,"£350,000","['19/10/2023', '27/06/2023', '11/05/2023']","['Price changed from £375,000 to £350,000', 'Price changed from £399,000 to £375,000', 'Initial entry found: £399,000']"
