,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band,sold_under_offer
0,140918141,"£465,000",Added on 16/10/2023,"Tollington House, Holloway Road, London N19","Masterfully reimaged by its architect owner, this one-bedroom apartment unfolds over the top floor of Tollington House, a little-known brutalist gem in Holloway. The interior renovation seamlessly combines extensive glazing with a tactile material palette of birch ply joinery to create wonderfull...",Flat,1,1,702 sq. ft.(65 sq. m.),Leasehold,[],"[['Upper Holloway ', '0.3 miles'], ['Archway ', '0.6 miles'], ['Tufnell Park ', '0.7 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: D,False
1,140022269,"£550,000",Added on 15/09/2023,"Mount Pleasant Crescent, London","This two bedroom garden flat, located in the heart of Stroud Green, is presented in good decorative order and features an open-plan kitchen reception area, a modern bathroom and a private rear garden.",Flat,1,2,,Share of Freehold,"['Two Bedrooms', 'Private Garden', 'Open Plan Reception', 'Chain Free', 'Excellent Location', 'Modern Bathroom']","[['Crouch Hill ', '0.1 miles'], ['Finsbury Park ', '0.6 miles'], ['Harringay ', '0.6 miles']]","['overground', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
2,138800537,"£550,000",Added on 18/08/2023,"Empire Square, London, N7","We are delighted to offer for sale a super two bedroom (both with en-suites) flat, set on the second floor of a building in gated development off Holloway Road in N7.",Apartment,2,2,,Leasehold,[],"[['Upper Holloway ', '0.4 miles'], ['Holloway Road ', '0.6 miles'], ['Archway ', '0.7 miles']]","['overground', 'underground', 'underground']",£0 per year,£0,Ask agent,Band: TBC,False
3,133941209,"£550,000",Added on 21/04/2023,"Weymouth Villas, Finsbury Park","Elegantly designed with a vintage style, this Victorian maisonette is enveloped in light and comfort. Original lime washed floorboards, lofty ceilings and multiple skylights make this lovely two double bedroom home something truly special. Calming linen white walls are punctuated by four...",Maisonette,2,2,,Leasehold,"['2 double bedrooms', '2 bathrooms inc. ensuite', 'Original cast-iron fireplace', 'Offered chain free', 'Deep storage within eaves', '0.4 miles from Finsbury Park Station']","[['Finsbury Park ', '0.4 miles'], ['Crouch Hill ', '0.4 miles'], ['Arsenal ', '0.6 miles']]","['nationalrail', 'overground', 'underground']",Ask agent,£720,102 years left,Band: C,True
4,133272248,"£550,000",Added on 18/01/2023,"Trinder Road, Crouch End, London, N19",Situated on the ground floor of this mid terraced period residence is this stunning bright and spacious one double bedroom conversion. The property benefits from a 13’11 x 12’11 reception room and 18’1 x 9’4 kitchen/diner with access to the rear garden. Conveniently situ...,Apartment,1,1,,Leasehold,"['RECEPTION ROOM', 'KITCHEN/DINER', 'DOUBLE BEDROOM', 'BATHROOM/WC', 'GAS CH', 'PRIVATE GARDEN', 'CELLAR', 'SHARE OF FREEHOLD', 'SOLE AGENTS']","[['Crouch Hill ', '0.1 miles'], ['Upper Holloway ', '0.6 miles'], ['Finsbury Park ', '0.7 miles']]","['overground', 'overground', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC,True
5,134756045,"£550,000",Added on 12/05/2023,"Tufnell Mansions, Anson Road, London, N7","A well-presented two bedroom first floor flat, set within an attractive period mansion block, in popular Anson Road, with use of a communal rear garden.",Apartment,1,2,,Share of Freehold,[],"[['Tufnell Park ', '0.4 miles'], ['Upper Holloway ', '0.5 miles'], ['Kentish Town ', '0.6 miles']]","['underground', 'overground', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC,True
6,139524869,"£550,000",Added on 05/09/2023,"Northwood Road, Highgate","Conveniently situated between Highgate Village and Crouch End Broadway is this substantial, one bedroom apartment with a private, southerly orientated, terrace. Arranged over the upper floors of a handsome Victorian house, this elegant and charming home offers 580 sq ft of bright and well-propor...",Apartment,1,1,,Share of Freehold,"['1 Bathroom', '1 Bedroom', '1 Reception', 'Flat/Apartment', 'Roof Terrace', 'Share of Freehold']","[['Highgate ', '0.4 miles'], ['Archway ', '0.6 miles'], ['Upper Holloway ', '0.9 miles']]","['underground', 'underground', 'overground']",£0 per year,£840,88 years left,Band: C,False
7,138180983,"£550,000",Added on 02/08/2023,"St. Georges Avenue, Tufnell Park",A superbly presented two bedroom split-level flat on the ground and lower ground floors of a Victorian conversion. The property has an open plan kitchen/diner with period features and direct access to a secluded garden.,Flat,1,2,,Leasehold,"['Two Bedrooms', 'Leasehold', 'Private Garden', 'Premium Road', 'Great Transport Links', 'Victorian Features']","[['Tufnell Park ', '0.2 miles'], ['Upper Holloway ', '0.5 miles'], ['Kentish Town ', '0.5 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
8,138190505,"£550,000",Added on 02/08/2023,"Burghley Road, London","A thoughtfully planned and well presented patio garden apartment forming part of a converted Victorian terraced property situated in a highly sought after residential location within close proximity to local shops, cafes, bars and restaurants on Fortess Road together with both Tufnell Park ( (cont.)",Flat,2,2,,Leasehold,"['A thoughtfully planned and well presented patio garden apartment forming part of a converted Victorian terraced property situated in a highly sought after residential location', 'Within close proximity to local shops, cafes, bars and restaurants on Fortess Road together with both Tufnell Park (Northern Line) and Kentish Town (Northern Line/Overground) stations', 'Two double bedrooms', 'Bay fronted reception', 'Separate kitchen', 'En-suite bathroom to rear bedroom', 'Potential gross rental income up to £2,500.00 Per calendar month (£30,000.00per annum).', 'Patio garden which enjoys a sunny aspect', 'Also ideally located for access to the open spaces of Hampstead Heath/Parliament Hill Fields', 'SOLE AGENT']","[['Tufnell Park ', '0.1 miles'], ['Kentish Town ', '0.3 miles'], ['Gospel Oak ', '0.5 miles']]","['underground', 'nationalrail', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,True
9,139502753,"£550,000",Reduced on 14/08/2023,"Highcroft Road, London, N19","A two double bedroom, ground floor, period conversion with direct access to a private 56ft garden. The property is offered in very good decorative condition and planning permission to be extended into a three bedroom flat.",Apartment,,2,,Share of Freehold,"['2 Bedrooms', '1 Reception', '1 Kitchen', '1 Bathroom', 'Ground floor', 'Period Conversion', '56ft private garden', 'Potential to extend', 'Crouch End Broadway & Stroud Green Highstreet', 'Great variety of transport links']","[['Crouch Hill ', '0.2 miles'], ['Upper Holloway ', '0.7 miles'], ['Archway ', '0.7 miles']]","['overground', 'overground', 'underground']",£0 per year,£500,998 years left,Band: D,True
