,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band,sold_under_offer
0,136603232,"£475,000",Reduced on 26/07/2023,"Albert Street, Regents Park, NW1","An attractive and bright one bedroom garden flat on the lower ground floor of a handsome Grade II Listed terraced house in arguably the most sought after street in Camden Town. The property consists of a bright and spacious reception room, modern fitted kitchen, a double bedroom and a four piece ...",Apartment,1,1,,Share of Freehold,"['Living Room', 'Fitted Kitchen', 'Double Bedroom', 'Family Bathroom', 'Front & Rear Private Patio Garden', 'Private Street Entrance', 'Share of Freehold', 'Lease - Approx 954 Years Remaining', 'Peppercorn Ground Rent']","[['Mornington Crescent ', '0.2 miles'], ['Camden Town ', '0.2 miles'], ['Camden Road ', '0.4 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Band: D,True
1,138180983,"£550,000",Added on 02/08/2023,"St. Georges Avenue, Tufnell Park",A superbly presented two bedroom split-level flat on the ground and lower ground floors of a Victorian conversion. The property has an open plan kitchen/diner with period features and direct access to a secluded garden.,Flat,1,2,,Leasehold,"['Two Bedrooms', 'Leasehold', 'Private Garden', 'Premium Road', 'Great Transport Links', 'Victorian Features']","[['Tufnell Park ', '0.2 miles'], ['Upper Holloway ', '0.5 miles'], ['Kentish Town ', '0.5 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent,False
2,138190505,"£550,000",Added on 02/08/2023,"Burghley Road, London","A thoughtfully planned and well presented patio garden apartment forming part of a converted Victorian terraced property situated in a highly sought after residential location within close proximity to local shops, cafes, bars and restaurants on Fortess Road together with both Tufnell Park ( (cont.)",Flat,2,2,,Leasehold,"['A thoughtfully planned and well presented patio garden apartment forming part of a converted Victorian terraced property situated in a highly sought after residential location', 'Within close proximity to local shops, cafes, bars and restaurants on Fortess Road together with both Tufnell Park (Northern Line) and Kentish Town (Northern Line/Overground) stations', 'Two double bedrooms', 'Bay fronted reception', 'Separate kitchen', 'En-suite bathroom to rear bedroom', 'Potential gross rental income up to £2,500.00 Per calendar month (£30,000.00per annum).', 'Patio garden which enjoys a sunny aspect', 'Also ideally located for access to the open spaces of Hampstead Heath/Parliament Hill Fields', 'SOLE AGENT']","[['Tufnell Park ', '0.1 miles'], ['Kentish Town ', '0.3 miles'], ['Gospel Oak ', '0.5 miles']]","['underground', 'nationalrail', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,True
3,139397510,"£550,000",Added on 02/09/2023,"Cantelowes Road, London, NW1","An elegant, recently refurbished, one bedroom flat featuring stylish and spacious accommodation. This beautiful flat features contemporary designed accommodation effectively combining with the Victorian architecture. Furthermore, it boasts excellent storage space and an abundance of natural light...",Apartment,1,1,,Share of Freehold,[],"[['Camden Road ', '0.5 miles'], ['Caledonian Road ', '0.5 miles'], ['Kentish Town ', '0.6 miles']]","['overground', 'underground', 'nationalrail']",£0 per year,£800,948 years left,Band: D,False
4,140700377,"£550,000",Added on 02/10/2023,"32 Lawn Road, London, NW3","** CHAIN FREE ** ** LONG LEASE ** A beautifully presented and well maintained one double bedroom purpose built ground floor flat, offered for sale in excellent condition throughout. Measuring approximately 547 sq ft, the property comprises of an entrance hall with a storage room, a double bedr...",Flat,2,1,,Leasehold,"['Private Enclosed Balcony & Small Garden', 'One Double Bedroom Purpose Built Flat', 'Ground Floor', 'Long Lease', 'Excellent Condition Throughout', 'Approximately 547 Sq Ft', 'Chain Free', 'Secure Video Entry Phone System', 'Double Glazed, Central Heating', 'Excellent Transport Links, Local Amenities']","[['Belsize Park ', '0.2 miles'], ['Hampstead Heath ', '0.2 miles'], ['Gospel Oak ', '0.5 miles']]","['underground', 'overground', 'overground']",Ask agent,Ask agent,245 years left,Ask agent,True
5,134756045,"£550,000",Added on 12/05/2023,"Tufnell Mansions, Anson Road, London, N7","A well-presented two bedroom first floor flat, set within an attractive period mansion block, in popular Anson Road, with use of a communal rear garden.",Apartment,1,2,,Share of Freehold,[],"[['Tufnell Park ', '0.4 miles'], ['Upper Holloway ', '0.5 miles'], ['Kentish Town ', '0.6 miles']]","['underground', 'overground', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC,True
6,140936162,"£550,000",Added on 16/10/2023,"North Villas, London","OFFERS IN EXCESS OF £550,000. On the raised ground floor of this end-terraced Victorian house is this two bedroom apartment. The flat has an open plan kitchen/reception room with access to a garden, impressive ceiling height throughout and large arched windows with original allowing abundance of ...",Flat,1,2,,Leasehold,"['Period Conversion', 'Two Bedrooms', 'Raised Ground Floor', 'Leasehold', 'Garden', 'Chain Free']","[['Camden Road ', '0.5 miles'], ['Kentish Town ', '0.5 miles'], ['Caledonian Road ', '0.5 miles']]","['overground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
7,138321971,"£550,000",Added on 05/08/2023,"Pratt Street, London, NW1","A light and well proportioned 2 double bedroom flat situated on the top (3rd floor) and making up part of a converted pub, backing on to St Martins Gardens. Skylight in reception room providing access to unofficial roof terrace.",Apartment,1,2,,Leasehold,"['Top floor', 'Two bedrooms', 'Living room', 'Separate kitchen', 'Un-demised roof terrace']","[['Camden Town ', '0.2 miles'], ['Mornington Crescent ', '0.2 miles'], ['Camden Road ', '0.3 miles']]","['underground', 'underground', 'overground']",£0 per year,£1400,105 years left,Band: C,False
8,139714007,"£550,000",Reduced on 03/10/2023,"York Way, 
Hillmarton Conservation Area, N7",A light filled and generously proportioned one bedroom apartment on the fourth floor of a small modern block (with lift) benefitting from share of freehold and no onward chain,Flat,1,1,700 sq. ft.(65 sq. m.),Share of Freehold,"['CHAIN FREE', 'Well presented one bedroom apartment', 'Large footprint with study area', 'Stylish interior decor', 'Light filled rooms', 'Gated block with lift', 'Share of freehold']","[['Caledonian Road ', '0.4 miles'], ['Kentish Town ', '0.6 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles']]","['underground', 'nationalrail', 'overground']",Ask agent,£3272.8,128 years left,Band: E,False
9,123657206,"£550,000",Reduced on 02/02/2023,"North Villas, Camden, London, NW1","Set in a fantastic period conversion, this 2 bedroom flat boasts an elegant living space with bright interiors. It features a charming reception, a lovely mezzanine level, and a communal garden with seating space.",Flat,1,2,594 sq. ft.(55 sq. m.),Leasehold,"['Stunning ground and 1st floor flat within a lovely period conversion', 'Bright and welcoming reception with built-in storage', 'Quaint kitchen with integrated appliances', 'Main double bedroom with built-in wardrobes and retained period arched windows', '2nd Double bedroom with built-in closet space and a mezzanine area', 'Well-presented bathroom with a glossy tile finish', 'Delightful communal garden with seating space', 'Prime position amid bustling amenities, schools, and transport links']","[['Camden Road ', '0.5 miles'], ['Kentish Town ', '0.5 miles'], ['Caledonian Road ', '0.5 miles']]","['overground', 'nationalrail', 'underground']",Ask agent,£800,103 years left,Ask agent,False
