,id,price,price_change_date,price_change_value
158,130021460,"£399,950","['10/10/2023', '17/08/2023', '15/12/2022']","['Price changed from £425,000 to £399,950', 'Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
159,135725459,"£399,950","['02/08/2023', '05/06/2023']","['Price changed from £430,000 to £399,950', 'Initial entry found: £430,000']"
160,140086469,"£399,950","['10/10/2023', '18/09/2023']","['Price changed from £425,000 to £399,950', 'Initial entry found: £425,000']"
161,138026597,"£399,950","['04/10/2023', '28/07/2023']","['Price changed from £425,000 to £399,950', 'Initial entry found: £425,000']"
162,132056786,"£399,950","['05/07/2023', '27/02/2023']","['Price changed from £415,000 to £399,950', 'Initial entry found: £415,000']"
163,136628555,"£399,000","['16/09/2023', '27/06/2023']","['Price changed from £400,000 to £399,000', 'Initial entry found: £400,000']"
164,136913537,"£395,000",['04/07/2023'],"['Initial entry found: £395,000']"
165,134955953,"£395,000","['16/10/2023', '18/05/2023']","['Price changed from £400,000 to £395,000', 'Initial entry found: £400,000']"
166,128723864,"£395,000",['03/11/2022'],"['Initial entry found: £395,000']"
167,138953369,"£395,000",['28/08/2023'],"['Initial entry found: £395,000']"
168,121388936,"£390,000","['23/03/2023', '22/03/2022']","['Price changed from £450,000 to £390,000', 'Initial entry found: £450,000']"
169,133265822,"£390,000",['04/04/2023'],"['Initial entry found: £390,000']"
170,132828632,"£390,000",['22/03/2023'],"['Initial entry found: £390,000']"
171,136339643,"£389,950","['05/09/2023', '21/06/2023']","['Price changed from £399,000 to £389,950', 'Initial entry found: £399,000']"
172,86452347,"£389,000",['09/10/2023'],"['Initial entry found: £389,000']"
173,140458871,"£385,000",['26/09/2023'],"['Initial entry found: £385,000']"
174,125703293,"£385,000","['03/04/2023', '24/10/2022', '04/08/2022']","['Price changed from £400,000 to £385,000', 'Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
175,135145844,"£385,000","['03/10/2023', '05/07/2023', '23/05/2023']","['Price changed from £355,000 to £385,000', 'Price changed from £375,000 to £355,000', 'Initial entry found: £375,000']"
176,132079019,"£385,000",['28/02/2023'],"['Initial entry found: £385,000']"
177,138447863,"£385,000","['13/09/2023', '09/08/2023']","['Price changed from £400,000 to £385,000', 'Initial entry found: £400,000']"
178,140028755,"£385,000",['15/09/2023'],"['Initial entry found: £385,000']"
179,135170324,"£380,000","['25/07/2023', '23/05/2023']","['Price changed from £400,000 to £380,000', 'Initial entry found: £400,000']"
180,136632887,"£380,000",['27/06/2023'],"['Initial entry found: £380,000']"
181,138817502,"£380,000","['28/09/2023', '18/08/2023']","['Price changed from £395,000 to £380,000', 'Initial entry found: £395,000']"
182,132917762,"£379,995",['24/03/2023'],"['Initial entry found: £379,995']"
183,139364369,"£375,000",['01/09/2023'],"['Initial entry found: £375,000']"
184,130781189,"£375,000",['17/01/2023'],"['Initial entry found: £375,000']"
185,140940038,"£375,000",['16/10/2023'],"['Initial entry found: £375,000']"
186,138105530,"£375,000","['22/08/2023', '31/07/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
187,129381656,"£375,000",['23/11/2022'],"['Initial entry found: £375,000']"
188,128896574,"£375,000","['18/04/2023', '03/02/2023', '09/11/2022']","['Price changed from £385,000 to £375,000', 'Price changed from £399,000 to £385,000', 'Initial entry found: £399,000']"
