,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
20,132683510,"£550,000",Added on 17/03/2023,"Langbourne Avenue, Highgate, N6","We are pleased to offer for sale this very well presented 1 bedroom top floor flat (3rd floor/no lift) within the sought after private, gated, Holly Lodge Estate in an enviable position close to Parliament Hill and Hampstead Heath. This stylish flat has its own private balcony with superb views a...",['17/03/2023'],"['Initial entry found: £550,000']",Apartment,1,1,,Leasehold,"['1930s purpose built block', 'Private, gated estate', 'Topr floor (3rd - walk up)', 'Entrance area', 'Open plan reception-kitchen (new Bosch appliances)', 'Working feature fireplace', 'Balcony with stunning London views', 'Built-in storage', 'Family bathroom', 'Double bedroom']","[['Archway ', '0.5 miles'], ['Gospel Oak ', '0.6 miles'], ['Tufnell Park ', '0.6 miles']]","['underground', 'overground', 'underground']",£10 per year (5% increase reviewed every 20 years)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1790,88 years left,Band: C
21,134517302,"£550,000",Reduced on 26/05/2023,"Tollington Way, Upper Holloway","A beautiful apartment located on the ground floor of this impressive building comprising large reception room, two double bedrooms and direct access to a private rear garden","['26/05/2023', '05/05/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']",Flat,2,2,,Leasehold,"['Two double bedrooms ', 'Reception room ', 'Fitted kitchen ', 'Bathroom ', 'Private garden ', 'Ground floor ', 'Good transport links']","[['Upper Holloway ', '0.4 miles'], ['Finsbury Park ', '0.6 miles'], ['Crouch Hill ', '0.6 miles']]","['overground', 'nationalrail', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
22,132813536,"£550,000",Reduced on 05/04/2023,"Gresham Place, London, N19","*cash buyers eligible for better deal * Strike is pleased to present this stunning and well-maintained, aesthetically pleasing two-bedroom, two bathroom property with fabulous interior features. Found within an amazing location, with easy transport links and an abundance of local amenitie...","['05/04/2023', '22/03/2023']","['Price changed from £570,000 to £550,000', 'Initial entry found: £570,000']",Flat,2,2,,Leasehold,"['Balcony', 'gated entrance', 'local amenities', 'Long Lease']","[['Upper Holloway ', '0.1 miles'], ['Archway ', '0.1 miles'], ['Tufnell Park ', '0.6 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
23,128829218,"£550,000",Reduced on 27/07/2023,"Farnfield Close, London, N8","A one bedroom apartment located in Hornsey Town Hall with a large south-facing terrace. Set around the restoration of the iconic Grade II* listed Hornsey Town Hall, this vibrant new development brings together modern apartment living alongside leading entertainment, culture and renown...","['27/07/2023', '07/11/2022']","['Price changed from £600,000 to £550,000', 'Initial entry found: £600,000']",Apartment,1,1,,Leasehold,"['1 Bedroom', 'Third floor', 'South facing terrace', 'Herringbone floor', 'Concierge', 'New lease', 'Art Deco', 'Ground rent Peppercorn', 'Service charge £2.97 per sq.ft (not including 0.73p psf building insurance)']","[['Crouch Hill ', '0.5 miles'], ['Hornsey ', '0.8 miles'], ['Harringay ', '0.8 miles']]","['overground', 'nationalrail', 'nationalrail']",£0 per year,£2064,124 years left,Band: TBC
24,86198826,"£550,000",Added on 13/06/2023,"Croftdown Road, Dartmouth Park, London, NW5","Moments from Hampstead Heath in the heart Dartmouth Park is this stunning split level second floor flat enjoying lovely leafy views and offering very spacious, well planned accommodation. ",['13/06/2023'],"['Initial entry found: £550,000']",Flat,1,1,785 sq. ft.(73 sq. m.),Leasehold,"['Spacious Reception Room', 'Characterful Kitchen/Diner', '17ft Bedroom', 'Bathroom', 'Split Level', 'Lots of Built-in Storage', 'Moments form Hampstead Heath', 'Close to Excellent Amenities']","[['Gospel Oak ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Archway ', '0.6 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,150 years left,Ask agent
25,135436523,"£500,000",Added on 30/05/2023,"North Hill, Highgate, N6","A spacious two bedroom second floor flat, with lift access, situated in a sought after 1920s, Art Deco purpose built block within close walking distance to Highgate Underground Station. The accommodation comprises a reception room with balcony, separate kitchen, two double bedrooms and bathroom.",[],[],Apartment,1,2,559 sq. ft.(52 sq. m.),Share of Freehold,"['Art Deco Purpose Built Apartment', 'South-East Facing Balcony', 'Wooden Floors Throughout', 'Double Glazed Windows', 'Second Floor With Lift Access', 'Close To Highgate Tube']","[['Highgate ', '0.3 miles'], ['East Finchley ', '0.8 miles'], ['Archway ', '1.2 miles']]","['underground', 'underground', 'underground']",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£5408,988 years left,Band: D
26,134479841,"£550,000",Reduced on 27/07/2023,"Pemberton Gardens, St John's Grove Conservation Area","A well-presented two double bedroom flat situated on the first floor in a Victorian conversion. This property offers a large open plan kitchen and reception room, and a large family bathroom.",[],[],Flat,1,2,,Leasehold,"['Leasehold', 'Victorian', 'Two Double Bedrooms', 'Great Transport links', 'Open Plan Living', 'First Floor']","[['Upper Holloway ', '0.2 miles'], ['Archway ', '0.2 miles'], ['Tufnell Park ', '0.4 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
27,138180983,"£550,000",Added on 02/08/2023,"St. Georges Avenue, Tufnell Park",A superbly presented two bedroom split-level flat on the ground and lower ground floors of a Victorian conversion. The property has an open plan kitchen/diner with period features and direct access to a secluded garden.,[],[],Flat,1,2,,Leasehold,"['Two Bedrooms', 'Leasehold', 'Private Garden', 'Premium Road', 'Great Transport Links', 'Victorian Features']","[['Tufnell Park ', '0.2 miles'], ['Upper Holloway ', '0.5 miles'], ['Kentish Town ', '0.5 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
28,136984064,"£550,000",Added on 06/07/2023,"Archway Road, Highgate, N6","A large two bedroom garden flat with within an period property. The property comprises of a reception room which leads onto a private garden, a separate kitchen, two double bedrooms and a three piece bathroom. Situated directly opposite Highgate Woods the property is ideally located moments from...",[],[],Flat,1,2,,Share of Freehold,[],"[['Highgate ', '0.1 miles'], ['East Finchley ', '1.1 miles'], ['Archway ', '0.9 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
29,134756045,"£550,000",Added on 12/05/2023,"Tufnell Mansions, Anson Road, London, N7","A well-presented two bedroom first floor flat, set within an attractive period mansion block, in popular Anson Road, with use of a communal rear garden.",[],[],Apartment,1,2,,Share of Freehold,[],"[['Tufnell Park ', '0.4 miles'], ['Upper Holloway ', '0.5 miles'], ['Kentish Town ', '0.6 miles']]","['underground', 'overground', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC
