,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
10,128755628,"£550,000",Reduced on 12/06/2023,"Nutfield Road, London, NW2",Presenting for sale this three bedroom centre terrace 1930’s built house offered for sale withNo upper chain and in a desirable location. The property is a few yards from both BraintcroftPrimary school and Crest Academy. Multiple bus services can be found on Crest Road with...,"['12/06/2023', '17/02/2023', '04/11/2022']","['Price changed from £575,000 to £550,000', 'Price changed from £599,950 to £575,000', 'Initial entry found: £599,950']",Terraced,1,3,,Freehold,"['•\tThree bedrooms', '•\tThrough Lounge', '•\tDouble glazing', '•\tGas central heating', '•\tOff street parking for 2 vehicles', '•\tChain free sale', '•\tThe property is located within a few yards of Crest Road schools and bus services with the nearest station being Neasden (Jubilee Line)', '•\tGross internal floor area of 904 sq ft (84 sq m) approximately']","[['Neasden ', '0.8 miles'], ['Dollis Hill ', '0.8 miles'], ['Hendon ', '1.1 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
11,134082413,"£550,000",Reduced on 10/07/2023,"Brook Road, London, NW2","We are pleased to be able to offer for sale the original Show Flat and the largest flat constructed in this development spanning approximately 1,025 sq ft (95 sq m) and offered for sale chain free. This property also enjoys what we believe to be a unique feature of this development of two bath...","['10/07/2023', '25/04/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']",Flat,2,2,,Leasehold,"['•\tGas central heating', '•\tDouble glazed windows', '•\tChain free sale', '•\tTwo good sized bedrooms', '•\tMagnificent living room/kitchen measuring 25’8” x 19’10”', '•\tTwo bathrooms (one ensuite)', '•\tSecurity entry phone system to communal door', '•\tResidents parking', '•\tResidents elevator']","[['Dollis Hill ', '0.7 miles'], ['Neasden ', '0.7 miles'], ['Willesden Green ', '1.1 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: C
12,127551200,"£550,000",Added on 29/09/2022,"Chatsworth Court, Willesden Lane, London","This beautifully presented two double bedroom first floor apartment is set within a prestigious gated development with parking and communal gardens located close to shops and transport links. Being sold with tenants. Lease 983 years. Service Charge: £1,416.88 twice yearly Groun...",['29/09/2022'],"['Initial entry found: £550,000']",Flat,2,2,,Leasehold,[],"[['Willesden Green ', '0.2 miles'], ['Brondesbury Park ', '0.6 miles'], ['Kilburn ', '0.7 miles']]","['underground', 'overground', 'underground']",Ask agent,Ask agent,998 years left,Ask agent
13,125879006,"£550,000",Added on 09/08/2022,"Selwyn Road, Harlesden , London, NW10","A stunning period property offered for sale in the heart of Harlesden offering excellent transport links via Harlesden overground and underground, shops and good ofsted rated schools. Benefits include TWO DOUBLE BEDROOMS, SPACIOUS BAY FRONTED RECEPTION ROOM, LARGE OPEN PLAN KITCHEN...","['05/05/2023', '09/08/2022']","['Price changed from £560,000 to £550,000', 'Initial entry found: £560,000']",Terraced,1,2,,Freehold,"['TWO BEDROOMS', 'TERRACED FAMILY HOME', 'PRIVATE GARDEN', 'POTENTIAL FOR EXTENSION (STPP)', 'ORIGINAL FEATURES', 'CHIC INTERIOR', 'FREEHOLD', 'WELL PRESENTED FAMILY HOME']","[['Harlesden ', '0.6 miles'], ['Neasden ', '0.7 miles'], ['Stonebridge Park ', '0.9 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: D
14,86149146,"£550,000",Added on 13/06/2023,"Churchill Road, London","A fully extended two bedroom flat with private garden presented in immaculate condition. Recently renovated, this exceptional garden flat has been thoughtfully designed to create an incredible space in the heart of NW2. Undoubtedly its main feature is an impressive open plan kitchen, co...",['13/06/2023'],"['Initial entry found: £550,000']",Flat,1,2,775 sq. ft.(72 sq. m.),Share of Freehold,"['Fully Extended Two Bedroom Garden Flat', 'Recently Renovated', 'Chain Free', 'Exceptional Open Plan Kitchen', 'Bifold Doors onto Private Garden', 'Wooden Floors Throughout', 'Stylish Interiors', 'Bay Window', 'Popular Tree Lined Street', 'Close To Transport']","[['Dollis Hill ', '0.4 miles'], ['Willesden Green ', '0.4 miles'], ['Neasden ', '0.9 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,900 years left,Band: C
15,137291711,"£550,000",Reduced on 04/08/2023,"Tadworth Road, London, NW2",We are pleased to be able to offer for sale as sole agents this three bedroom centre terrace 1930’s built family house and situated in the popular Brentwater Area in this residential street parallel to Crest Road and therefore within a few hundred yards of local bus services and schools ...,"['04/08/2023', '13/07/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']",Terraced,1,3,,Freehold,"['•\tGas central heating', '•\tDouble glazed windows', '•\tOff street parking', '•\t59’ long rear garden', '•\tGross internal floor area of 912 sq ft (85 sq m) approximately', '•\tBrent Cross shopping complex is approximately 2 miles radius']","[['Dollis Hill ', '1.0 miles'], ['Hendon ', '1.0 miles'], ['Neasden ', '1.0 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Band: D
16,137110532,"£545,000",Added on 08/07/2023,"Bryan Avenue, Willesden, London, NW10","This newly refurbished 2 bedroom ground floor maisonette offers bright and spacious living accommodation, neutral decor throughout and a large private garden with decking area.",['08/07/2023'],"['Initial entry found: £545,000']",Maisonette,1,2,733 sq. ft.(68 sq. m.),Share of Freehold,"['Great 2 bedroom ground floor maisonette', 'Bay fronted reception room', 'Fully integrated modern kitchen', '2 good sized double bedrooms', 'Peaceful tree lined residential area', 'Stylish bathroom', 'Wooden flooring', 'Built in storage space']","[['Willesden Green ', '0.4 miles'], ['Dollis Hill ', '0.6 miles'], ['Kensal Rise ', '0.8 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
17,128423051,"£540,000",Reduced on 21/12/2022,"Chatsworth Road, London, NW2","A charming two double bedroom flat on the top floor of a well maintained converted house in the heart of leafy Willesden Green. Close to cafes, restaurants and Underground. ","['21/12/2022', '26/10/2022']","['Price changed from £560,000 to £540,000', 'Initial entry found: £560,000']",Apartment,1,2,,Share of Freehold,"['Stylish top floor conversion 745 sq ft', 'Two double bedrooms with storage', 'Fantastic shower room', 'Prime treelined avenue']","[['Willesden Green ', '0.3 miles'], ['Kilburn ', '0.5 miles'], ['Brondesbury Park ', '0.6 miles']]","['underground', 'underground', 'overground']",£0 per year,£0,Ask agent,Band: D
18,138607328,"£540,000",Added on 14/08/2023,"Cooper Road, London",Goodmove are delighted to present this three bedroom end terrace for a quick sale. Conveniently situated close to Willesden High Road with regular buses to Central London and Dollis Hill Jubilee Line Station (Zone 3). The North Circular (A406) and M1 are also within close proximity. ,['14/08/2023'],"['Initial entry found: £540,000']",End of Terrace,1,3,,Freehold,"['NO ONWARD CHAIN', 'THREE BEDROOMS', 'FANTASTIC LOCATION', 'COUNCIL TAX BAND D', 'EPC RATING TBC']","[['Dollis Hill ', '0.1 miles'], ['Neasden ', '0.4 miles'], ['Willesden Green ', '0.8 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
19,135170315,"£535,000",Added on 23/05/2023,"Willesden Lane, Willesden Green, London, NW2","Offering modern living accommodation, this excellent 2 bedroom 2nd floor flat with parking features an attractive reception room, separate modern kitchen, 2 stylish bathrooms and a central Willesden Green location.",['23/05/2023'],"['Initial entry found: £535,000']",Flat,2,2,710 sq. ft.(66 sq. m.),Leasehold,"['Excellent 2 bedroom 2nd floor flat', 'Great location in the heart of Willesden', 'Gated modern residential development with lift', 'Secure off street parking', 'Ample built in storage space', 'Main bedroom with en suite bathroom', 'Communal gardens']","[['Willesden Green ', '0.2 miles'], ['Brondesbury Park ', '0.6 miles'], ['Kilburn ', '0.7 miles']]","['underground', 'overground', 'underground']",£250 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,Ask agent,976 years left,Ask agent
20,127610654,"£530,000",Reduced on 17/05/2023,"Tadworth Road, London, NW2",A centre terrace 1930’s built three bedroom property and located in the ever popular Brentwater Area and offered with vacant possession. The property benefits:- Three Bedrooms Two reception rooms Gas central heating ,"['17/05/2023', '12/01/2023', '25/11/2022', '30/09/2022']","['Price changed from £550,000 to £530,000', 'Price changed from £560,000 to £550,000', 'Price changed from £575,000 to £560,000', 'Initial entry found: £575,000']",Terraced,1,3,,Freehold,[],"[['Dollis Hill ', '1.0 miles'], ['Neasden ', '1.0 miles'], ['Hendon ', '1.0 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
21,131918333,"£525,000",Added on 22/02/2023,"Heber Road, Cricklewood","A ground floor garden flat located in Cricklewood. The property comprises three bedrooms, living room, kitchen, family bathroom and a private garden. Willesden Green Underground Station is situated 0.4 miles away and is served by the Jubilee Line (Zone 2). The property benefits from having a 125 ...",['22/02/2023'],"['Initial entry found: £525,000']",Maisonette,1,3,,Leasehold,"['Private Rear Garden', '125 Year Lease', 'No Upper Chain', '0.4 Miles to Willesden Green Station', '04 Miles to Cricklewood Station', 'Potential to Extend (Stpp)']","[['Cricklewood ', '0.4 miles'], ['Willesden Green ', '0.4 miles'], ['Kilburn ', '0.8 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,125 years left,Ask agent
22,138569678,"£525,000",Added on 11/08/2023,"Dollis Hill Lane, Gladstone Park, London, NW2","Set within a secure purpose-built block, this excellent 2 bedroom 3rd floor flat offers bright and spacious accommodation, built in storage and a wonderful balcony with wonderful views over London and Gladstone Park.",['11/08/2023'],"['Initial entry found: £525,000']",Flat,2,2,975 sq. ft.(91 sq. m.),Leasehold,"['Fantastic 2 bedroom flat', 'Large reception room', 'Dining room', 'Modern kitchen', 'Balcony with great views', '2 double bedrooms', 'Contemporary bathroom', 'Off street parking']","[['Dollis Hill ', '0.6 miles'], ['Neasden ', '0.8 miles'], ['Willesden Green ', '1.0 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
23,136593089,"£525,000",Added on 26/06/2023,"Blenheim Gardens, London, NW2","A bright and spacious two double bedroom flat in a period conversion, located moments from Willesden Green Station. ",['26/06/2023'],"['Initial entry found: £525,000']",Apartment,1,2,,Leasehold,"['Wonderful period conversion', 'Two large double bedrooms', 'Sizeable reception with dining area', 'Over 900 Sq Ft', 'Sought after treelined crescent', 'Close to cafes & restaurants', 'Chain free', 'Moments to Underground (Zone 2 Jubilee line)']","[['Willesden Green ', '0.1 miles'], ['Cricklewood ', '0.7 miles'], ['Dollis Hill ', '0.7 miles']]","['underground', 'nationalrail', 'underground']",£0 per year,£0,98 years left,Band: D
24,130062929,"£525,000",Added on 16/12/2022,"North Circular Road, Neasden, London, NW2","This generously sized 3 bedroom terraced house features 2 spacious reception rooms, modern fully fitted kitchen and a large private garden with outbuilding.",['16/12/2022'],"['Initial entry found: £525,000']",Terraced,2,3,"1,278 sq. ft.(119 sq. m.)",Freehold,"['Excellent 3 bedroom house', '2 bathrooms', '3 good sized bedrooms', 'Built in storage space', '2 reception rooms', 'Fully integrated kitchen', 'Garden']","[['Neasden ', '0.7 miles'], ['Dollis Hill ', '1.0 miles'], ['Wembley Park ', '1.2 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
25,138105530,"£375,000",Reduced on 22/08/2023,"Deacon Road, Willesden","A first floor maisonette located in Willesden. The property comprises three bedrooms, kitchen, living room and a bathroom. Dollis Hill Underground Station is situated 0.1 mile away and is served by the Jubilee Line (Zone 3). Added benefits include no upper chain and the freehold.","['22/08/2023', '31/07/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']",Maisonette,1,3,,Freehold,"['Freehold', 'No Upper Chain', '0.1 Miles to Dollis Hill Station', 'First Floor', 'Potential to Extend (Stpp)', 'In Need of Modernisation']","[['Dollis Hill ', '0.1 miles'], ['Neasden ', '0.6 miles'], ['Willesden Green ', '0.7 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
26,132434885,"£525,000",Reduced on 27/03/2023,"Riffel Road, NW2","For Sale this very well presented First Floor, two bedroom flat converted from this Victorian house and situated within a sought after location within a prime road in Willesden Green. Accommodation is well presented throughout and includes a generous sized reception room, with bay window...","['27/03/2023', '10/03/2023']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']",Flat,1,2,768 sq. ft.(71 sq. m.),Freehold,"['Generous sized two bedroom apartment', 'Large bay reception room & wooden flooring', 'Modern kitchen and bathroom', 'High ceilings, sash windows and wooden flooring', 'Convenient location close to transport', 'COUNCIL: Brent;  BAND: D']","[['Willesden Green ', '0.3 miles'], ['Dollis Hill ', '0.6 miles'], ['Cricklewood ', '0.7 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
27,133942133,"£525,000",Added on 21/04/2023,"Dollis Hill Lane, London, NW2",We are delighted to be able to offer for sale a spacious well presented three bedroom ground floor garden flat built some three years ago and therefore benefitting from the balance of a new build warranty.Only an internal inspection of the property will allow a discerning purchaser to a...,['21/04/2023'],"['Initial entry found: £525,000']",Ground Flat,2,3,,Leasehold,"['•\tGas central heating', '•\tDouble glazed windows', '•\tSole use of own south facing rear garden', '•\tThree bedrooms', '•\tTwo bathrooms (one ensuite to principal bedroom)', '•\tReserved parking space', '•\tEntry phone security system', '•\tGross internal floor area of 963 sq ft (89 sq m) approximately', '•\tSpacious lounge/kitchen with integrated appliances and French doors to garden', '•\tThe nearest stations are Dollis Hill or Neasden (Jubilee Line)']","[['Dollis Hill ', '0.7 miles'], ['Neasden ', '0.8 miles'], ['Cricklewood ', '1.0 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
28,138542876,"£525,000",Added on 11/08/2023,"Kings Road, Willesden Green, London, NW10","Arranged over the ground floor, this beautiful 2 bedroom flat features stylish, contemporary interiors in a peaceful residential area while featuring landscaped garden to rear.",['11/08/2023'],"['Initial entry found: £525,000']",Flat,1,2,651 sq. ft.(60 sq. m.),Leasehold,"['Fantastic 2 bedroom ground floor flat', 'Bay fronted reception room', 'Main bedroom with garden access', 'Stylish fully fitted kitchen', 'Generously sized further bedroom', 'Finished to a high standard', 'Tree lined street', 'Close to local amenities']","[['Dollis Hill ', '0.6 miles'], ['Willesden Green ', '0.6 miles'], ['Kensal Rise ', '0.9 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
29,138542366,"£510,000",Added on 11/08/2023,"Cedar Road, London NW2","CHAIN FREE - Camerons Stiff & Co are pleased to bring to market For Sale this bright, well presented First Floor Flat set in a charming Edwardian building that spans across a total of 771 sq ft, providing ample space. Upon entering the front room you are met by the bright bay fronted re...",['11/08/2023'],"['Initial entry found: £510,000']",Flat,1,2,771 sq. ft.(72 sq. m.),Share of Freehold,"['Bright, well presented 2 bed First Floor Flat', 'Set in charming Edwardian building', '771 sq ft of well laid out accommodation', 'Bright reception/dining room with bay windows', 'Well maintained kitchen & family bathroom', 'Potential to convert loft into a large room', 'Original features: fireplace, high ceilings and picture rails', 'Close to good transport links into London via Cricklewood (Overground) and Willlesden Green (Jubilee - Zone 2)', 'Council: Brent (D)', 'Early viewing is highly recommended']","[['Cricklewood ', '0.4 miles'], ['Willesden Green ', '0.6 miles'], ['Dollis Hill ', '0.9 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: D
30,138514562,"£500,000",Added on 10/08/2023,"Brenthurst Road, Willesden","For sale by secure sale online bidding. A terraced house located in Willesden. The property comprises three bedrooms, two reception rooms, kitchen, two bathrooms and a garden. Dollis Hill Underground Station is situated 0.3 miles away and is served by the Jubilee Line (Zone 3). Added be...",['10/08/2023'],"['Initial entry found: £500,000']",Terraced,2,3,,Freehold,"['Three Bedrooms', 'Two Bathrooms', '0.3 Miles to Dollis Hill Station', 'No Upper Chain', 'In Need of Refurbishment', 'Close to Amenities']","[['Dollis Hill ', '0.3 miles'], ['Neasden ', '0.3 miles'], ['Willesden Green ', '0.9 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
31,86276481,"£500,000",Added on 11/07/2023,"Mora Road, Cricklewood","This first floor maisonette offers generous internal living space and benefits from three bedrooms, a large reception with a bay window, a separate eat-in kitchen with access to a balcony that overlooks a private garden which has direct access and a family bathroom.",['11/07/2023'],"['Initial entry found: £500,000']",Flat,1,3,,Leasehold,"['Three Bedrooms', 'First Floor Flat', 'Private Garden', 'Two Balconies', 'Leasehold', 'Gladstone Park Gardens']","[['Cricklewood ', '0.5 miles'], ['Willesden Green ', '0.6 miles'], ['Dollis Hill ', '0.8 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
32,138296792,"£500,000",Added on 04/08/2023,"West Ella Road, London, NW10",We are proud to offer this Three Bedroom Maisonette – all interest and OFFERS are INVITED.,['04/08/2023'],"['Initial entry found: £500,000']",Maisonette,,2,,Leasehold,"['Larger Than Average Ground Floor Maisonette', 'Approx 850sqft of Living Space', 'Three Bedrooms, Two with Fitted Wardrobes', 'Generous Bay Fronted Lounge', 'Well-Appointed Kitchen/Diner', 'Ideal for Investors', 'Excellent Rental Opportunity', 'Private Rear Garden', 'Close to Amenities, Good Schools & Road/Public Transport Links', 'Period Conversion with Retained Features']","[['Harlesden ', '0.5 miles'], ['Willesden Junction ', '0.8 miles'], ['Neasden ', '0.8 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
33,135699836,"£500,000",Reduced on 03/07/2023,"Neasden Lane, Willesden, London, NW10","Set within a newly built development, this stunning 2 bedroom 3rd floor apartment boasts high-specification finishes throughout, private winter garden and secure allocated parking with electric charger.","['03/07/2023', '05/06/2023']","['Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']",Flat,2,2,775 sq. ft.(72 sq. m.),Leasehold,"['Excellent 2 bedroom 3rd floor apartment', 'Main bedroom with en suite', 'Contemporary open plan reception room', 'Video security entry phone system', 'Regeneration area', 'Secure communal cycle store', 'Communal roof terrace', 'Private winter garden']","[['Neasden ', '0.3 miles'], ['Dollis Hill ', '0.5 miles'], ['Harlesden ', '1.0 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,993 years left,Ask agent
34,85785396,"£500,000",Added on 12/07/2022,"359, Chapter Road, Willesden Greeen, NW2","Abacus Estates are delighted to bring to the market this well presented flat, located moments from Dollis Hill Underground Station and close to the open green spaces of Gladstone Park, this recently refurbished 2 bedroom flat offers well proportioned accommodation with private rear garden. Nearb...","['29/03/2023', '12/07/2022']","['Price changed from £450,000 to £500,000', 'Initial entry found: £450,000']",Flat,1,2,,Share of Freehold,"['Great 2 Bedroom Flat', 'Finished to a Great Standard', 'Popular Residential Area', 'Bay Fronted Master Bedroom', 'Contemporary Kitchen & Bathroom', 'Neutral Decor Throuhgout']","[['Dollis Hill ', '0.0 miles'], ['Neasden ', '0.5 miles'], ['Willesden Green ', '0.7 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
