,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
10,138180983,"£550,000",Added on 02/08/2023,"St. Georges Avenue, Tufnell Park",A superbly presented two bedroom split-level flat on the ground and lower ground floors of a Victorian conversion. The property has an open plan kitchen/diner with period features and direct access to a secluded garden.,['02/08/2023'],"['Initial entry found: £550,000']",Flat,1,2,,Leasehold,"['Two Bedrooms', 'Leasehold', 'Private Garden', 'Premium Road', 'Great Transport Links', 'Victorian Features']","[['Tufnell Park ', '0.2 miles'], ['Upper Holloway ', '0.5 miles'], ['Kentish Town ', '0.5 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
11,136023623,"£550,000",Added on 12/06/2023,"Camden Square, London, NW1","A spacious one bedroom flat, set on the first floor of a substantial period semi-detached building, located on Camden Square.",[],[],Apartment,1,1,,Leasehold,[],"[['Camden Road ', '0.4 miles'], ['Kentish Town ', '0.6 miles'], ['Camden Town ', '0.6 miles']]","['overground', 'nationalrail', 'underground']",£0 per year,£0,Ask agent,Band: TBC
12,135622613,"£550,000",Added on 02/06/2023,"Marquis  Road, Camden  NW1","A spacious garden apartment affording 590 Sq. Ft, 55 Sqm of internal accommodation, occupying the ground floor of this handsome Victorian terraced house, located within the Camden Sq. Conservation Area. EPC: Band C, Council Tax: C",['03/06/2023'],"['Initial entry found: £550,000']",Flat,1,1,590 sq. ft.(55 sq. m.),Leasehold,"['**Chain Free**\n', 'Garden Flat\n', 'Period Conversion\n', 'Private Entrance', 'Private Rear Garden\n', '591 sq. Ft. - 55 SQM\n\n', 'Camden Sq. Conservation Area Location\n', 'Quiet Residential Location \n', ""Moment to Central Camden & King's Cross\n"", 'Excellent Transport Links to Surround the Property']","[['Caledonian Road ', '0.4 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles'], ['Camden Road ', '0.6 miles']]","['underground', 'overground', 'overground']",Ask agent,Ask agent,Ask agent,Band: C
13,133848821,"£550,000",Reduced on 17/05/2023,"Hilldrop Crescent, 
Hillmarton Conservation Area, N7",A generously proportioned two bedroom apartment with private south west facing garden. This super property is positioned within a semi detached Victorian villa in a convenient location close to the amenities of Brecknock Parade.,"['17/05/2023', '19/04/2023']","['Price changed from £585,000 to £550,000', 'Initial entry found: £585,000']",Flat,1,2,740 sq. ft.(69 sq. m.),Leasehold,"['NO ONWARD CHAIN', 'Two bedroom Apartment', 'SW Facing private garden', 'Own front door', 'Close to shops and amenities']","[['Caledonian Road ', '0.5 miles'], ['Kentish Town ', '0.5 miles'], ['Tufnell Park ', '0.6 miles']]","['underground', 'nationalrail', 'underground']",£250 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£482,105 years left,Band: D
14,86109375,"£550,000",Reduced on 11/04/2023,"Plender Street, Camden, London, NW1",This beautiful 2 bedroom flat is situated within reach of Camden High Street and Regent's Park for ultimate convenience. It showcases chic and well-proportioned interiors as well as a private balcony and patio.,[],[],Flat,1,2,671 sq. ft.(62 sq. m.),Leasehold,"['Contemporary 2 storey flat', 'Light and airy reception with space to dine', 'Modern open-plan kitchen with integrated appliances', 'Quaint balcony and patio with room for seating', '2 Attractive double bedrooms', 'Well-presented bathroom', ""Set near esteemed Regent's Park and high street amenities"", ""Moments from Mornington Crescent, St Pancras and King's Cross stations""]","[['Mornington Crescent ', '0.1 miles'], ['Camden Town ', '0.3 miles'], ['Camden Road ', '0.4 miles']]","['underground', 'underground', 'overground']",Ask agent,£1350,Ask agent,Ask agent
15,137246036,"£550,000",Added on 12/07/2023,"York Way, LONDON","A great opportunity to acquire this bright and spacious one double bedroom flat located on the first floor of this modern block with lift close to King Cross. The property comprises of an open plan living room and kitchen with direct access onto a terrace, one double bedroom and modern bathroom.",['12/07/2023'],"['Initial entry found: £550,000']",Flat,1,1,,Leasehold,"['Situated in a prime location', 'Modern development', 'One bedroom', 'Open plan living room and kitchen', 'Private balcony', ""Situated within walking distance to King's Cross & Camden"", 'Lift', 'Communal courtyard ']","[['Caledonian Road ', '0.4 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles'], ['Camden Road ', '0.6 miles']]","['underground', 'overground', 'overground']",£0 per year,Ask agent,108 years left,Band: C
16,86305695,"£550,000",Added on 10/08/2023,"Royal College Street, Camden, London","This is the perfect opportunity to become a part of Camden Town- found in a wonderful Victorian terrace this is a stunning two bedroom ground floor apartment benefiting from a plethora of natural light, original sash windows and high ceilings throughout the property. The property further benefits...",['10/08/2023'],"['Initial entry found: £550,000']",Apartment,1,2,,Leasehold,"['Ground Floor', 'Communal Garden', 'Two bedrooms', 'Separate kitchen', 'Secondary glazing', 'Great transport links', 'Service Charge: £650 p/a', 'Lease Length: 103 years']","[['Camden Road ', '0.3 miles'], ['Camden Town ', '0.3 miles'], ['Mornington Crescent ', '0.3 miles']]","['overground', 'underground', 'underground']",£10 per year,£690,103 years left,Band: TBC
17,123657206,"£550,000",Reduced on 02/02/2023,"North Villas, Camden, London, NW1","Set in a fantastic period conversion, this 2 bedroom flat boasts an elegant living space with bright interiors. It features a charming reception, a lovely mezzanine level, and a communal garden with seating space.","['02/02/2023', '25/05/2022', '25/05/2022']","['Price changed from £575,000 to £550,000', 'Price changed from £625,000 to £575,000', 'Initial entry found: £625,000']",Flat,1,2,594 sq. ft.(55 sq. m.),Leasehold,"['Stunning ground and 1st floor flat within a lovely period conversion', 'Bright and welcoming reception with built-in storage', 'Quaint kitchen with integrated appliances', 'Main double bedroom with built-in wardrobes and retained period arched windows', '2nd Double bedroom with built-in closet space and a mezzanine area', 'Well-presented bathroom with a glossy tile finish', 'Delightful communal garden with seating space', 'Prime position amid bustling amenities, schools, and transport links']","[['Camden Road ', '0.5 miles'], ['Kentish Town ', '0.5 miles'], ['Caledonian Road ', '0.5 miles']]","['overground', 'nationalrail', 'underground']",Ask agent,£800,103 years left,Ask agent
18,131472551,"£550,000",Added on 07/02/2023,"Avondale Court, Hilldrop Crescent, N7","A chain free two bedroom garden flat, with a private entrance in a period building. The flat has direct access to a private side patio garden and use of a large communal rear garden.",[],[],Apartment,1,2,,Share of Freehold,[],"[['Kentish Town ', '0.5 miles'], ['Caledonian Road ', '0.5 miles'], ['Tufnell Park ', '0.6 miles']]","['nationalrail', 'underground', 'underground']",£0 per year,£0,Ask agent,Band: TBC
19,137928029,"£540,000",Added on 27/07/2023,"Herbert Street, Kentish Town, NW5","Stunning one double bedroom ground floor period conversion with patio area and own private entrance, ideally situated in an attractive period property close to transport links and fashionable amenities in the heart of Chalk Farm. The property has been beautifully maintained and appointed by the ...",['27/07/2023'],"['Initial entry found: £540,000']",Ground Flat,1,1,,Leasehold,"['One Bedroom Ground Floor Period Conversion', 'Popular Kentish Town Location', 'Character Appeal And Stylish Interiors', 'Bright And Spacious Reception Room', 'Separate Well Equipped Kitchen', 'Modern Shower Room', 'Private Courtyard/Patio Area', 'Own Entrance', 'Close To Transport Links And Fashionable Amenities', '* BOOK YOUR VIEWING ONLINE! *']","[['Chalk Farm ', '0.4 miles'], ['Kentish Town West ', '0.4 miles'], ['Gospel Oak ', '0.4 miles']]","['underground', 'overground', 'overground']",£1200 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£530,101 years left,Band: C
20,133017698,"£535,000",Added on 28/03/2023,"Carleton Road, London, N7","A very spacious and well-appointed two bedroom garden flat, forming part of a smart, low-rise Local Authority development, set within pleasant landscaped gardens and close to outstanding state schools. Occupying the ground floor of a well-maintained purpose-built block, the flat offers approxima...",[],[],Maisonette,1,2,648 sq. ft.(60 sq. m.),Leasehold,"['Spacious Garden Flat', 'Two Good Size Bedrooms', 'Bright and Spacious Reception Room', 'Separate Modern Kitchen', 'Combined Family Bathroom', 'Long Lease 174 Years', 'Front and Rear Gardens', '648 Square Feet', 'Chain Free', 'Residents Parking Permit subject to application']","[['Tufnell Park ', '0.4 miles'], ['Kentish Town ', '0.4 miles'], ['Caledonian Road ', '0.7 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
21,137656757,"£535,000",Added on 20/07/2023,"Royal College Street, Kentish Town","A two double bedroom apartment with access to a private west facing garden, located moments from the superb amenities and transport links of both camden and kings cross quarter.","['21/07/2023', '20/07/2023']","['Price changed from £530,000 to £535,000', 'Initial entry found: £530,000']",Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Separate Kitchen', 'Long Lease', 'Private Garden', 'Central Location', 'Chain Free']","[['Mornington Crescent ', '0.3 miles'], ['Camden Town ', '0.4 miles'], ['Camden Road ', '0.4 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
22,138369752,"£525,000",Reduced on 29/06/2023,"Twisden Road, London, NW5","A beautiful, one-bedroom Victorian apartment in great condition with wood flooring and a private patio/garden on a sought after road in the heart of Dartmouth Park. ",[],[],Apartment,1,1,,Share of Freehold,"['Large, one-bedroom apartment', 'Private patio/garden', 'Victorian conversion', 'Share of Freehold']","[['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.3 miles'], ['Kentish Town ', '0.5 miles']]","['underground', 'overground', 'nationalrail']",£0 per year,£0,947 years left,Band: D
23,138575102,"£525,000",Added on 12/08/2023,"Chetwynd Road, London, NW5",A stylish split level first floor converted flat ideally located within the Dartmouth Park Conservation Area and moments from Hampstead Heath. ,['12/08/2023'],"['Initial entry found: £525,000']",Flat,1,1,,Leasehold,"['Spacious Reception Room', 'Modern Fitted & Equipped Kitchen/Diner', 'Double Bedroom', 'Stylish Shower Room', 'Moments from Hampstead Heath', 'Close to Shops and Transport Connections', ""Residents' Permit Parking""]","[['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.3 miles'], ['Kentish Town ', '0.5 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
24,136200896,"£525,000",Added on 16/06/2023,"Healey Street, London, NW1","A fantastic two-bedroom period conversion, situated on the lower ground floor of a handsome Victorian end of terrace four storey house.
Offering 564 square feet of accommodation, the flat has been very well maintained throughout by the current owner and offers two equal size bedrooms, reception r...",[],[],Maisonette,1,2,576 sq. ft.(54 sq. m.),Share of Freehold,"['Two Equal Size Bedrooms', 'Modern Kitchen with Appliances', 'Reception Room', 'Combined Family Bathroom', 'Easy Access Side Entrance for Bikes', 'Share of Freehold', 'Own Private Garden', 'Quiet Cul de Sac Location', 'Good Condition Throughout', 'Vacant Possession']","[['Kentish Town West ', '0.1 miles'], ['Camden Road ', '0.4 miles'], ['Kentish Town ', '0.4 miles']]","['overground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
25,136603232,"£475,000",Reduced on 26/07/2023,"Albert Street, Regents Park, NW1","An attractive and bright one bedroom garden flat on the lower ground floor of a handsome Grade II Listed terraced house in arguably the most sought after street in Camden Town. The property consists of a bright and spacious reception room, modern fitted kitchen, a double bedroom and a four piece ...",[],[],Apartment,1,1,,Share of Freehold,"['Living Room', 'Fitted Kitchen', 'Double Bedroom', 'Family Bathroom', 'Front & Rear Private Patio Garden', 'Private Street Entrance', 'Share of Freehold', 'Lease - Approx 955 Years Remaining', 'Peppercorn Ground Rent']","[['Mornington Crescent ', '0.2 miles'], ['Camden Town ', '0.2 miles'], ['Camden Road ', '0.4 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Band: D
26,131935964,"£525,000",Added on 23/02/2023,"Malden Crescent, 
Chalk Farm, NW1",A light and sunny two bedroom duplex apartment in an enviable location in Chalk Farm. This immaculately presented property has a sophisticated and up to date feel with good room sizes and a west facing balcony,[],[],Flat,2,2,806 sq. ft.(75 sq. m.),Leasehold,"['CHAIN FREE', 'Two bedroom duplex apartment', 'Very well presented throughout', 'Contemporary interiors and abundant storage', 'Light filled rooms', 'Superb location']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.2 miles'], ['Camden Town ', '0.6 miles']]","['underground', 'overground', 'underground']",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2700,92 years left,Band: B
27,135342491,"£525,000",Added on 26/05/2023,"Castle Road, Camden NW1","Affording an outstanding location on the borders of Camden Town & Kentish Town, this spacious one-bedroom apartment features 619 Sq. ft. of internal accommodation with a dramatic sunny west facing roof terrace from the extended reception room. EPC: Band D, Council Tax: Band C",[],[],Apartment,1,1,624 sq. ft.(58 sq. m.),Leasehold,"['**Sold Chain Free**\n', 'Large One Bedroom Flat\n', 'Leasehold \n', 'Purpose Built \n', 'Extended Reception \n', 'Bedroom \n', 'Bathroom \n\n', 'Private West Facing Terrace \n', 'With Walking Distance to Talacre Park , Primrose Hill & Regents Park\n', 'Excellent Transport Links Close By \n ']","[['Kentish Town West ', '0.1 miles'], ['Chalk Farm ', '0.3 miles'], ['Camden Road ', '0.4 miles']]","['overground', 'underground', 'overground']",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£3643.98,90 years left,Band: C
28,133751516,"£525,000",Added on 18/04/2023,"Holmes Road, London, NW5","Set just behind Kentish Town's high street is this beautiful two-bedroom balcony apartment on the first floor of a six-storey building, creating eight luxury residential flats. The glorious green expanses of Hampstead Heath, with its beautiful swimming ponds and Parliament Hill Lido are a short walk",[],[],Apartment,1,2,592 sq. ft.(55 sq. m.),Leasehold,"['592 sq. ft Two-Bedroom 1st Floor Apartment', 'Open Plan Lounge/ Kitchen With A Private Balcony', 'Built-in wall media unit', 'Modern Kitchen With Integrated Appliances', 'Underfloor Heating Throughout With Individual Room Controls', 'Built In Wardrobes In The Bedrooms', 'Video Entry Phone System', 'Close To Excellent Amenities / Transport Links', 'Excellent Storage Facilities', 'CHAIN FREE']","[['Kentish Town ', '0.2 miles'], ['Kentish Town West ', '0.2 miles'], ['Gospel Oak ', '0.5 miles']]","['nationalrail', 'overground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
29,135318488,"£515,000",Added on 26/05/2023,"Fortess Road, London, NW5","An exceptionally well-presented two bedroom ground floor apartment, forming part of an attractive listed period terrace, ideally situated, within a short walk of Kentish Town and Tufnell Park Underground stations.
Offering spacious and conveniently arranged accommodation, with good ceiling height...",[],[],Apartment,1,2,551 sq. ft.(51 sq. m.),Leasehold,"['Two Bedroom Flat', 'Good Size Reception Room', 'Modern Separate Kitchen', 'Combined Bathroom/wc', ' Long Lease of 159 Years Expires 2182', 'Direct Access to Garden', 'Excellent Location', 'Large Communal Garden', 'Close to Two Tube Stations', 'Ground Floor']","[['Tufnell Park ', '0.2 miles'], ['Kentish Town ', '0.2 miles'], ['Gospel Oak ', '0.5 miles']]","['underground', 'nationalrail', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
30,134646038,"£500,000",Added on 10/05/2023,"Dartmouth Park Hill, Dartmouth Park","A well-presented two double bedroom ground floor flat within an attractive Victorian building. This flat has exclusive access to a private, landscaped garden.",[],[],Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Private Garden', 'Ground Floor', 'Great Transport Links', 'Open Plan Kitchen', 'Period Property']","[['Tufnell Park ', '0.2 miles'], ['Archway ', '0.5 miles'], ['Gospel Oak ', '0.5 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
31,135861080,"£500,000",Reduced on 21/07/2023,"Kennistoun House, Leighton Road, London, NW5","A spacious three bedroom chain-free flat set on the third and fourth (top) floors of a purpose built building, set back from Leighton Road.",[],[],Apartment,1,3,,Leasehold,[],"[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]","['nationalrail', 'underground', 'overground']",£0 per year,£0,Ask agent,Band: TBC
32,138836006,"£500,000",Added on 18/08/2023,"Dalmeny Avenue, Hillmarton Conservation Area",A spacious one bedroom apartment in a secure purpose built block with a beautiful open plan living/kitchen area. This modern property features a private winter garden as well as being situated in a fantastic location.,[],[],Flat,1,1,,Leasehold,"['Winter Garden', 'Modern Development', 'Lift Access', 'Open Plan Living', 'Long Lease', 'Floor-to-Ceiling Windows']","[['Caledonian Road ', '0.4 miles'], ['Holloway Road ', '0.6 miles'], ['Tufnell Park ', '0.6 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
33,118668596,"£500,000",Reduced on 25/09/2022,"Twisden Road, Dartmouth Park, London, NW5",A charming raised ground floor converted flat with high ceilings and lots of natural light located in a quiet backwater moments from Hampstead Heath.,[],[],Flat,1,1,500 sq. ft.(46 sq. m.),Share of Freehold,"['Spacious Reception Room', 'Modern Fitted & Equipped Kitchen', 'Bedroom', 'Newly Fitted Bathroom', 'Lots of Built-in Storage', 'Moments from Hampstead Heath', 'Close to Excellent Amenities', ""Residents' Permit Parking Zone""]","[['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.3 miles'], ['Kentish Town ', '0.5 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
34,135856535,"£500,000",Added on 08/06/2023,"Una House, Prince of Wales Road, Kentish Town, NW5","Here To Sell is proud to offer this large two bedroom third floor purpose built period apartment set in this iconic building 'Una House' just moments away from the hustle and bustle of Kentish Town, its vast array of amenities, charm and amazing community.",[],[],Flat,1,2,678 sq. ft.(63 sq. m.),Leasehold,[],"[['Kentish Town West ', '0.2 miles'], ['Kentish Town ', '0.3 miles'], ['Camden Road ', '0.4 miles']]","['overground', 'nationalrail', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
35,128513489,"£500,000",Reduced on 10/01/2023,"Long Meadow, Torriano Avenue, London, NW5","A spacious two double bedroom ground floor flat with its own private entrance, set within a purpose built building, set back from Torriano Avenue in Kentish Town.",[],[],Apartment,1,2,,Leasehold,[],"[['Kentish Town ', '0.4 miles'], ['Caledonian Road ', '0.6 miles'], ['Camden Road ', '0.7 miles']]","['nationalrail', 'underground', 'overground']",£0 per year,£0,Ask agent,Band: TBC
36,137525855,"£500,000",Reduced yesterday,"Dartmouth Park Hill, Kentish Town, London, NW5","A first floor one bedroom period conversion offered for sale chain free, located in the highly sought-after Dartmouth Park area, this residence offers easy access to an array of local amenities.",[],[],Apartment,1,1,,Leasehold,"['1 Bedroom', '1 Reception', 'Separate kitchen', 'Modern bathroom', 'First floor', 'Residents Parking', 'Period features', 'Built in wardrobes', 'Arranged over 543 sqft', 'Leasehold 105 years remaining']","[['Tufnell Park ', '0.2 miles'], ['Archway ', '0.5 miles'], ['Gospel Oak ', '0.5 miles']]","['underground', 'underground', 'overground']",£10 per year,£1112.61,104 years left,Band: D
37,138494660,"£500,000",Added on 10/08/2023,"Kennistoun House, 
Leighton Road, NW5",Spacious two bedroom apartment on the 2nd floor of a highly regarded low built block in a superb location close to the amenities of Kentish Town And Tufnell Park,[],[],Flat,,2,,Leasehold,"['Chain free', 'Spacious two bedroom apartment ', 'Generous room sizes', 'Good order throughout', 'Enviable location']","[['Kentish Town ', '0.1 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]","['nationalrail', 'underground', 'overground']",Ask agent,Ask agent,91 years left,Band: B
38,133892429,"£495,000",Added on 20/04/2023,"Brecknock Road, London, N7","An outstanding two bedroom first floor apartment forming part of a smart modern development, constructed approximately nine years ago, situated very close to excellent local amenities and within easy reach of Kentish Town and Tufnell Park (Northern Line) Underground Stations.
Offering 639 square ...",[],[],Apartment,1,2,639 sq. ft.(59 sq. m.),Leasehold,"['Luxury two bedroom apartment', 'Large bright living/ dining room', 'Moden fully fitted open plan kitchen', 'Modern, well-appointed bathroom', 'Private balcony', 'Wood flooring', 'Video entry system', 'EPC B', 'Convenient location', 'Chain free']","[['Kentish Town ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.6 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
