,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
10,138451334,"£550,000",Added on 09/08/2023,"Tasker Road, Bellsize Park NW3",One bed top floor duplex loft style apartment in Bellsize Park.,['09/08/2023'],"['Initial entry found: £550,000']",Apartment,1,1,677 sq. ft.(63 sq. m.),Leasehold,"['677 sq ft Loft Style Apartment', 'Duplex', 'Exposed brick work', 'Wooden Beams', 'Modern fitted kitchen', 'Modern floor to ceiling tiled bathroom', 'Hampstead Heath', 'Primrose Hill / Regents Park', 'Excellent transport links', 'Close to Haverstock Hill & England’s Lane']","[['Belsize Park ', '0.3 miles'], ['Gospel Oak ', '0.4 miles'], ['Hampstead Heath ', '0.4 miles']]","['underground', 'overground', 'overground']",Ask agent,Ask agent,148 years left,Band: D
11,132251912,"£550,000",Added on 05/03/2023,"Mortimer Terrace, London, NW5",A very spacious second and third floor maisonette conveniently located moments from Hampstead Heath. ,['05/03/2023'],"['Initial entry found: £550,000']",Maisonette,1,2,826 sq. ft.(77 sq. m.),Leasehold,"['Two Double Bedrooms', 'Reception Room', 'Kitchen', 'Bathroom', 'Requires Moderisation', 'Moments from Hampstead Heath', 'Close to Shops & Transport Connections', ""Residents' Permit Parking Zone""]","[['Gospel Oak ', '0.2 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town ', '0.4 miles']]","['overground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
12,138448433,"£549,950",Reduced on 09/05/2023,"Eton Place Eton College Road, Belsize Park NW3",A well modernised and beautifully presented flat on the fourth floor of this attractive mansion block in Belsize Park,['14/08/2023'],"['Initial entry found: £549,950']",Flat,1,1,516 sq. ft.(48 sq. m.),Ask agent,"['1 Double Bedroom', 'Communal Gardens', 'Contemporary Open Plan Kitchen', 'Double Reception Room', 'Entryphone', 'Lift', 'LIMITED PARKING', 'Luxury shower room', 'Mansion Block', 'MOMENTS FROM CHALK FARM TUBE']","[['Chalk Farm ', '0.2 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.5 miles']]","['underground', 'overground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
13,135795608,"£549,000",Reduced on 02/08/2023,"Colllege Crescent, Belsize Park NW3",A delightful one bedroom apartment - Set in an imposing period conversion - Contemporary feel - Top floor (3rd) - 14ft dual aspect open plan reception - Modern kitchen - Large bedroom with fitted wardrobes - 571 sq ft approx including eaves storage - Shower room with window -...,"['02/08/2023', '07/06/2023']","['Price changed from £569,000 to £549,000', 'Initial entry found: £569,000']",Flat,1,1,571 sq. ft.(53 sq. m.),Share of Freehold,"['A delightful one bedroom apartment', 'Set in an imposing period conversion', 'Contemporary feel', 'Top floor (3rd)', '14ft  dual aspect open plan reception', 'Modern  kitchen', 'Large bedroom with fitted wardrobes', '571 sq ft approx including eaves storage', 'Share of freehold', 'Moments from Swiss Cottage and Finchley Road stations and close to Belsize Villages shops and cafes']","[['Swiss Cottage ', '0.1 miles'], ['Finchley Road ', '0.3 miles'], ['South Hampstead ', '0.3 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Band: B
14,134643245,"£545,000",Added on 10/05/2023,"Downside Crescent, Belsize Park, NW3",Trendy one bedroom first floor apartment situated within a handsome Victorian house in the heart of Belsize Park and only a few minutes walk to Belsize Park tube station (Northern Line).,['10/05/2023'],"['Initial entry found: £545,000']",Flat,1,1,,Share of Freehold,"['First Floor Converted Apartment', 'One Double Bedroom', 'Open Plan Reception - Kitchen', 'Large Bath/Shower Room En-Suite', 'High Ceilings * Large Windows', 'Part Wood Flooring', 'Small Communal Garden', 'Walking Distance To Several Local Shopping Hubs', 'Moments From Belsize Park Tube Station (Northern Line)', '502 Sq Ft : 46.63 Sq M : EPC: C']","[['Belsize Park ', '0.1 miles'], ['Hampstead Heath ', '0.3 miles'], ['Chalk Farm ', '0.6 miles']]","['underground', 'overground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
15,134171393,"£540,000",Reduced on 18/03/2023,"Belsize Crescent, Belsize Crescent, NW3","A bright top floor one double bedroom apartment located on a quiet tree lined road in the heart of Belsize Village. The property comprises a generous reception room with a feature fireplace, a double bedroom with built-in wardrobes, a fully fitted kitchen with integrated appliances and t...",['12/06/2023'],"['Initial entry found: £540,000']",Flat,1,1,646 sq. ft.(60 sq. m.),Leasehold,"['Top Floor Flat', 'Belsize Village Location', 'No Onward Chain']","[['Finchley Road ', '0.4 miles'], ['Belsize Park ', '0.4 miles'], ['Swiss Cottage ', '0.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,125 years left,Ask agent
16,136334633,"£540,000",Reduced on 01/06/2023,"Goldhurst Terrace, Swiss Cottage",We are pleased to offer this stunning 1 bedroom ground floor Period conversion situated in a superb location and within 5 minutes from Swiss Cottage tube station.,['25/06/2023'],"['Initial entry found: £540,000']",Flat,1,1,,Leasehold,"['Conversion', '1 Bed', '1 Reception', '1 Bathroom', 'Energy Rating : C', 'Garden', 'Gas Central Heating']","[['South Hampstead ', '0.1 miles'], ['Swiss Cottage ', '0.3 miles'], ['Finchley Road ', '0.4 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
17,131348984,"£540,000",Reduced on 01/06/2023,"Goldhurst Terrace, South Hampstead, London",Spacious 753 sq ft 1 bedroom flat on the garden floor of this Victorian terraced house on Goldhurst Terrace. Good size reception with high ceilings separate fitted kitchen with door to section of rear garden. Private entrance. Plenty of storage. EPC:C. Council Tax D. Leasehold 125 from 1993. Grou...,"['01/06/2023', '17/04/2023', '10/03/2023', '02/02/2023']","['Price changed from £560,000 to £540,000', 'Price changed from £580,000 to £560,000', 'Price changed from £595,000 to £580,000', 'Initial entry found: £595,000']",Ground Flat,1,1,,Leasehold,"['Spacious 753 sq ft 1 bedroom flat on the garden floor of this period house on Goldhurst Terrace. Near the junction of Fairhazel Gardens ', 'Ideal for Swiss Cottage main line and Jubillee line stations and the variety of shops on Fairfax and Finchley Road', 'Good size reception with wood flooring and  high ceiling. Separate fitted kitchen with door to rear garden', 'Plenty of storage. Private entrance from street. Rear section of lawned garden with patio area  ', 'EPC:C. Council Tax D. Leasehold 125 from 1993. Ground rent £10.00 ', 'Viewing via MAIN AGENTS Rose & Co Estates  ']","[['South Hampstead ', '0.1 miles'], ['Swiss Cottage ', '0.3 miles'], ['Finchley Road ', '0.3 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: D
18,137928029,"£540,000",Added on 27/07/2023,"Herbert Street, Kentish Town, NW5","Stunning one double bedroom ground floor period conversion with patio area and own private entrance, ideally situated in an attractive period property close to transport links and fashionable amenities in the heart of Chalk Farm. The property has been beautifully maintained and appointed by the ...",['27/07/2023'],"['Initial entry found: £540,000']",Ground Flat,1,1,,Leasehold,"['One Bedroom Ground Floor Period Conversion', 'Popular Kentish Town Location', 'Character Appeal And Stylish Interiors', 'Bright And Spacious Reception Room', 'Separate Well Equipped Kitchen', 'Modern Shower Room', 'Private Courtyard/Patio Area', 'Own Entrance', 'Close To Transport Links And Fashionable Amenities', '* BOOK YOUR VIEWING ONLINE! *']","[['Chalk Farm ', '0.4 miles'], ['Kentish Town West ', '0.4 miles'], ['Gospel Oak ', '0.4 miles']]","['underground', 'overground', 'overground']",£1200 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£530,101 years left,Band: C
19,131819804,"£535,000",Added on 04/07/2023,"Belsize Road, London, NW6","A well-presented 2 bedroom first floor flat boasting modern interiors, a spacious reception room with open-plan kitchen and private South West facing balcony.",['20/02/2023'],"['Initial entry found: £535,000']",Apartment,1,2,,Leasehold,"['2 double bedrooms', 'Purpose built', 'Leasehold', 'Open plan living kitchen', 'First floor', 'Lift', 'Private balcony', 'Moments from transport and amenities', 'Service charge includes heating, hot water and water rates', 'Secure Video phone entry']","[['South Hampstead ', '0.0 miles'], ['Swiss Cottage ', '0.2 miles'], ['Finchley Road ', '0.4 miles']]","['overground', 'underground', 'underground']",Ask agent,£2140,111 years left,Band: D
20,138125693,"£535,000",Added on 01/08/2023,"Grafton Road, Kentish Town","Forming part of this Victorian pub conversion is this modern two bedroom, two bathroom apartment situated on the first floor. The apartment has a open plan kitchen/reception room, large south facing windows letting in lots of natural light and high ceilings throughout.",['01/08/2023'],"['Initial entry found: £535,000']",Flat,2,2,,Leasehold,"['Two Bedrooms', 'Two Bathrooms', 'Approximately 668 sq.ft', 'Open Plan Kitchen/Reception', 'Chain Free', 'Long Lease']","[['Gospel Oak ', '0.2 miles'], ['Kentish Town West ', '0.4 miles'], ['Kentish Town ', '0.5 miles']]","['overground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
21,136995071,"£535,000",Reduced on 21/07/2023,"Adamson Road, Belsize Park, NW3","For the attention of cash buyers and investors! A charming one bedroom apartment measuring 605 sq ft, situated on the raised ground floor of a Victorian conversion moments from vibrant Belsize Village and England's Lane. The apartment benefits from wonderful character including ...","['14/07/2023', '06/07/2023']","['Price changed from £495,000 to £535,000', 'Initial entry found: £495,000']",Flat,1,1,605 sq. ft.(56 sq. m.),Leasehold,"['Raised Ground Floor', 'High Ceilings', 'Close To Transport', 'Characterful Apartment']","[['Swiss Cottage ', '0.2 miles'], ['Finchley Road ', '0.4 miles'], ['South Hampstead ', '0.4 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,49 years left,Ask agent
22,131935964,"£525,000",Added on 23/02/2023,"Malden Crescent, 
Chalk Farm, NW1",A light and sunny two bedroom duplex apartment in an enviable location in Chalk Farm. This immaculately presented property has a sophisticated and up to date feel with good room sizes and a west facing balcony,['23/02/2023'],"['Initial entry found: £525,000']",Flat,2,2,806 sq. ft.(75 sq. m.),Leasehold,"['CHAIN FREE', 'Two bedroom duplex apartment', 'Very well presented throughout', 'Contemporary interiors and abundant storage', 'Light filled rooms', 'Superb location']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.2 miles'], ['Camden Town ', '0.6 miles']]","['underground', 'overground', 'underground']",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2700,92 years left,Band: B
23,134939309,"£525,000",Reduced on 18/05/2023,"The Lock House, Oval Road, NW1","A spacious, one bedroom apartment with private balcony, located on the 5th floor of this fantastic 24 hour portered building available to purchase with no onward chain. Situated on a quiet road next to Regent's Canal and a short walk from the green open spaces of Regents Park and Primrose Hill, a...",['18/05/2023'],"['Initial entry found: £525,000']",Flat,1,1,517 sq. ft.(48 sq. m.),Leasehold,"['One Bedroom Apartment', 'Open-Plan Kitchen and Living Room', 'Built-In Appliances', 'Private Balcony', 'High Energy Efficiency Rating', 'Secure Entry System', '24 Hrs Porter', 'Residents Gym', 'No Onwards Chain', 'Long Lease']","[['Camden Town ', '0.3 miles'], ['Chalk Farm ', '0.4 miles'], ['Camden Road ', '0.4 miles']]","['underground', 'underground', 'overground']",£350 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£3000,986 years left,Band: F
24,138942566,"£525,000",Added on 22/08/2023,"King Henrys Road, Primrose Hill, London, NW3","A super flat on the first floor of a handsome Victorian building on King Henrys Road, conveniently located within a short walk of Primrose Hill, Primrose Village, Belsize Park and Swiss Cottage (Jubilee Line). The apartment comprises open plan reception room with triple sash windows the front, fi...",['22/08/2023'],"['Initial entry found: £525,000']",Flat,1,1,,Share of Freehold,[],"[['Swiss Cottage ', '0.4 miles'], ['South Hampstead ', '0.5 miles'], [""St. John's Wood "", '0.6 miles']]","['underground', 'overground', 'underground']",£0 per year,£0,Ask agent,Band: TBC
25,139032947,"£525,000",Added on 24/08/2023,"Townshend Court, St Johns Wood, NW8","A well-proportioned, first floor one bedroom flat offered in excellent decorative condition featuring a bright reception room, double bedroom, a separate fully fitted kitchen and a stylish bathroom. Further benefits include porterage and a communal garden.",[],[],Flat,1,1,461 sq. ft.(43 sq. m.),Leasehold,"['Leasehold Term 175 years from 25/03/2015', 'Entrance Hall', 'Reception Room', 'Kitchen', 'Double Bedroom', 'Bathroom', 'Entryphone', 'Communal Garden']","[[""St. John's Wood "", '0.4 miles'], ['Swiss Cottage ', '0.7 miles'], ['South Hampstead ', '0.7 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,167 years left,Band: D
26,136326164,"£525,000",Added on 20/06/2023,"Kentish Town Road, Kentish Town, London","A beautifully presented and spacious three double bedroom flat on Kentish Town Road, moments from the tube station. Fully refurbished throughout by the current owners, the property comprises hallway, living/dining room, separate kitchen, bathroom and separate WC and three large bedrooms.",[],[],Flat,1,3,,Leasehold,"['Fully refurbished throughout', 'Three double bedrooms', 'Sold chain free', 'Excellent transport links ', 'Thameslink services to London Blackfriars in 14 minutes', 'First floor apartment', 'Large communal roof terrace', 'Secure entry']","[['Kentish Town ', '0.1 miles'], ['Kentish Town West ', '0.4 miles'], ['Tufnell Park ', '0.5 miles']]","['nationalrail', 'overground', 'underground']",£0 per year,Ask agent,91 years left,Band: D
27,139032947,"£525,000",Added on 24/08/2023,"Townshend Court, St Johns Wood, NW8","A well-proportioned, first floor one bedroom flat offered in excellent decorative condition featuring a bright reception room, double bedroom, a separate fully fitted kitchen and a stylish bathroom. Further benefits include porterage and a communal garden.",[],[],Flat,1,1,461 sq. ft.(43 sq. m.),Leasehold,"['Leasehold Term 175 years from 25/03/2015', 'Entrance Hall', 'Reception Room', 'Kitchen', 'Double Bedroom', 'Bathroom', 'Entryphone', 'Communal Garden']","[[""St. John's Wood "", '0.4 miles'], ['Swiss Cottage ', '0.7 miles'], ['South Hampstead ', '0.7 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,167 years left,Band: D
28,131338718,"£525,000",Added on 02/02/2023,"Harmood, Harmood Street, Chalk Farm, NW1","This super generously sized 2 bedroomed flat must be seen, offering over 740 sq ft of interior space giving the property a great sense of spaciousness in each room. ",[],[],Flat,1,2,,Leasehold,"['Dual Aspect Reception', 'Bright', 'Great Location', 'Well Presented', 'Very Spacious', 'Separate Kitchen', 'Approximately 101 years remaining on lease']","[['Kentish Town West ', '0.2 miles'], ['Chalk Farm ', '0.3 miles'], ['Camden Road ', '0.4 miles']]","['overground', 'underground', 'overground']",Ask agent,Ask agent,101 years left,Ask agent
29,137053820,"£525,000",Reduced on 07/08/2023,"Hawley Road, Chalk Farm, London, NW1","A superb 1 bedroom apartment, offering a light-filled living space with a modern kitchen, and further benefits a sizeable double bedroom in a sought-after location.",[],[],Flat,1,1,542 sq. ft.(50 sq. m.),Leasehold,"['1 bedroom apartment', '1st floor', 'Well-proportioned', 'Naturally bright', 'Modern kitchen', 'Study / Storage room', 'Excellent location', 'Near transport links']","[['Kentish Town West ', '0.3 miles'], ['Camden Road ', '0.3 miles'], ['Camden Town ', '0.3 miles']]","['overground', 'overground', 'underground']",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1600,101 years left,Ask agent
30,86044767,"£525,000",Added on 16/02/2023,"Fellows Road, Belsize Park","One Bedroom Raised Ground Floor in a well present period residence. The property benefits from many period features, high ceilings & is offered in decent decorative order throughout.",[],[],Flat,1,1,,Leasehold,"['ONE BEDROOM ', 'RAISED GROUND FLOOR', 'PERIOD CONVERSION', 'HIGH CEILINGS', '499 SQ.FT', 'LEASE: 88 YRS REMAINING', 'GR: £400 PA  SC: £2000PA', 'EPC RATING D']","[['Belsize Park ', '0.4 miles'], ['Chalk Farm ', '0.4 miles'], ['Swiss Cottage ', '0.5 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
31,133474916,"£525,000",Added on 11/04/2023,"Harmood Street, London, NW1","A bright and well presented duplex apartment situated on the top floor of a well located ex local authority block conveniently located within a short walk of all amenities of Chalk Farm and Camden Town. The property comprises a good size reception room with wood flooring, separate modern kitchen,...",[],[],Apartment,1,2,,Leasehold,"['Two Bedroom Duplex Apartment', 'Offered in good condition', 'Chain Free', 'Close to Camden Market', 'Service Charge: £1362 p/a', 'Council Tax Band: B']","[['Kentish Town West ', '0.1 miles'], ['Chalk Farm ', '0.3 miles'], ['Camden Road ', '0.4 miles']]","['overground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
32,133751516,"£525,000",Added on 18/04/2023,"Holmes Road, London, NW5","Set just behind Kentish Town's high street is this beautiful two-bedroom balcony apartment on the first floor of a six-storey building, creating eight luxury residential flats. The glorious green expanses of Hampstead Heath, with its beautiful swimming ponds and Parliament Hill Lido are a short walk",[],[],Apartment,1,2,592 sq. ft.(55 sq. m.),Leasehold,"['592 sq. ft Two-Bedroom 1st Floor Apartment', 'Open Plan Lounge/ Kitchen With A Private Balcony', 'Built-in wall media unit', 'Modern Kitchen With Integrated Appliances', 'Underfloor Heating Throughout With Individual Room Controls', 'Built In Wardrobes In The Bedrooms', 'Video Entry Phone System', 'Close To Excellent Amenities / Transport Links', 'Excellent Storage Facilities', 'CHAIN FREE']","[['Kentish Town ', '0.2 miles'], ['Kentish Town West ', '0.2 miles'], ['Gospel Oak ', '0.5 miles']]","['nationalrail', 'overground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
33,75564666,"£525,000",Added on 02/10/2018,"Aspern Grove, Belsize Park, NW3 2AF","VERY SPACIOUS ONE BEDROOM APARTMENT superbly located JUST NEXT TO BELSIZE PARK TUBE offering easy access to the City and West End. Belsize Park is host to a number of restaurants, bars and boutique shops and also within a short walk of Hampstead Village. The apartment offers stylish decor and co...",[],[],Flat,1,1,,Leasehold,"['Leasehold- Ap', 'prox. 85 years', 'Service Charge- Approx. £975 per year', 'Located Next To Belsize Park Station', 'Private Balcony', 'Large Kitchen with Breakfast Bar', 'Plenty of Storage Space']","[['Belsize Park ', '0.1 miles'], ['Hampstead Heath ', '0.3 miles'], ['Gospel Oak ', '0.6 miles']]","['underground', 'overground', 'overground']",Ask agent,Ask agent,85 years left,Ask agent
34,138290018,"£525,000",Added on 04/08/2023,"Maitland Park Villas, London",A beautiful and well-configured three bedroom apartment situated on the second floor of this charming period mansion block. The flat is in excellent condition throughout and benefits from a private balcony.,[],[],Flat,1,3,,Leasehold,"['Three Bedrooms', 'Modern Interior', 'Excellent Location', 'Balcony', 'Off Street Parking', 'Charming Mansion Block']","[['Belsize Park ', '0.3 miles'], ['Chalk Farm ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent
35,137663288,"£525,000",Added on 10/06/2022,"Frognal, Hampstead, London, NW3","This is a bright and modern 1 bedroom flat on the second floor of a grand period conversion, offered with bright and stylish interiors.",[],[],Flat,1,1,363 sq. ft.(34 sq. m.),Share of Freehold,"['Bright and stylish 1 bedroom flat', 'Set on the second floor of an attractive period conversion', 'Modern fixtures and fittings', 'Great layout', 'Modern bathroom', 'Close to Finchley Road', 'Hampstead is within easy reach']","[['Finchley Road & Frognal ', '0.1 miles'], ['Finchley Road ', '0.3 miles'], ['Hampstead ', '0.4 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
36,135969863,"£525,000",Added on 07/06/2023,"Penshurst, Queens Crescent, Chalk Farm, NW5","A brilliant three bedroom apartment set on the third floor (with lift) of a well maintained purpose built block set only moments from Chalk Farm station. The property comprises of three bedrooms, spacious reception room, good sized eat-in kitchen, family bathroom and excellent storage. The prop...",[],[],Flat,1,3,,Leasehold,"['Brilliant Three Bedroom Apartment', 'Large Reception', 'Separate Eat-in Kitchen', 'Ample Storage', 'Seconds from Chalk Farm Underground Station', 'Ideally placed for the amenities of Chalk Farm, Belsize Park & Kentish Town']","[['Chalk Farm ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Belsize Park ', '0.5 miles']]","['underground', 'overground', 'underground']",Ask agent,Ask agent,109 years left,Ask agent
