,id,price,price_change_date,price_change_value
0,139585484,"£550,000",[],[]
1,139714331,"£550,000",[],[]
2,137969507,"£550,000",[],[]
3,85973010,"£550,000",[],[]
4,138248144,"£550,000",[],[]
5,139297913,"£549,950",[],[]
6,137892533,"£545,000",[],[]
7,132121610,"£545,000",[],[]
8,85973229,"£530,000",[],[]
9,137969636,"£530,000",[],[]
10,129545633,"£530,000",[],[]
11,135471449,"£525,000",[],[]
12,137822822,"£525,000",[],[]
13,137817302,"£525,000",[],[]
14,136998146,"£500,000",[],[]
15,132687701,"£500,000",[],[]
16,137222237,"£500,000",[],[]
17,134419874,"£500,000",[],[]
18,132293033,"£500,000",[],[]
19,135521456,"£497,750",[],[]
20,134194775,"£475,000",[],[]
21,137680112,"£475,000",[],[]
22,140009900,"£474,000",[],[]
23,135923300,"£450,000",[],[]
24,139784249,"£450,000",['11/09/2023'],"['Initial entry found: £450,000']"
25,134194178,"£450,000","['08/09/2023', '22/06/2023', '27/04/2023']","['Price changed from £500,000 to £450,000', 'Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
26,135266207,"£440,000",['25/05/2023'],"['Initial entry found: £440,000']"
27,132679673,"£425,000","['04/05/2023', '17/03/2023']","['Price changed from £440,000 to £425,000', 'Initial entry found: £440,000']"
28,131259197,"£400,000","['13/06/2023', '28/04/2023', '31/01/2023']","['Price changed from £430,000 to £400,000', 'Price changed from £450,000 to £430,000', 'Initial entry found: £450,000']"
29,128874050,"£390,000",['08/11/2022'],"['Initial entry found: £390,000']"
30,137680052,"£375,000",['27/07/2023'],"['Initial entry found: £375,000']"
