,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band,sold_under_offer
0,136568123,"£500,000",Reduced on 22/09/2023,"Langford Court, St Johns Wood, NW8",Well presented one bedroom apartment situated on the 5th floor of this highly regarded portered block located on Langford Place at the junction with Abbey Road.,Flat,1,1,434 sq. ft.(40 sq. m.),Leasehold,"['Leasehold Term 161 years from 19/08/2005', 'Entrance Hall', 'Reception Room', 'Fitted Kitchen', 'Double Bedroom', 'Bathroom', 'External Store Cupboard/Cage', 'Lifts, 24hr Porterage & Entryphone', 'Please note this property is currently tenanted']","[[""St. John's Wood "", '0.2 miles'], ['Maida Vale ', '0.4 miles'], ['South Hampstead ', '0.5 miles']]","['underground', 'underground', 'overground']",Ask agent,£4900,143 years left,Band: C,False
1,85399173,"£550,000",Reduced on 08/11/2022,"Priory Park Road, London, NW6","A 2 bedroom flat for sale in NW6 A newly refurbished two bedroom flat situated on the upper floors (with lift) in a modern building. There is a spacious open plan kitchen/reception with updated high end integrated appliances, two double bedrooms (second used at home office), and one...",Flat,1,2,,Leasehold,"['2 bedrooms', '1 reception room', '1 bathroom', 'Lift', 'Modern', 'Parking', 'Town/City', 'Upper Floor', 'Private Parking']","[['Kilburn High Road ', '0.3 miles'], ['Kilburn Park ', '0.4 miles'], ['Brondesbury ', '0.4 miles']]","['overground', 'underground', 'overground']",£0 per year,£3000,109 years left,Ask agent,False
2,137852846,"£550,000",Added on 25/07/2023,"Goldsmith Place, Kilburn Park","Introducing this newly refurbished three-bedroom, one-bathroom split-level flat offers over 900 square feet of contemporary living space in a purpose-built complex. With its stylish finish, modern amenities, and convenient location, this property presents an excellent opportunity for homeownershi...",Flat,1,3,,Leasehold,"['Three Double Bedrooms', 'Newly Refurbished', 'Private Balcony', 'Split-Level', 'Separate Kitchen', 'Chain Free']","[['Kilburn High Road ', '0.1 miles'], ['Kilburn Park ', '0.2 miles'], ['Maida Vale ', '0.6 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
3,139811588,"£550,000",Added on 11/09/2023,"Belsize Lane, Belsize Park, London, NW3","This elegant 1 bedroom, raised ground floor flat is situated within a charming period conversion in the heart of Belsize Park, boasting open-plan living space and immaculately presented interiors throughout.",Flat,1,1,442 sq. ft.(41 sq. m.),Share of Freehold,"['Fabulous 1 bedroom flat', 'Stunning period conversion in Belsize Park', 'Elegant interiors well-presented throughout', 'Open-plan living reception/kitchen', 'Double bedroom with built-in wardrobes', 'Period features including original fireplace', 'High ceilings and wood floors']","[['Swiss Cottage ', '0.3 miles'], ['Finchley Road ', '0.3 miles'], ['Belsize Park ', '0.5 miles']]","['underground', 'underground', 'underground']",Ask agent,£900,Ask agent,Ask agent,False
4,137316347,"£550,000",Reduced on 09/08/2023,"Blenheim Terrace, St Johns Wood","A beautifully decorated, one bedroom apartment with patio doors opening on to a private rear garden, further benefits include wooden flooring, a newly fitted bathroom and kitchen.",Flat,1,1,,Share of Freehold,"['Secluded garden', 'Natural wood flooring', 'Double glazing', 'Peaceful setting', 'Close to transport links', ""Close to Regent's Park"", 'Lease exp 2987', 'EPC rating C']","[[""St. John's Wood "", '0.3 miles'], ['Maida Vale ', '0.4 miles'], ['South Hampstead ', '0.5 miles']]","['underground', 'underground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,False
5,139579535,"£550,000",Added on 06/09/2023,"HARBEN ROAD, SWISS COTTAGE, NW6","We are thrilled to present this recently renovated apartment featuring a balcony, superbly situated just a short walk from Swiss Cottage and Finchley Road stations. This apartment occupies the first floor and boasts a spacious hallway with ample storage, two generously sized double bedro...",Apartment,1,2,688 sq. ft.(64 sq. m.),Leasehold,"['Recently Refurbished', 'New Wooden Floor', 'Modern Kitchen', 'Modern Bathroom', '2 double bedrooms', '1st Floor', 'Balcony', 'Great Location', 'Ex-local authority Block', 'Large reception']","[['Swiss Cottage ', '0.1 miles'], ['South Hampstead ', '0.2 miles'], ['Finchley Road ', '0.3 miles']]","['underground', 'overground', 'underground']",Ask agent,£5000,92 years left,Band: C,False
6,140406788,"£550,000",Added today,"Belsize Lane, London","A rare one bedroom apartment located on the raised ground floor of an impressive Stucco fronted period building. This superb apartment features an amazing reception room with large windows and high ceilings (3.3m), open plan kitchen, bedroom with fitted wardrobes and bathroom. Belsize Lane is a d...",Apartment,1,1,,Leasehold,"['1 Bathroom', '1 Bedroom', '1 Reception', 'Flat/Apartment', 'Ground Floor', 'Leasehold']","[['Swiss Cottage ', '0.3 miles'], ['Finchley Road ', '0.3 miles'], ['Belsize Park ', '0.4 miles']]","['underground', 'underground', 'underground']",£0 per year,£0,Ask agent,Band: C,False
7,140224595,"£550,000",Added on 20/09/2023,"Goldhurst Terrace, West Hampstead",This one bedroom apartment offers over 630 sq.ft of accommodation and has been recently refurbished to a high standard by the current owners. The property has a private balcony and will be sold with no onward chain.,Flat,1,1,,Share of Freehold,"['One Bedroom', 'Victorian Conversion', 'Private Balcony', 'Over 630 Sq.Ft', 'Recently Refurbished', 'No Onward Chain']","[['South Hampstead ', '0.2 miles'], ['Swiss Cottage ', '0.4 miles'], ['Finchley Road ', '0.4 miles']]","['overground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
8,136212950,"£550,000",Reduced on 29/06/2023,"Ingham Road, West Hampstead","A charming two bedroom apartment on the first floor of a beautiful Victorian building. The property benefits from a spacious, semi open plan kitchen reception and two double bedrooms.",Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Stained Glass Windows', 'South Facing Reception', 'Victorian Conversion', 'Chain Free', 'Close Shops/Transport']","[['West Hampstead Thameslink ', '0.5 miles'], ['West Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '0.6 miles']]","['nationalrail', 'nationalrail', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,False
9,133719365,"£550,000",Added on 17/04/2023,"Boundary Road, St John's Wood","A well presented apartment arranged over the ground and first floor in a purpose built block. The property comprises three bedrooms with built in wardrobes, separate fully-fitted kitchen, family bathroom, separate W/C and a large reception room with a Juliette balcony over looking the communal ga...",Maisonette,1,3,,Leasehold,"['Three Bedrooms', 'Large Reception', 'Spilt-Level', 'Purpose Built', 'Excellent Condition', 'Communal Gardens']","[['South Hampstead ', '0.3 miles'], ['Kilburn High Road ', '0.4 miles'], [""St. John's Wood "", '0.5 miles']]","['overground', 'overground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent,False
