,id,price,price_change_date,price_change_value
65,132517739,"£475,000","['27/06/2023', '13/03/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
66,133316966,"£475,000","['27/04/2023', '05/04/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
67,138103799,"£465,000",['19/08/2023'],"['Initial entry found: £465,000']"
68,86254551,"£460,000",['05/07/2023'],"['Initial entry found: £460,000']"
69,133370051,"£460,000","['26/06/2023', '21/06/2023', '11/04/2023']","['Price changed from £450,000 to £460,000', 'Price changed from £460,000 to £450,000', 'Initial entry found: £460,000']"
70,135969071,"£460,000","['13/09/2023', '10/06/2023']","['Price changed from £475,000 to £460,000', 'Initial entry found: £475,000']"
71,137955140,"£450,000",['27/07/2023'],"['Initial entry found: £450,000']"
72,137234585,"£450,000","['14/08/2023', '12/07/2023']","['Price changed from £499,995 to £450,000', 'Initial entry found: £499,995']"
73,139303193,"£450,000",['31/08/2023'],"['Initial entry found: £450,000']"
74,130829621,"£450,000",['18/01/2023'],"['Initial entry found: £450,000']"
75,137599571,"£450,000",['19/07/2023'],"['Initial entry found: £450,000']"
76,138137936,"£450,000",['01/08/2023'],"['Initial entry found: £450,000']"
77,139225265,"£450,000","['20/09/2023', '29/08/2023']","['Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
78,132190964,"£450,000","['18/04/2023', '08/03/2023', '03/03/2023']","['Price changed from £475,000 to £450,000', 'Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
79,139660706,"£450,000","['25/09/2023', '07/09/2023']","['Price changed from £500,000 to £450,000', 'Initial entry found: £500,000']"
80,86061801,"£450,000",['23/02/2023'],"['Initial entry found: £450,000']"
81,128900843,"£450,000",['13/11/2022'],"['Initial entry found: £450,000']"
82,134479883,"£450,000",['05/05/2023'],"['Initial entry found: £450,000']"
83,133111418,"£445,000","['12/07/2023', '30/03/2023']","['Price changed from £459,950 to £445,000', 'Initial entry found: £459,950']"
84,140210783,"£430,000",['21/09/2023'],"['Initial entry found: £430,000']"
85,126363710,"£425,000","['10/10/2022', '24/08/2022']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
86,131197277,"£425,000","['28/02/2023', '30/01/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
87,134013485,"£425,000","['20/06/2023', '24/04/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
88,137284448,"£425,000",['13/07/2023'],"['Initial entry found: £425,000']"
89,139459805,"£425,000",['04/09/2023'],"['Initial entry found: £425,000']"
90,137601215,"£425,000",['19/07/2023'],"['Initial entry found: £425,000']"
91,136935563,"£425,000",['04/07/2023'],"['Initial entry found: £425,000']"
92,138504614,"£425,000",['10/08/2023'],"['Initial entry found: £425,000']"
93,136413146,"£425,000","['05/07/2023', '22/06/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
94,137728445,"£425,000","['27/09/2023', '29/07/2023', '21/07/2023']","['Price changed from £449,950 to £425,000', 'Price changed from £465,000 to £449,950', 'Initial entry found: £465,000']"
95,131109839,"£400,000","['11/02/2023', '26/01/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
96,137654039,"£400,000","['03/08/2023', '21/07/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
97,137045330,"£400,000",['07/07/2023'],"['Initial entry found: £400,000']"
98,139290293,"£400,000",['31/08/2023'],"['Initial entry found: £400,000']"
99,134143469,"£390,000","['05/06/2023', '26/04/2023']","['Price changed from £470,000 to £390,000', 'Initial entry found: £470,000']"
100,140324846,"£385,000",['22/09/2023'],"['Initial entry found: £385,000']"
101,134991374,"£385,000",['22/05/2023'],"['Initial entry found: £385,000']"
102,137654003,"£375,000","['07/09/2023', '20/07/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
103,132911918,"£375,000","['06/04/2023', '24/03/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
104,137653997,"£375,000",['21/07/2023'],"['Initial entry found: £375,000']"
105,137278979,"£375,000",['13/07/2023'],"['Initial entry found: £375,000']"
106,138433403,"£375,000",['08/08/2023'],"['Initial entry found: £375,000']"
107,129628157,"£365,000","['22/12/2022', '01/12/2022']","['Price changed from £375,000 to £365,000', 'Initial entry found: £375,000']"
108,133584389,"£350,000","['31/05/2023', '13/04/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
109,131371076,"£350,000","['18/02/2023', '03/02/2023']","['Price changed from £400,000 to £350,000', 'Initial entry found: £400,000']"
110,140363711,"£350,000",['23/09/2023'],"['Initial entry found: £350,000']"
111,137223302,"£350,000","['22/09/2023', '08/08/2023', '11/07/2023']","['Price changed from £370,000 to £350,000', 'Price changed from £380,000 to £370,000', 'Initial entry found: £380,000']"
112,133615859,"£350,000","['09/08/2023', '02/05/2023', '14/04/2023']","['Price changed from £400,000 to £350,000', 'Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
