,id,price,price_change_date,price_change_value
0,133107392,"£400,000","['17/04/2023', '30/03/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
1,128162219,"£550,000","['11/08/2023', '16/06/2023', '03/04/2023', '18/10/2022']","['Price changed from £560,000 to £550,000', 'Price changed from £575,000 to £560,000', 'Price changed from £600,000 to £575,000', 'Initial entry found: £600,000']"
2,125001404,"£550,000","['11/08/2023', '16/06/2023', '04/04/2023', '18/08/2022', '15/07/2022']","['Price changed from £560,000 to £550,000', 'Price changed from £575,000 to £560,000', 'Price changed from £600,000 to £575,000', 'Price changed from £620,000 to £600,000', 'Initial entry found: £620,000']"
3,134690636,"£550,000","['12/06/2023', '11/05/2023']","['Price changed from £570,000 to £550,000', 'Initial entry found: £570,000']"
4,134710331,"£550,000","['06/07/2023', '11/05/2023']","['Price changed from £595,000 to £550,000', 'Initial entry found: £595,000']"
5,132251912,"£550,000",['05/03/2023'],"['Initial entry found: £550,000']"
6,139267430,"£550,000",['30/08/2023'],"['Initial entry found: £550,000']"
7,137090039,"£550,000",['10/07/2023'],"['Initial entry found: £550,000']"
8,86198826,"£550,000",['13/06/2023'],"['Initial entry found: £550,000']"
9,86528252,"£550,000","['02/10/2021', '06/08/2020', '12/11/2019']","['Price changed from £595,000 to £550,000', 'Price changed from £625,000 to £595,000', 'Initial entry found: £625,000']"
10,138180983,"£550,000",['02/08/2023'],"['Initial entry found: £550,000']"
11,131472551,"£550,000",['07/02/2023'],"['Initial entry found: £550,000']"
12,139397510,"£550,000",['02/09/2023'],"['Initial entry found: £550,000']"
13,123657206,"£550,000","['02/02/2023', '25/05/2022', '25/05/2022']","['Price changed from £575,000 to £550,000', 'Price changed from £625,000 to £575,000', 'Initial entry found: £625,000']"
14,135414338,"£550,000","['22/06/2023', '29/05/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
15,139590644,"£550,000","['07/09/2023', '07/09/2023', '06/09/2023']","['Price changed from £575,000 to £550,000', 'Price changed from £550,000 to £575,000', 'Initial entry found: £550,000']"
16,139443791,"£550,000",['04/09/2023'],"['Initial entry found: £550,000']"
17,135622613,"£550,000",['03/06/2023'],"['Initial entry found: £550,000']"
18,134756045,"£550,000",['12/05/2023'],"['Initial entry found: £550,000']"
19,86109375,"£550,000","['11/04/2023', '29/03/2023']","['Price changed from £595,000 to £550,000', 'Initial entry found: £595,000']"
20,138451334,"£550,000",['09/08/2023'],"['Initial entry found: £550,000']"
21,138190505,"£550,000",['02/08/2023'],"['Initial entry found: £550,000']"
22,134337602,"£550,000","['06/07/2023', '01/06/2023', '02/05/2023']","['Price changed from £575,000 to £550,000', 'Price changed from £600,000 to £575,000', 'Initial entry found: £600,000']"
23,86305695,"£550,000",['10/08/2023'],"['Initial entry found: £550,000']"
24,131014337,"£550,000","['20/03/2023', '24/01/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
25,136603232,"£475,000","['26/07/2023', '27/06/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
26,138369707,"£550,000",['12/08/2023'],"['Initial entry found: £550,000']"
27,138321971,"£550,000",['05/08/2023'],"['Initial entry found: £550,000']"
28,137693777,"£550,000","['05/09/2023', '31/07/2023', '21/07/2023']","['Price changed from £600,000 to £550,000', 'Price changed from £675,000 to £600,000', 'Initial entry found: £675,000']"
29,133848821,"£550,000","['17/05/2023', '19/04/2023']","['Price changed from £585,000 to £550,000', 'Initial entry found: £585,000']"
30,135089531,"£550,000",['22/05/2023'],"['Initial entry found: £550,000']"
31,135927671,"£550,000",['09/06/2023'],"['Initial entry found: £550,000']"
32,137620529,"£550,000",['20/07/2023'],"['Initial entry found: £550,000']"
33,137469581,"£550,000","['29/08/2023', '17/07/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
34,139230782,"£550,000","['30/08/2023', '30/08/2023']","['Price changed from £550 to £550,000', 'Initial entry found: £550']"
35,134643245,"£545,000",['10/05/2023'],"['Initial entry found: £545,000']"
36,137928029,"£540,000",['27/07/2023'],"['Initial entry found: £540,000']"
37,137656757,"£535,000","['21/07/2023', '20/07/2023']","['Price changed from £530,000 to £535,000', 'Initial entry found: £530,000']"
38,139362416,"£535,000",['06/09/2023'],"['Initial entry found: £535,000']"
39,135004241,"£535,000",['19/05/2023'],"['Initial entry found: £535,000']"
40,139557269,"£534,950",['06/09/2023'],"['Initial entry found: £534,950']"
41,138753299,"£530,000",['17/08/2023'],"['Initial entry found: £530,000']"
42,139041812,"£529,950",['25/08/2023'],"['Initial entry found: £529,950']"
43,137454407,"£525,000",['17/07/2023'],"['Initial entry found: £525,000']"
44,136319477,"£525,000",['20/06/2023'],"['Initial entry found: £525,000']"
45,75564666,"£525,000",['24/11/2020'],"['Initial entry found: £525,000']"
46,135275609,"£525,000",['25/05/2023'],"['Initial entry found: £525,000']"
47,140136062,"£525,000",['19/09/2023'],"['Initial entry found: £525,000']"
48,124144268,"£525,000","['08/03/2023', '29/08/2022', '21/06/2022']","['Price changed from £500,000 to £525,000', 'Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
49,134939309,"£525,000",['18/05/2023'],"['Initial entry found: £525,000']"
50,136603232,"£475,000","['26/07/2023', '27/06/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
51,134039558,"£525,000","['05/08/2023', '22/05/2023', '24/04/2023']","['Price changed from £550,000 to £525,000', 'Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
52,135969863,"£525,000","['22/07/2023', '17/07/2023', '17/07/2023', '23/06/2023']","['Price changed from £515,000 to £525,000', 'Price changed from £525,000 to £515,000', 'Price changed from £2,999 pcm to £525,000', 'Initial entry found: £2,999 pcm']"
53,118329293,"£525,000","['31/05/2023', '07/09/2022', '29/06/2022', '04/01/2022']","['Price changed from £550,000 to £525,000', 'Price changed from £575,000 to £550,000', 'Price changed from £600,000 to £575,000', 'Initial entry found: £600,000']"
54,133474916,"£525,000",['11/04/2023'],"['Initial entry found: £525,000']"
55,136326164,"£525,000",['20/06/2023'],"['Initial entry found: £525,000']"
56,136219277,"£525,000","['21/07/2023', '17/06/2023']","['Price changed from £540,000 to £525,000', 'Initial entry found: £540,000']"
57,133751516,"£525,000",['18/04/2023'],"['Initial entry found: £525,000']"
58,138575102,"£525,000",['12/08/2023'],"['Initial entry found: £525,000']"
59,132022907,"£525,000",['26/02/2023'],"['Initial entry found: £525,000']"
60,138942566,"£525,000",['22/08/2023'],"['Initial entry found: £525,000']"
61,135342491,"£525,000",['26/05/2023'],"['Initial entry found: £525,000']"
62,138369752,"£525,000",['18/08/2023'],"['Initial entry found: £525,000']"
63,131935964,"£525,000",['23/02/2023'],"['Initial entry found: £525,000']"
64,136200896,"£525,000",['16/06/2023'],"['Initial entry found: £525,000']"
65,131338718,"£525,000",['02/02/2023'],"['Initial entry found: £525,000']"
66,135318488,"£515,000",['26/05/2023'],"['Initial entry found: £515,000']"
67,132011621,"£515,000",['28/02/2023'],"['Initial entry found: £515,000']"
68,131843657,"£515,000","['05/06/2023', '20/02/2023']","['Price changed from £550,000 to £515,000', 'Initial entry found: £550,000']"
69,138176267,"£515,000",['02/08/2023'],"['Initial entry found: £515,000']"
70,138376082,"£500,000",['07/08/2023'],"['Initial entry found: £500,000']"
71,134615957,"£500,000",['10/05/2023'],"['Initial entry found: £500,000']"
72,138125693,"£500,000","['12/09/2023', '01/08/2023']","['Price changed from £535,000 to £500,000', 'Initial entry found: £535,000']"
73,137525855,"£500,000","['21/08/2023', '18/07/2023']","['Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
74,134925158,"£500,000","['25/07/2023', '17/05/2023']","['Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
75,133107392,"£400,000","['17/04/2023', '30/03/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
76,137231891,"£500,000",['12/07/2023'],"['Initial entry found: £500,000']"
77,139660724,"£500,000",['07/09/2023'],"['Initial entry found: £500,000']"
78,135861080,"£500,000","['21/07/2023', '21/06/2023', '08/06/2023']","['Price changed from £525,000 to £500,000', 'Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
79,134646038,"£500,000",['10/05/2023'],"['Initial entry found: £500,000']"
80,133131413,"£500,000","['01/08/2023', '12/05/2023', '31/03/2023']","['Price changed from £550,000 to £500,000', 'Price changed from £595,000 to £550,000', 'Initial entry found: £595,000']"
81,133848200,"£500,000",['25/04/2023'],"['Initial entry found: £500,000']"
82,131192087,"£500,000","['31/03/2023', '29/01/2023']","['Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
83,131195924,"£500,000","['12/07/2023', '18/05/2023', '30/01/2023']","['Price changed from £530,000 to £500,000', 'Price changed from £550,000 to £530,000', 'Initial entry found: £550,000']"
84,140091563,"£500,000",['18/09/2023'],"['Initial entry found: £500,000']"
85,139118702,"£500,000",['25/08/2023'],"['Initial entry found: £500,000']"
