,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band,sold_under_offer
0,138244640,"£500,000",Reduced on 20/09/2023,"Woodchurch Road, West Hampstead, London, NW6",This stunning one bedroom flat is set on the second floor of a charming converted house moments from many amenities and offers exceptionally bright and stylish accommodation throughout.,Flat,1,1,584 sq. ft.(54 sq. m.),Share of Freehold,"['Charming converted house in popular South Hampstead', 'Exceptionally bright and stylish accommodation', 'Gorgeous reception room with doors onto the balcony', 'Modern kitchen with integrated appliances', 'Generous bedroom with fitted wardrobes', 'Smart bathroom with contemporary features', 'Private balcony', 'Moments from the amenities of West Hampstead']","[['West Hampstead ', '0.3 miles'], ['West Hampstead Thameslink ', '0.4 miles'], ['Kilburn High Road ', '0.4 miles']]","['nationalrail', 'nationalrail', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,True
1,137841074,"£500,000",Added on 25/07/2023,"Compayne Gardens, South Hampstead, NW6","A well presented and perfectly located two double bedroom, two bathroom duplex apartment offering 761 Sq Ft (70 Sq M) of internal space. This apartment would make an ideal first time purchase or buy to let investment.",Apartment,2,2,,Leasehold,"['Duplex Apartment', 'Two Double Bedrooms', 'Two Bathrooms', '761 Sq Ft (70 Sq M) Of Internal Space', 'Ideal First Time Purchase or BTL Investment', 'Close To Several Transport Links', 'Separate Kitchen', 'Spacious Reception Room']","[['Finchley Road ', '0.1 miles'], ['Finchley Road & Frognal ', '0.3 miles'], ['South Hampstead ', '0.4 miles']]","['underground', 'overground', 'overground']",Ask agent,Ask agent,Ask agent,Ask agent,False
2,129711578,"£500,000",Reduced on 21/06/2023,"Frognal Rise, London","A magnificent one bedroom apartment with 3.38m ceiling heights (406 sq ft/37.72 sq m) situated within a highly sought after luxury development with 24 hours porterage, a swimming pool and landscaped grounds. This recently refurbished apartment benefits from a private patio area, wooden flooring, ...",Apartment,1,1,,Leasehold,"['1 Bathroom', '1 Bedroom', '1 Reception', 'Flat/Apartment', 'Leasehold']","[['Hampstead ', '0.1 miles'], ['Finchley Road & Frognal ', '0.6 miles'], ['Hampstead Heath ', '0.7 miles']]","['underground', 'overground', 'overground']",£0 per year,£0,Ask agent,Band: E,False
3,139881701,"£500,000",Added on 13/09/2023,"Kingsgate Road, West Hampstead, London",Excellent 2 bedroom garden flat in this period converted house on Kingsgate Road between Kilburn High Road and West End Lane with easy access to Kilburn Park Station and West Hampstead station with the many shops restaurants and cafe's.,Ground Flat,1,2,,Leasehold,"['Excellent 2 bedroom garden flat with private entrance in this period converted house on Kingsgate Road ', 'Close to West End Lane with West Hampstead underground & overground stations and the with the many shops, restaurants', 'Superb reception room with bay window. Separate kitchen with fitted appliances', 'Door from main bedroom to Private garden. Leasehold 125 years from 9/9/2011', 'EPC:D. Council Tax: C. Viewing via main agents Rose & Co Estates  . ']","[['Kilburn High Road ', '0.3 miles'], ['Brondesbury ', '0.4 miles'], ['Kilburn Park ', '0.4 miles']]","['overground', 'overground', 'underground']",Ask agent,Ask agent,Ask agent,Band: C,False
4,139866503,"£500,000",Added on 12/09/2023,"Greville Road, Kilburn, London, NW6",This fabulous 1 bedroom flat is situated on the 1st floor of a period conversion and offers well proportioned living space and a sizeable private roof Terrace.,Flat,1,1,452 sq. ft.(42 sq. m.),Share of Freehold,"['Fantastic one bedroom apartment', 'Elegantly arranged on the second floor', 'Benefits from a large private roof terrace', 'Great location close to local shops', 'Bright semi open-plan reception/kitchen']","[['Kilburn High Road ', '0.1 miles'], ['Kilburn Park ', '0.2 miles'], ['Maida Vale ', '0.5 miles']]","['overground', 'underground', 'underground']",Ask agent,£800,Ask agent,Ask agent,False
5,136110266,"£500,000",Reduced on 20/07/2023,"Kingsgate Road, West Hampstead, NW6",2 bedroom garden apartment - 56' private south facing rear garden - Newly renovated - Contemporary kitchen and bathroom - Large 16' front reception room - 627 sq ft/58.25 sq m - 12'3 master bedroom with fitted storage - Good first time buy or rental property - Within 10 minutes w...,Apartment,1,2,633 sq. ft.(59 sq. m.),Leasehold,"['2 bedroom garden apartment', 'Newly renovated', 'Contemporary  kitchen and bathroom', '627 sq ft / 58.25 sq m', ""56' private south facing rear garden"", ""Large 16' front reception room"", 'Good first time buy or rental property', 'Within 10 minutes walk to West Hampstead underground station', 'Amenities of West Hampstead and Kilburn within walking distance', 'Council Tax: Camden band C']","[['Kilburn High Road ', '0.3 miles'], ['Brondesbury ', '0.4 miles'], ['Kilburn Park ', '0.4 miles']]","['overground', 'overground', 'underground']",Ask agent,Ask agent,113 years left,Band: C,False
6,136665758,"£500,000",Added on 28/06/2023,"Greencroft Gardens, 
South Hampstead, NW6","A lovely first floor one bedroom apartment forming part of this grand Victorian red brick building. This south facing apartment comprises a good size reception room, kitchen/dining room, double bedroom and a shower room. Sole agent.",Flat,1,1,,Leasehold,"['First floor apartment', '1 double bedroom', 'Communal gardens', '0.1 miles to Jubilee Line']","[['Finchley Road ', '0.1 miles'], ['South Hampstead ', '0.3 miles'], ['Swiss Cottage ', '0.3 miles']]","['underground', 'overground', 'underground']",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1000,87 years left,Band: D,False
7,136310681,"£499,950",Reduced on 30/03/2023,"Hillside Court, Hampstead, NW3","EXCLUSIVE MARKETING AGENT - HAMPSTEAD Extending to 618 sq ft, this immaculate one bedroom apartment is located in this sought after block with Concierge and porter. Located a 2 minute walk from Finchley Road and Frognal station, this is a must view, NO ONWARD CHAIN.",Apartment,1,1,618 sq. ft.(57 sq. m.),Share of Freehold,"['One bedroom apartment', 'Bright living room', 'Modern kitchen', 'Large double bedroom with wardrobes', 'Communal grounds - Concierge and Porter', 'Chain free - Vacant possession.']","[['Finchley Road & Frognal ', '0.2 miles'], ['West Hampstead Thameslink ', '0.4 miles'], ['West Hampstead ', '0.4 miles']]","['overground', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D,False
8,139073045,"£499,000",Reduced on 30/08/2023,"Tollgate Gardens, London, NW6",* VIDEO TOUR AVAILABLE* A modern one bedroom first floor flat with balcony and concierge.,Flat,1,1,595 sq. ft.(55 sq. m.),Leasehold,[],"[['Kilburn Park ', '0.1 miles'], ['Kilburn High Road ', '0.1 miles'], ['Maida Vale ', '0.5 miles']]","['underground', 'overground', 'underground']",£200 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2588.4,243 years left,Band: E,False
9,134900750,"£495,000",Added on 17/05/2023,"Priory Road, South Hampstead, London, NW6","A substantial 1-bedroom apartment (705 sq. ft / 65.5 sq. m) occupying the top floor of a beautiful stucco fronted villa that is located within a popular, quiet residential one-way street. This impressive apartment is accessed on the first floor with stairs leading to accommodation spa...",Apartment,1,1,,Share of Freehold,[],"[['Kilburn High Road ', '0.2 miles'], ['Kilburn Park ', '0.4 miles'], ['South Hampstead ', '0.5 miles']]","['overground', 'underground', 'overground']",£0 per year,£0,60 years left,Band: TBC,True
