,id,price,price_change_date,price_change_value
0,135009719,"£550,000","['19/05/2023', '19/05/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']"
1,137985692,"£550,000","['28/07/2023', '28/07/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']"
2,139517642,"£550,000","['05/09/2023', '05/09/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']"
3,136984064,"£550,000","['06/07/2023', '06/07/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']"
4,134982371,"£550,000","['13/09/2023', '19/05/2023', '13/09/2023', '19/05/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000', 'Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
5,139524869,"£550,000","['05/09/2023', '05/09/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']"
6,138360038,"£550,000","['08/08/2023', '08/08/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']"
7,136348346,"£550,000","['21/06/2023', '21/06/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']"
8,139585988,"£540,000","['14/09/2023', '06/09/2023', '14/09/2023', '06/09/2023']","['Price changed from £570,000 to £540,000', 'Initial entry found: £570,000', 'Price changed from £570,000 to £540,000', 'Initial entry found: £570,000']"
9,134968082,"£535,000","['18/05/2023', '18/05/2023']","['Initial entry found: £535,000', 'Initial entry found: £535,000']"
10,133626629,"£520,000","['14/04/2023', '14/04/2023']","['Initial entry found: £520,000', 'Initial entry found: £520,000']"
11,131616332,"£515,000","['11/02/2023', '11/02/2023']","['Initial entry found: £515,000', 'Initial entry found: £515,000']"
12,134614412,"£500,000","['10/05/2023', '10/05/2023']","['Initial entry found: £500,000', 'Initial entry found: £500,000']"
13,133098251,"£490,000","['30/03/2023', '30/03/2023']","['Initial entry found: £490,000', 'Initial entry found: £490,000']"
14,139732469,"£489,995","['09/09/2023', '09/09/2023']","['Initial entry found: £489,995', 'Initial entry found: £489,995']"
15,139253852,"£479,900","['04/09/2023', '04/09/2023']","['Initial entry found: £479,900', 'Initial entry found: £479,900']"
16,134159906,"£475,000","['12/06/2023', '27/04/2023', '12/06/2023', '27/04/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000', 'Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
17,139705367,"£475,000","['08/09/2023', '08/09/2023']","['Initial entry found: £475,000', 'Initial entry found: £475,000']"
18,134918882,"£475,000","['04/07/2023', '17/05/2023', '04/07/2023', '17/05/2023']","['Price changed from £490,000 to £475,000', 'Initial entry found: £490,000', 'Price changed from £490,000 to £475,000', 'Initial entry found: £490,000']"
19,135846965,"£475,000","['08/06/2023', '08/06/2023']","['Initial entry found: £475,000', 'Initial entry found: £475,000']"
20,134736884,"£460,000","['28/09/2023', '04/07/2023', '12/05/2023', '28/09/2023', '04/07/2023', '12/05/2023']","['Price changed from £485,000 to £460,000', 'Price changed from £525,000 to £485,000', 'Initial entry found: £525,000', 'Price changed from £485,000 to £460,000', 'Price changed from £525,000 to £485,000', 'Initial entry found: £525,000']"
21,138648161,"£450,000","['15/08/2023', '15/08/2023']","['Initial entry found: £450,000', 'Initial entry found: £450,000']"
22,127188098,"£450,000","['27/06/2023', '22/03/2023', '16/11/2022', '22/09/2022', '27/06/2023', '22/03/2023', '16/11/2022', '22/09/2022']","['Price changed from £475,000 to £450,000', 'Price changed from £499,950 to £475,000', 'Price changed from £515,000 to £499,950', 'Initial entry found: £515,000', 'Price changed from £475,000 to £450,000', 'Price changed from £499,950 to £475,000', 'Price changed from £515,000 to £499,950', 'Initial entry found: £515,000']"
23,131476736,"£450,000","['07/02/2023', '07/02/2023']","['Initial entry found: £450,000', 'Initial entry found: £450,000']"
24,86065026,"£445,000","['09/05/2023', '17/04/2023', '24/03/2023', '23/02/2023']","['Price changed from £495,000 to £445,000', 'Price changed from £525,000 to £495,000', 'Price changed from £575,000 to £525,000', 'Initial entry found: £575,000']"
25,131197277,"£425,000","['28/02/2023', '30/01/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
26,140411780,"£425,000",['25/09/2023'],"['Initial entry found: £425,000']"
27,137654030,"£425,000",['20/07/2023'],"['Initial entry found: £425,000']"
28,137822984,"£415,000","['17/08/2023', '24/07/2023']","['Price changed from £425,000 to £415,000', 'Initial entry found: £425,000']"
29,123255245,"£390,000",['12/05/2022'],"['Initial entry found: £390,000']"
