,id,price,price_change_date,price_change_value
191,139660706,"£450,000","['25/09/2023', '07/09/2023']","['Price changed from £500,000 to £450,000', 'Initial entry found: £500,000']"
192,134947706,"£450,000","['24/08/2023', '08/06/2023', '18/05/2023']","['Price changed from £500,000 to £450,000', 'Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
193,138457259,"£450,000",['09/08/2023'],"['Initial entry found: £450,000']"
194,86061801,"£450,000",['23/02/2023'],"['Initial entry found: £450,000']"
195,128900843,"£450,000",['13/11/2022'],"['Initial entry found: £450,000']"
196,133021913,"£450,000",['28/03/2023'],"['Initial entry found: £450,000']"
197,134479883,"£450,000",['05/05/2023'],"['Initial entry found: £450,000']"
198,128909957,"£450,000","['24/07/2023', '09/11/2022']","['Price changed from £500,000 to £450,000', 'Initial entry found: £500,000']"
199,138495665,"£450,000",['10/08/2023'],"['Initial entry found: £450,000']"
200,133111418,"£445,000","['12/07/2023', '30/03/2023']","['Price changed from £459,950 to £445,000', 'Initial entry found: £459,950']"
201,130577192,"£435,000","['27/02/2023', '10/01/2023']","['Price changed from £449,500 to £435,000', 'Initial entry found: £449,500']"
202,134765750,"£435,000","['28/06/2023', '13/05/2023']","['Price changed from £450,000 to £435,000', 'Initial entry found: £450,000']"
203,137812685,"£430,000",['24/07/2023'],"['Initial entry found: £430,000']"
204,140210783,"£430,000",['21/09/2023'],"['Initial entry found: £430,000']"
205,129622316,"£430,000",['30/11/2022'],"['Initial entry found: £430,000']"
206,126363710,"£425,000","['10/10/2022', '24/08/2022']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
207,86016738,"£425,000","['04/04/2023', '16/02/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
208,127084328,"£425,000",['14/09/2022'],"['Initial entry found: £425,000']"
209,134474978,"£425,000",['05/05/2023'],"['Initial entry found: £425,000']"
210,139057964,"£425,000",['24/08/2023'],"['Initial entry found: £425,000']"
211,131197277,"£425,000","['28/02/2023', '30/01/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
212,133744844,"£425,000","['06/09/2023', '07/08/2023', '03/06/2023', '18/04/2023']","['Price changed from £445,000 to £425,000', 'Price changed from £460,000 to £445,000', 'Price changed from £475,000 to £460,000', 'Initial entry found: £475,000']"
213,134013485,"£425,000","['20/06/2023', '24/04/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
214,137284448,"£425,000",['13/07/2023'],"['Initial entry found: £425,000']"
215,127556588,"£425,000","['26/04/2023', '24/10/2022', '29/09/2022']","['Price changed from £450,000 to £425,000', 'Price changed from £500,000 to £450,000', 'Initial entry found: £500,000']"
216,139459805,"£425,000",['04/09/2023'],"['Initial entry found: £425,000']"
217,134634275,"£425,000",['10/05/2023'],"['Initial entry found: £425,000']"
218,140520047,"£425,000",['27/09/2023'],"['Initial entry found: £425,000']"
219,137601215,"£425,000",['19/07/2023'],"['Initial entry found: £425,000']"
220,138184508,"£425,000","['08/09/2023', '02/08/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
221,133512827,"£425,000","['21/07/2023', '17/04/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
222,136592825,"£425,000",['26/06/2023'],"['Initial entry found: £425,000']"
223,133430090,"£425,000",['08/04/2023'],"['Initial entry found: £425,000']"
224,130792313,"£425,000","['31/03/2023', '17/01/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
225,136935563,"£425,000",['04/07/2023'],"['Initial entry found: £425,000']"
226,135151127,"£425,000","['04/09/2023', '23/05/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
227,86229906,"£425,000","['04/08/2023', '20/06/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
228,138789413,"£425,000",['18/08/2023'],"['Initial entry found: £425,000']"
229,126965357,"£425,000",['12/09/2022'],"['Initial entry found: £425,000']"
230,114685829,"£425,000","['16/12/2022', '22/08/2022', '27/07/2022', '12/02/2022', '11/10/2021']","['Price changed from £440,000 to £425,000', 'Price changed from £450,000 to £440,000', 'Price changed from £475,000 to £450,000', 'Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
231,138307640,"£425,000",['25/08/2023'],"['Initial entry found: £425,000']"
232,138504614,"£425,000",['10/08/2023'],"['Initial entry found: £425,000']"
233,133001294,"£425,000",['27/03/2023'],"['Initial entry found: £425,000']"
234,135944642,"£425,000",['09/06/2023'],"['Initial entry found: £425,000']"
235,135050933,"£425,000","['06/09/2023', '20/05/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
236,136647143,"£425,000",['27/06/2023'],"['Initial entry found: £425,000']"
237,102095855,"£425,000","['08/08/2023', '14/07/2021', '23/02/2021', '19/01/2021']","['Price changed from £475,000 to £425,000', 'Price changed from £500,000 to £475,000', 'Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
238,136413146,"£425,000","['05/07/2023', '22/06/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
239,137728445,"£425,000","['27/09/2023', '29/07/2023', '21/07/2023']","['Price changed from £449,950 to £425,000', 'Price changed from £465,000 to £449,950', 'Initial entry found: £465,000']"
240,130319078,"£420,000",['02/01/2023'],"['Initial entry found: £420,000']"
241,130940531,"£420,000","['26/09/2023', '02/02/2023', '21/01/2023']","['Price changed from £450,000 to £420,000', 'Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
242,135568442,"£415,000",['01/06/2023'],"['Initial entry found: £415,000']"
243,127973855,"£400,000",['12/10/2022'],"['Initial entry found: £400,000']"
244,131109839,"£400,000","['11/02/2023', '26/01/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
245,137654039,"£400,000","['03/08/2023', '21/07/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
246,137045330,"£400,000",['07/07/2023'],"['Initial entry found: £400,000']"
247,130230836,"£400,000","['29/03/2023', '26/12/2022']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
248,126330008,"£400,000","['13/01/2023', '23/08/2022']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
249,137310203,"£400,000",['17/07/2023'],"['Initial entry found: £400,000']"
250,139290293,"£400,000",['31/08/2023'],"['Initial entry found: £400,000']"
251,136346966,"£400,000",['21/06/2023'],"['Initial entry found: £400,000']"
252,129389060,"£400,000",['23/11/2022'],"['Initial entry found: £400,000']"
253,133738901,"£400,000",['17/04/2023'],"['Initial entry found: £400,000']"
254,138279770,"£400,000",['04/08/2023'],"['Initial entry found: £400,000']"
255,133624394,"£400,000",['14/04/2023'],"['Initial entry found: £400,000']"
256,133920443,"£400,000","['02/06/2023', '05/05/2023', '21/04/2023']","['Price changed from £425,000 to £400,000', 'Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
257,139624322,"£400,000",['07/09/2023'],"['Initial entry found: £400,000']"
258,136623413,"£399,999",['27/06/2023'],"['Initial entry found: £399,999']"
259,139501652,"£399,950",['05/09/2023'],"['Initial entry found: £399,950']"
260,139650290,"£399,000","['18/09/2023', '07/09/2023']","['Price changed from £425,000 to £399,000', 'Initial entry found: £425,000']"
261,139801736,"£399,000","['21/09/2023', '11/09/2023']","['Price changed from £425,000 to £399,000', 'Initial entry found: £425,000']"
262,134927489,"£395,000",['17/05/2023'],"['Initial entry found: £395,000']"
263,140000558,"£390,000",['15/09/2023'],"['Initial entry found: £390,000']"
264,139248098,"£390,000",['12/09/2023'],"['Initial entry found: £390,000']"
265,134143469,"£390,000","['05/06/2023', '26/04/2023']","['Price changed from £470,000 to £390,000', 'Initial entry found: £470,000']"
266,140324846,"£385,000",['22/09/2023'],"['Initial entry found: £385,000']"
267,134261735,"£385,000","['20/06/2023', '18/05/2023', '01/05/2023']","['Price changed from £405,000 to £385,000', 'Price changed from £419,950 to £405,000', 'Initial entry found: £419,950']"
268,134991374,"£385,000",['22/05/2023'],"['Initial entry found: £385,000']"
269,139248212,"£385,000",['12/09/2023'],"['Initial entry found: £385,000']"
270,133101899,"£380,000","['06/05/2023', '30/03/2023']","['Price changed from £399,950 to £380,000', 'Initial entry found: £399,950']"
271,134604416,"£380,000",['09/05/2023'],"['Initial entry found: £380,000']"
272,139923029,"£380,000",['13/09/2023'],"['Initial entry found: £380,000']"
273,128943719,"£380,000","['21/02/2023', '10/11/2022']","['Price changed from £400,000 to £380,000', 'Initial entry found: £400,000']"
274,137153909,"£380,000",['10/07/2023'],"['Initial entry found: £380,000']"
275,133271870,"£375,000",['04/04/2023'],"['Initial entry found: £375,000']"
276,133271852,"£375,000",['04/04/2023'],"['Initial entry found: £375,000']"
277,138316970,"£375,000","['30/08/2023', '04/08/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
278,139924637,"£375,000",['13/09/2023'],"['Initial entry found: £375,000']"
279,136683377,"£375,000",['28/06/2023'],"['Initial entry found: £375,000']"
280,131136707,"£375,000",['27/01/2023'],"['Initial entry found: £375,000']"
281,133069451,"£375,000",['29/03/2023'],"['Initial entry found: £375,000']"
282,122469761,"£375,000",['15/04/2022'],"['Initial entry found: £375,000']"
