,id,price,price_change_date,price_change_value
60,123797372,"£530,000","['11/02/2023', '10/02/2023', '11/08/2022', '30/05/2022']","['Price changed from £520,000 to £530,000', 'Price changed from £550,000 to £520,000', 'Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
61,140054078,"£525,000",['16/09/2023'],"['Initial entry found: £525,000']"
62,139041476,"£525,000",['24/08/2023'],"['Initial entry found: £525,000']"
63,129216968,"£525,000","['05/06/2023', '12/01/2023', '18/11/2022']","['Price changed from £550,000 to £525,000', 'Price changed from £600,000 to £550,000', 'Initial entry found: £600,000']"
64,125568302,"£525,000","['23/08/2022', '01/08/2022']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
65,138127010,"£525,000",['01/08/2023'],"['Initial entry found: £525,000']"
66,136441388,"£525,000",['22/06/2023'],"['Initial entry found: £525,000']"
67,130500725,"£525,000","['22/08/2023', '17/02/2023', '09/01/2023']","['Price changed from £549,500 to £525,000', 'Price changed from £575,000 to £549,500', 'Initial entry found: £575,000']"
68,138767804,"£525,000",['17/08/2023'],"['Initial entry found: £525,000']"
69,135504827,"£525,000",['31/05/2023'],"['Initial entry found: £525,000']"
70,139105454,"£525,000",['25/08/2023'],"['Initial entry found: £525,000']"
71,136720115,"£525,000",['29/06/2023'],"['Initial entry found: £525,000']"
72,133266743,"£525,000","['24/04/2023', '04/04/2023']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
73,140232506,"£525,000",['20/09/2023'],"['Initial entry found: £525,000']"
74,138464444,"£525,000",['09/08/2023'],"['Initial entry found: £525,000']"
75,140193254,"£550,000",['20/09/2023'],"['Initial entry found: £550,000']"
76,86053449,"£525,000","['13/07/2023', '27/04/2023', '16/03/2023', '17/02/2023']","['Price changed from £549,995 to £525,000', 'Price changed from £599,950 to £549,995', 'Price changed from £625,000 to £599,950', 'Initial entry found: £625,000']"
77,139564202,"£525,000",['06/09/2023'],"['Initial entry found: £525,000']"
78,137486618,"£525,000",['17/07/2023'],"['Initial entry found: £525,000']"
79,137277218,"£525,000",['13/07/2023'],"['Initial entry found: £525,000']"
80,139049672,"£525,000",['24/08/2023'],"['Initial entry found: £525,000']"
81,139069625,"£525,000","['21/09/2023', '24/08/2023']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
82,138569651,"£525,000","['15/09/2023', '11/08/2023']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
83,139902239,"£525,000",['13/09/2023'],"['Initial entry found: £525,000']"
84,132912887,"£525,000","['08/08/2023', '13/06/2023', '24/03/2023']","['Price changed from £550,000 to £525,000', 'Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
85,138101507,"£525,000",['31/07/2023'],"['Initial entry found: £525,000']"
86,139410098,"£525,000",['02/09/2023'],"['Initial entry found: £525,000']"
87,125730926,"£520,000","['08/06/2023', '31/10/2022', '08/08/2022', '04/08/2022']","['Price changed from £535,000 to £520,000', 'Price changed from £565,000 to £535,000', 'Price changed from £569,999 to £565,000', 'Initial entry found: £569,999']"
88,133143797,"£520,000",['31/03/2023'],"['Initial entry found: £520,000']"
89,139806290,"£515,000",['11/09/2023'],"['Initial entry found: £515,000']"
90,131852270,"£515,000",['30/03/2023'],"['Initial entry found: £515,000']"
91,132925262,"£515,000","['12/04/2023', '12/04/2023', '24/03/2023']","['Price changed from £514,000 to £515,000', 'Price changed from £525,000 to £514,000', 'Initial entry found: £525,000']"
92,139130189,"£515,000",['25/08/2023'],"['Initial entry found: £515,000']"
93,135126389,"£510,000","['19/09/2023', '22/05/2023']","['Price changed from £550,000 to £510,000', 'Initial entry found: £550,000']"
94,86313387,"£510,000",['18/09/2023'],"['Initial entry found: £510,000']"
95,131567717,"£500,000",['13/02/2023'],"['Initial entry found: £500,000']"
96,137867423,"£500,000",['25/07/2023'],"['Initial entry found: £500,000']"
97,130350152,"£500,000","['06/02/2023', '03/01/2023']","['Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
98,137921036,"£500,000",['26/07/2023'],"['Initial entry found: £500,000']"
99,138373214,"£500,000",['12/08/2023'],"['Initial entry found: £500,000']"
100,140133986,"£400,000",['19/09/2023'],"['Initial entry found: £400,000']"
101,85760718,"£500,000","['06/06/2023', '08/12/2022', '11/07/2022']","['Price changed from £515,000 to £500,000', 'Price changed from £525,000 to £515,000', 'Initial entry found: £525,000']"
102,134967950,"£500,000",['18/05/2023'],"['Initial entry found: £500,000']"
103,129467309,"£500,000","['27/07/2023', '30/06/2023', '10/03/2023', '25/11/2022']","['Price changed from £550,000 to £500,000', 'Price changed from £575,000 to £550,000', 'Price changed from £600,000 to £575,000', 'Initial entry found: £600,000']"
104,140286104,"£500,000",['21/09/2023'],"['Initial entry found: £500,000']"
105,85323135,"£500,000","['17/11/2022', '17/05/2022']","['Price changed from £535,000 to £500,000', 'Initial entry found: £535,000']"
106,139961585,"£500,000",['14/09/2023'],"['Initial entry found: £500,000']"
107,136580567,"£500,000","['12/09/2023', '26/06/2023']","['Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
108,136620593,"£500,000",['27/06/2023'],"['Initial entry found: £500,000']"
109,138373187,"£500,000",['07/08/2023'],"['Initial entry found: £500,000']"
110,136169771,"£500,000","['29/08/2023', '16/06/2023']","['Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
111,138502376,"£500,000","['15/09/2023', '10/08/2023']","['Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
112,136590425,"£500,000","['23/08/2023', '10/07/2023', '26/06/2023']","['Price changed from £525,000 to £500,000', 'Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
113,139255133,"£500,000","['20/09/2023', '30/08/2023']","['Price changed from £535,000 to £500,000', 'Initial entry found: £535,000']"
114,137459822,"£500,000",['17/07/2023'],"['Initial entry found: £500,000']"
115,138392036,"£500,000",['07/08/2023'],"['Initial entry found: £500,000']"
116,134952344,"£500,000","['02/06/2023', '18/05/2023']","['Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
117,134441468,"£500,000","['20/09/2023', '08/06/2023', '04/05/2023']","['Price changed from £540,000 to £500,000', 'Price changed from £600,000 to £540,000', 'Initial entry found: £600,000']"
118,138776579,"£500,000",['17/08/2023'],"['Initial entry found: £500,000']"
119,132402293,"£500,000",['09/03/2023'],"['Initial entry found: £500,000']"
120,128834135,"£500,000",['07/11/2022'],"['Initial entry found: £500,000']"
121,132052154,"£500,000",['27/02/2023'],"['Initial entry found: £500,000']"
122,133611029,"£500,000",['14/04/2023'],"['Initial entry found: £500,000']"
123,128960546,"£500,000",['10/11/2022'],"['Initial entry found: £500,000']"
124,139361981,"£500,000",['01/09/2023'],"['Initial entry found: £500,000']"
125,133022213,"£360,000","['20/09/2023', '09/05/2023', '28/03/2023']","['Price changed from £375,000 to £360,000', 'Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
126,85990287,"£500,000",['08/02/2023'],"['Initial entry found: £500,000']"
127,134336138,"£500,000","['20/06/2023', '22/05/2023', '02/05/2023']","['Price changed from £540,000 to £500,000', 'Price changed from £600,000 to £540,000', 'Initial entry found: £600,000']"
128,135690815,"£500,000",['05/06/2023'],"['Initial entry found: £500,000']"
129,135187463,"£500,000",['23/05/2023'],"['Initial entry found: £500,000']"
