,id,price,price_change_date,price_change_value
0,134065736,"£550,000",[],[]
1,130595939,"£550,000",[],[]
2,139585484,"£550,000",[],[]
3,139714331,"£550,000",[],[]
4,138332249,"£550,000",[],[]
5,138995738,"£550,000",[],[]
6,136190756,"£550,000",[],[]
7,137969507,"£550,000",[],[]
8,85973010,"£550,000",[],[]
9,122267285,"£550,000",[],[]
10,138248144,"£550,000",[],[]
11,136230302,"£550,000",[],[]
12,133045040,"£550,000",[],[]
13,139297913,"£549,950",[],[]
14,132754151,"£549,000",[],[]
15,137892533,"£545,000",[],[]
16,132121610,"£545,000",[],[]
17,85973229,"£530,000",[],[]
18,137969636,"£530,000",[],[]
19,129545633,"£530,000",[],[]
20,138377699,"£529,950",[],[]
21,135238244,"£525,000",[],[]
22,119866391,"£525,000",[],[]
23,135471449,"£525,000",[],[]
24,128643407,"£525,000","['03/02/2023', '02/11/2022']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
25,137822822,"£525,000","['07/09/2023', '24/07/2023']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
26,132848921,"£525,000",['22/03/2023'],"['Initial entry found: £525,000']"
27,137817302,"£525,000","['07/09/2023', '24/07/2023']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
28,134501558,"£510,000","['08/06/2023', '05/05/2023']","['Price changed from £525,000 to £510,000', 'Initial entry found: £525,000']"
29,137680142,"£500,000",['23/07/2023'],"['Initial entry found: £500,000']"
30,137222237,"£500,000",['11/07/2023'],"['Initial entry found: £500,000']"
31,132293033,"£500,000","['23/03/2023', '16/03/2023', '06/03/2023']","['Price changed from £525,000 to £500,000', 'Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']"
32,134419874,"£500,000","['15/09/2023', '29/06/2023', '04/05/2023']","['Price changed from £525,000 to £500,000', 'Price changed from £560,000 to £525,000', 'Initial entry found: £560,000']"
33,136998146,"£500,000",['06/07/2023'],"['Initial entry found: £500,000']"
34,127850843,"£500,000","['23/01/2023', '20/10/2022', '07/10/2022']","['Price changed from £565,000 to £500,000', 'Price changed from £595,000 to £565,000', 'Initial entry found: £595,000']"
35,132687701,"£500,000","['07/06/2023', '11/05/2023', '06/04/2023', '17/03/2023']","['Price changed from £520,000 to £500,000', 'Price changed from £540,000 to £520,000', 'Price changed from £575,000 to £540,000', 'Initial entry found: £575,000']"
36,134620568,"£500,000","['13/09/2023', '12/07/2023', '10/05/2023']","['Price changed from £545,000 to £500,000', 'Price changed from £560,000 to £545,000', 'Initial entry found: £560,000']"
37,135521456,"£497,750","['27/06/2023', '24/06/2023', '31/05/2023']","['Price changed from £515,000 to £497,750', 'Price changed from £525,000 to £515,000', 'Initial entry found: £525,000']"
38,138486917,"£495,000",['10/08/2023'],"['Initial entry found: £495,000']"
39,138430361,"£495,000",['08/08/2023'],"['Initial entry found: £495,000']"
40,135626573,"£485,000",['02/06/2023'],"['Initial entry found: £485,000']"
41,129578963,"£485,000","['30/06/2023', '08/03/2023', '29/11/2022']","['Price changed from £510,000 to £485,000', 'Price changed from £550,000 to £510,000', 'Initial entry found: £550,000']"
42,134194775,"£475,000","['19/08/2023', '22/06/2023', '27/04/2023']","['Price changed from £500,000 to £475,000', 'Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
43,127256489,"£475,000","['07/11/2022', '21/09/2022']","['Price changed from £525,000 to £475,000', 'Initial entry found: £525,000']"
44,135763493,"£475,000",['06/06/2023'],"['Initial entry found: £475,000']"
45,137680112,"£475,000",['23/07/2023'],"['Initial entry found: £475,000']"
