,id,price,price_change_date,price_change_value
60,130819937,"£500,000","['31/03/2023', '20/02/2023', '18/01/2023']","['Price changed from £535,000 to £500,000', 'Price changed from £550,000 to £535,000', 'Initial entry found: £550,000']"
61,130401323,"£500,000","['02/02/2023', '04/01/2023']","['Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
62,133626305,"£500,000",['14/04/2023'],"['Initial entry found: £500,000']"
63,138318938,"£499,999",['05/08/2023'],"['Initial entry found: £499,999']"
64,129717686,"£499,950","['01/02/2023', '05/12/2022']","['Price changed from £575,000 to £499,950', 'Initial entry found: £575,000']"
65,133791248,"£495,000","['30/08/2023', '12/05/2023', '18/04/2023']","['Price changed from £525,000 to £495,000', 'Price changed from £575,000 to £525,000', 'Initial entry found: £575,000']"
66,139249382,"£490,000",['30/08/2023'],"['Initial entry found: £490,000']"
67,121535747,"£485,000","['12/09/2023', '26/01/2023', '12/05/2022', '29/03/2022', '29/03/2022']","['Price changed from £500,000 to £485,000', 'Price changed from £485,000 to £500,000', 'Price changed from £500,000 to £485,000', 'Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
68,136391159,"£475,000",['21/06/2023'],"['Initial entry found: £475,000']"
69,132912941,"£475,000","['04/05/2023', '25/03/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
70,137861495,"£475,000",['25/07/2023'],"['Initial entry found: £475,000']"
71,138045038,"£475,000","['02/09/2023', '29/07/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
72,137875124,"£475,000",['25/07/2023'],"['Initial entry found: £475,000']"
73,136091834,"£475,000","['18/09/2023', '14/06/2023']","['Price changed from £525,000 to £475,000', 'Initial entry found: £525,000']"
74,132185705,"£475,000","['27/03/2023', '02/03/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
75,140133986,"£400,000",['19/09/2023'],"['Initial entry found: £400,000']"
76,137337416,"£475,000",['14/07/2023'],"['Initial entry found: £475,000']"
77,137516750,"£475,000",['18/07/2023'],"['Initial entry found: £475,000']"
78,138710219,"£475,000","['06/09/2023', '16/08/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
79,134255816,"£475,000",['28/04/2023'],"['Initial entry found: £475,000']"
80,136781570,"£475,000","['07/07/2023', '30/06/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
81,140139518,"£475,000",['19/09/2023'],"['Initial entry found: £475,000']"
82,138727694,"£475,000",['16/08/2023'],"['Initial entry found: £475,000']"
83,139951550,"£475,000",['14/09/2023'],"['Initial entry found: £475,000']"
84,138095786,"£465,000",['31/07/2023'],"['Initial entry found: £465,000']"
85,137588165,"£455,000",['19/07/2023'],"['Initial entry found: £455,000']"
86,138569339,"£450,000",['11/08/2023'],"['Initial entry found: £450,000']"
87,85468284,"£450,000","['08/08/2022', '22/06/2022', '07/06/2022']","['Price changed from £475,000 to £450,000', 'Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
88,135621014,"£450,000",['02/06/2023'],"['Initial entry found: £450,000']"
89,136266542,"£450,000","['17/07/2023', '19/06/2023']","['Price changed from £465,000 to £450,000', 'Initial entry found: £465,000']"
90,136885721,"£450,000","['22/08/2023', '03/07/2023']","['Price changed from £500,000 to £450,000', 'Initial entry found: £500,000']"
91,136355282,"£450,000",['21/06/2023'],"['Initial entry found: £450,000']"
92,133846523,"£450,000",['23/04/2023'],"['Initial entry found: £450,000']"
93,136792997,"£450,000",['30/06/2023'],"['Initial entry found: £450,000']"
94,138044018,"£450,000","['16/08/2023', '29/07/2023']","['Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
95,139151456,"£450,000","['07/09/2023', '26/08/2023']","['Price changed from £485,000 to £450,000', 'Initial entry found: £485,000']"
96,137158991,"£450,000","['14/08/2023', '10/07/2023']","['Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
97,138001859,"£450,000",['28/07/2023'],"['Initial entry found: £450,000']"
98,138736910,"£450,000",['16/08/2023'],"['Initial entry found: £450,000']"
99,136812911,"£450,000",['30/06/2023'],"['Initial entry found: £450,000']"
100,139105454,"£525,000",['25/08/2023'],"['Initial entry found: £525,000']"
101,137541863,"£450,000","['18/09/2023', '29/08/2023', '03/08/2023', '02/08/2023', '19/07/2023', '19/07/2023', '18/07/2023']","['Price changed from £475,000 to £450,000', 'Price changed from £500,000 to £475,000', 'Price changed from £490,000 to £500,000', 'Price changed from £500,000 to £490,000', 'Price changed from £499,950 to £500,000', 'Price changed from £500,000 to £499,950', 'Initial entry found: £500,000']"
102,138509120,"£450,000",['10/08/2023'],"['Initial entry found: £450,000']"
103,134587301,"£440,000","['01/06/2023', '09/05/2023']","['Price changed from £450,000 to £440,000', 'Initial entry found: £450,000']"
104,136664459,"£425,000","['05/09/2023', '28/06/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
105,133914218,"£425,000",['21/04/2023'],"['Initial entry found: £425,000']"
106,136756148,"£425,000",['29/06/2023'],"['Initial entry found: £425,000']"
107,139896479,"£425,000",['13/09/2023'],"['Initial entry found: £425,000']"
108,138315683,"£425,000","['07/08/2023', '04/08/2023']","['Price changed from £435,000 to £425,000', 'Initial entry found: £435,000']"
109,136181714,"£425,000",['16/06/2023'],"['Initial entry found: £425,000']"
