,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
10,134614412,"£500,000",Added on 10/05/2023,"North Hill, Highgate, N6","A spacious two bedroom third floor flat, with lift access, situated in a sought after 1920`s, Art Deco purpose built block within close walking distance to Highgate Underground Station. The accommodation comprises a reception room with balcony, separate kitchen, two double bedrooms and bathroom.",[],[],Apartment,1,2,638 sq. ft.(59 sq. m.),Share of Freehold,"['Purpose Built Art-Deco Apartment', 'Third Floor With Lift Access', 'South-West Facing Balcony', 'Wooden Floors', 'Close To Highgate Underground Station', 'Chain Free']","[['Highgate ', '0.3 miles'], ['East Finchley ', '0.8 miles'], ['Archway ', '1.2 miles']]","['underground', 'underground', 'underground']",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£7100,995 years left,Band: D
11,132533267,"£500,000",Added on 15/08/2022,"29, Queens Avenue, London, N10 3RQ","A first floor 2 double bedroom flat with open plan kitchen/living/diner with attractive fireplace
in a lovely HMO building with access to a great shared garden and friendly neighbours in the sought-after area of Muswell hill, London.",[],[],Flat,1,2,,Freehold,[],"[['Highgate ', '0.9 miles'], ['East Finchley ', '1.0 miles'], ['Alexandra Palace ', '1.1 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
12,135436523,"£500,000",Added on 30/05/2023,"North Hill, Highgate, N6","A spacious two bedroom second floor flat, with lift access, situated in a sought after 1920s, Art Deco purpose built block within close walking distance to Highgate Underground Station. The accommodation comprises a reception room with balcony, separate kitchen, two double bedrooms and bathroom.",[],[],Apartment,1,2,559 sq. ft.(52 sq. m.),Share of Freehold,"['Art Deco Purpose Built Apartment', 'South-East Facing Balcony', 'Wooden Floors Throughout', 'Double Glazed Windows', 'Second Floor With Lift Access', 'Close To Highgate Tube']","[['Highgate ', '0.3 miles'], ['East Finchley ', '0.8 miles'], ['Archway ', '1.2 miles']]","['underground', 'underground', 'underground']",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£5408,988 years left,Band: D
13,133098251,"£490,000",Added on 30/03/2023,"Heath View, East Finchley, London, N2",Spacious two double bedroom first floor maisonette with modern fitted kitchen and bathroom. Early viewings are highly recommended. ,[],[],Maisonette,1,2,,Leasehold,"['2 Bedrooms', 'Large open plan living space', 'Bright and spacious with large windows', 'Fitted kitchen', 'Private front door/entrance', 'Amazing views of gardens', 'Free on-street parking', 'Long lease']","[['East Finchley ', '0.5 miles'], ['Finchley Central ', '1.1 miles'], ['Golders Green ', '1.3 miles']]","['underground', 'underground', 'underground']",£0 per year,£1200,938 years left,Band: E
14,134736884,"£485,000",Reduced on 04/07/2023,"North Hill, Highgate, London, N6",A charming ground floor 1 bedroom apartment within an attractive Victorian property (built 1877) known as Springfield Cottages. This well proportioned apartment enjoys direct access to a patio area with communal gardens beyond. Highgate Station is approx 0.5 miles & Highgate Village ...,[],[],Apartment,1,1,,Leasehold,['Charming Living Room with Bay Window * Fitted Double Bedroom * 14 x 10 Kitchen Diner with Door to Gardens * Modern Bathroom WC * Patio Area leading to Communal Gardens * Brick Built (truncated)'],"[['Highgate ', '0.4 miles'], ['East Finchley ', '0.6 miles'], ['Archway ', '1.3 miles']]","['underground', 'underground', 'underground']",£0 per year,£0,91 years left,Band: C
15,139253852,"£479,900",Added on 19/01/2023,"Muswell Hill, London, N10","77 Muswell Hill provides the benefits of living in the city of London, combined with the beauty and relaxed atmosphere of village life. This prestigious development consists of 47 luxury apartments set in the heart of the village.",[],[],Flat,1,1,,Leasehold,"['One bedroom', ' private balcony', ' use of gym', ' conceirge', ' communal', ' close to the Broadway.']","[['Highgate ', '0.9 miles'], ['East Finchley ', '1.0 miles'], ['Alexandra Palace ', '1.1 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
16,134918882,"£475,000",Reduced on 04/07/2023,"Park Gate, East Finchley","A delightful ground floor 2 bedroom flat featuring a generous reception room leading out to a private garden, a stylish bathroom and contemporary kitchen as well as off street parking.",[],[],Flat,1,2,,Leasehold,"['Two bedrooms', 'Spacious living room', 'Private garden', 'Excellent transport links', 'Contemporary kitchen', 'Off street parking', 'Ground floor', 'EPC - C']","[['East Finchley ', '0.4 miles'], ['Finchley Central ', '1.2 miles'], ['Highgate ', '1.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
17,135846965,"£475,000",Added on 08/06/2023,"The Causeway, East Finchley N2","Situated in this popular tree lined residential location off East End Road and conveniently located within minutes’ walk of East Finchley tube station is this well presented two double bedroom, lower ground floor purpose built apartment. The property is offered chain free and benefits from an app...",[],[],Apartment,1,2,944 sq. ft.(88 sq. m.),Leasehold,"['Two Double Bedrooms', 'Close to Tube Station', 'Modern Kitchen With Integrated Appliances', 'Chain Free', 'Private Front and Rear Garden', 'Allocated Off Street Parking', 'Long Lease']","[['East Finchley ', '0.1 miles'], ['Highgate ', '1.2 miles'], ['Finchley Central ', '1.4 miles']]","['underground', 'underground', 'underground']",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1100,170 years left,Band: D
18,134159906,"£475,000",Reduced on 12/06/2023,"Lyttelton Court, Hampstead Garden Suburb, N2","A beautifully presented two double bedroom ground floor apartment set within this imposing block located in the Hampstead Garden Suburb, N2. The property has been maintained to a very high standard and offers large living space, large kitchen, bathroom, vast amounts of storage, balcony, residents...",[],[],Apartment,1,2,,Leasehold,"['Two Double Bedrooms', 'Large Reception', 'Large Kitchen', 'Bathroom', 'Balcony', 'Good Storage', 'Residents Off Street Parking', 'Chain Free']","[['East Finchley ', '0.6 miles'], ['Golders Green ', '1.2 miles'], ['Finchley Central ', '1.2 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,141 years left,Ask agent
19,135705539,"£465,000",Reduced on 07/06/2023,"Parkland Views, Muswell Hill, London, N10","A luxury 1 bedroom apartment with terrace located in the heart of Muswell Hill, on the door step of the Broadway. Ready to move in. This prestigious development benefits a concierge, residents' gym & underground parking There is a variety of different apartments to choose from so enquire today",[],[],Apartment,1,1,,Leasehold,"['Luxury Development', 'Immaculately Presented', 'Chain Free and Ready to Move In', 'High Ceilings', 'Concierge ', 'Underground Parking ', 'Residents Gym', 'Incentives available*']","[['Highgate ', '0.9 miles'], ['East Finchley ', '1.0 miles'], ['Alexandra Palace ', '1.1 miles']]","['underground', 'underground', 'nationalrail']",£0 per year,£0,124 years left,Band: F
20,131476736,"£450,000",,"Leicester Mews, East Finchley N2","Cash buyers only!!! Situated in this popular mews off Leicester Road and within walking distance to local shops, amenities and East Finchley tube station is this well presented B1 category C (light industrial) freehold building. The property has potential to be converted into a two bedroom mews h...",[],[],Plot,1,2,870 sq. ft.(81 sq. m.),,"['Unmodernised B1 Category C', 'Two Bedrooms', 'Character Features', 'Modern Kitchen', 'Popular Location', 'Courtyard Garden', 'Potential To Be Converted (STPP)', 'Chain Free', 'Bathroom']","[['East Finchley ', '0.3 miles'], ['Highgate ', '1.2 miles'], ['Finchley Central ', '1.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
21,138648161,"£450,000",Added on 15/08/2023,"Widecombe Court, Lyttelton Road, East Finchley, London, N2","We are pleased to offer this well-presented two bedroom first floor purpose built apartment with private balcony entrance and storage. The property is conveniently located for East Finchley underground station, an array of shops, bars and restaurants, as well as ample local recreational parkland,...",[],[],Apartment,1,2,,Leasehold,"['Purpose built development', 'First floor', 'Spacious throughout', 'Two double bedrooms', 'Large Reception room', 'Eat-in kitchen', 'Private balcony & Storage', 'Communal grounds']","[['East Finchley ', '0.4 miles'], ['Golders Green ', '1.3 miles'], ['Highgate ', '1.3 miles']]","['underground', 'underground', 'underground']",£100 per year,£1630,91 years left,Band: D
22,127188098,"£450,000",Reduced on 27/06/2023,"Market Place, London, N2","Edwardian conversion, two double bedroom garden flat ideally located to local shopping and transport facilities. The property is being offered for sale chain free.",[],[],Apartment,1,2,,Leasehold,"['Reception Room', 'Two Double Bedrooms', 'Kitchen', 'Bathroom', 'Courtyard Garden', 'Chain Free']","[['East Finchley ', '0.2 miles'], ['Highgate ', '1.2 miles'], ['Finchley Central ', '1.3 miles']]","['underground', 'underground', 'underground']",£400 per year,£85,90 years left,Band: C
23,86065026,"£445,000",Reduced on 09/05/2023,"Aylmer Road, East Finchley","A two bedroom converted bungalow with two bathrooms, reception room and a kitchen breakfast room, quietly positioned amongst the communal gardens.",[],[],House,2,2,,Leasehold,"['Two Bedrooms', 'Bathroom', 'En Suite Shower', 'Reception Room', 'Kitchen', 'Communal Gardens']","[['East Finchley ', '0.5 miles'], ['Highgate ', '0.6 miles'], ['Archway ', '1.5 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
24,137654030,"£425,000",Added on 12/05/2023,"New Ash Close, East Finchley, London, N2","This amazing 2 bed flat is situated on second floor and it offers 2 bright double bedrooms, spacious reception and modern kitchen and bathroom.",[],[],Flat,1,2,569 sq. ft.(53 sq. m.),Leasehold,"['Amazing 2 bed flat', 'Bright and spacious bedrooms', 'Modern kitchen and bathroom', 'Close to schools and local amenities', 'Easy transport links']","[['East Finchley ', '0.4 miles'], ['Finchley Central ', '1.2 miles'], ['Highgate ', '1.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
